sample_id,Strain_Name,Read_Fraction,Percent_Coverage,Coverage_Depth
24_hr_Carb_25,Clostridiales-bacterium-VE202-03,0.00368652021186785,3.45381,0.54764
24_hr_Carb_25,Clostridiales-bacterium-VE202-14-MAF-2,0.02644021433146586,25.0388,1.2208
24_hr_Carb_25,Clostridiales-bacterium-VE202-27-MAF-3,9.720828759442554,99.9903,58.6699
24_hr_Carb_25,Clostridium-asparagiforme-DSM-15981-MAF-2,8.510795794249834,99.9923,59.1768
24_hr_Carb_25,Clostridium-bartlettii-DSM-16795-MAF-2,0,0.257918,0.0205
24_hr_Carb_25,Clostridium-bolteae-ATCC-BAA-613-MAF-2,0.03218567460155838,16.8678,1.64001
24_hr_Carb_25,Clostridium-hathewayi-DSM-13479-MAF-2,1.982178360145163,99.9574,14.1263
24_hr_Carb_25,Clostridium-hylemonae-DSM-15053-MAF-2,0.0033630996901094,3.06947,0.2025
24_hr_Carb_25,Clostridium-leptum-DSM-753-MAF-2,1.4090711628498e-4,0.973791,0.2593
24_hr_Carb_25,Clostridium-methylpentosum-DSM-5476,3.269381786567635,97.8483,38.8073
24_hr_Carb_25,Clostridium-nexile-DSM-1787-MAF-2,6.1828507857785e-4,3.2491,0.806388
24_hr_Carb_25,Clostridium-saccharolyticum-WM1-MAF-2,50.34823242732368,99.9998,468.044
24_hr_Carb_25,Clostridium-scindens-ATCC-35704-MAF-2,0.00483481747591842,5.87439,0.430891
24_hr_Carb_25,Clostridium-sp-ATCC-29733-VPI-C48-50-MAF-2,7.3374690704325e-4,1.24169,0.140109
24_hr_Carb_25,Clostridium-sp-L2-50-MAF-3,0,0.502597,0.2165
24_hr_Carb_25,Clostridium-sp-M62-1-MAF-2,0.00386134323212157,6.21254,1.33556
24_hr_Carb_25,Clostridium-spiroforme-DSM-1552-MAF-2,2.5536967267397e-4,0.589882,0.0175
24_hr_Carb_25,Clostridium-sporogenes-ATCC-15579-MAF-2,0,0.0175957,0.0023
24_hr_Carb_25,Collinsella-aerofaciens-ATCC-25986-MAF-2,1.8849163421545e-4,0.39116,0.0066894
24_hr_Carb_25,Collinsella-stercoris-DSM-13279-MAF-2,0,0.0288937,6e-4
24_hr_Carb_25,Coprococcus-comes-ATCC-27758-MAF-2,2.8025780330296e-4,1.72911,0.534
24_hr_Carb_25,Coprococcus-eutactus-ATCC-27759-MAF-2,1.4791439234799e-4,2.00563,0.8013
24_hr_Carb_25,Desulfovibrio-piger-ATCC-29098-MAF-2,5.499483989095124,99.9535,86.6487
24_hr_Carb_25,Dorea-formicigenerans-ATCC-27755-MAF-2,7.65880466764446e-5,2.21149,0.7928
24_hr_Carb_25,Dorea-longicatena-DSM-13814-MAF-2,0,1.02361,0.5748
24_hr_Carb_25,Eggerthella-lenta-DSM-2243-MAF-2,0.11221885742227557,57.157,1.62507
24_hr_Carb_25,Enterococcus-faecium-NCTC7171,6.992165286045e-4,1.30875,0.0234414
24_hr_Carb_25,Ethanoligens-harbinense-YUAN-3,2.1888743297326e-4,0.295921,0.0055
24_hr_Carb_25,Eubacterium-biforme-DSM-3989-MAF-2,1.9572489414905e-4,0.403195,0.0158794
24_hr_Carb_25,Eubacterium-dolichum-DSM-3991,1.8461991915514656e-5,2.27046,0.523168
24_hr_Carb_25,Eubacterium-eligens-ATCC-27750-MAF-2,0.03323871011372492,32.4263,0.952227
24_hr_Carb_25,Eubacterium-hallii-DSM-3353-MAF-2,0,0.374053,0.124379
24_hr_Carb_25,Eubacterium-rectale-ATCC-33656-MAF-3,0,0.576541,0.238188
24_hr_Carb_25,Eubacterium-siraeum-DSM-15702-MAF-2,0.00188624398863035,2.7642,0.2621
24_hr_Carb_25,Eubacterium-ventriosum-ATCC-27560-MAF-2,2.0190511824664e-4,0.98936,0.7556
24_hr_Carb_25,Faecalibacterium-prausnitzii-A2-165-MAF-2,6.383361218036794e-6,1.88815,0.6452
24_hr_Carb_25,Granulicatella-adiacens-ATCC-49175-MAF-2,4.2257598257057e-4,0.842923,0.0354
24_hr_Carb_25,Holdemania-filiformis-DSM-12042-MAF-2,0.00482351473167775,5.22862,0.3351
24_hr_Carb_25,Intestinimonas-butyriciproducens-DSM-26588-MAF-2,0.01223210073914096,11.993,0.42048
24_hr_Carb_25,Lactobacillus-ruminis-ATCC-25644-MAF-2,5.897775374933e-4,0.921938,0.0312
24_hr_Carb_25,Megasphaera-DSMZ-102144-MAF-2,0.00122718201835903,1.88847,0.134
24_hr_Carb_25,Mitsuokella-multacida-DSM-20544-MAF-2,8.512211897998356e-5,0.249683,0.00795706
24_hr_Carb_25,Odoribacter-splanchnicus-DSM-20712-MAF-2,0.10808623439008971,57.0629,1.1027
24_hr_Carb_25,Olsenella-uli-DSM-7084-MAF-2,0,0.0110638,4e-4
24_hr_Carb_25,Oscillibacter-sp-KLE-1728-MAF-2,2.451061432741e-4,1.11793,0.270215
24_hr_Carb_25,Parabacteroides-distasonis-ATCC-8503-MAF-2,0.01483796562562381,16.2164,0.2409
24_hr_Carb_25,Parabacteroides-johnsonii-DSM-18315-MAF-2,0.02134360854161705,15.8652,0.6437
24_hr_Carb_25,Parabacteroides-merdae-ATCC-43184-MAF-2,0.0261947429970247,20.7348,1.0769
24_hr_Carb_25,Parabacteroides-sp-D13-MAF-2,0.02180616772951653,18.2119,0.355266
24_hr_Carb_25,Prevotella-buccae-D17-MAF-2,0.00167206814389943,2.03908,0.0311
24_hr_Carb_25,Prevotella-buccalis-ATCC-35310-MAF-2,0.00483381102308538,6.55654,0.8103
24_hr_Carb_25,Prevotella-copri-DSM-18205-MAF-2,5.501750122659231e-5,0.222853,0.0283
24_hr_Carb_25,Roseburia-intestinalis-L1-82-MAF-2,6.38777367622771e-6,1.23252,0.3874
24_hr_Carb_25,Roseburia-inulinivorans-DSM-16841-MAF-2,0.00143911661671679,3.04508,0.591344
24_hr_Carb_25,Ruminococcus-albus-strain-8-MAF-2,0,0.291343,0.1087
24_hr_Carb_25,Ruminococcus-bromii-ATCC-27255-MAF-2,7.4180199502799e-4,1.15875,0.0324
24_hr_Carb_25,Ruminococcus-flavefaciens-FD-1,0,0.063932,0.00439653
24_hr_Carb_25,Ruminococcus-gauvreauii-DSM-19829-MAF-2,2.332921787450287,99.9966,24.7022
24_hr_Carb_25,Ruminococcus-gnavus-ATCC-29149-MAF-2,4.356384572250632e-5,1.62164,0.6919
24_hr_Carb_25,Ruminococcus-lactaris-ATCC-29176-MAF-2,4.5684157995216e-4,1.08093,0.3195
24_hr_Carb_25,Ruminococcus-obeum-ATCC-29174-MAF-2,0.00470883938562484,4.86269,0.6861
24_hr_Carb_25,Ruminococcus-torques-ATCC-27756-MAF-2,0.00367062349797835,5.02056,0.242
24_hr_Carb_25,Slackia-exigua-ATCC-700122-MAF-2,4.2258868108816e-4,0.620067,0.0086
24_hr_Carb_25,Slackia-heliotrinireducens-DSM-20476-MAF-2,9.424488095404416e-5,0.0997892,0.0015
24_hr_Carb_25,Solobacterium-moorei-DSM-22971-MAF-2,7.6680110065985e-4,1.42517,0.0545
24_hr_Carb_25,Streptococcus-thermophilus-ATCC-19258-MAF-2,1.8240490546665976e-5,0.0868161,0.0096
24_hr_Carb_25,Subdoligranulum-sp-4-3-54A2FAA-MAF-2,0.022018763710544752,18.3514,0.9085
24_hr_Carb_25,Subdoligranulum-variabile-DSM-15176-MAF-2,0.00231784934843278,3.27613,0.1938
24_hr_Carb_25,Veillonella-dispar-ATCC-17748-MAF-2,1.8240442289207095e-5,0.0629223,0.0033
24_hr_Carb_26,Acidaminococcus-fermentans-DSM-20731-MAF-2,3.2231479780171e-4,0.642888,0.0143
24_hr_Carb_26,Acidaminococcus-sp-D21-MAF-2,0.0013559941363238,3.65174,0.0518
24_hr_Carb_26,Adlercreutzia-equolifaciens-DSM-19450,1.2398059217439e-4,0.221343,0.0199
24_hr_Carb_26,Akkermansia-muciniphila-ATCC-BAA-835-MAF-2,0.00457848040694371,6.05165,0.0786
24_hr_Carb_26,Alistipes-finegoldii-DSM-17242,0.0346700032664075,29.9057,0.4726
24_hr_Carb_26,Alistipes-ihumii-AP11-MAF-2,0.02143679381138256,24.5604,0.3528
24_hr_Carb_26,Alistipes-indistinctus-YIT-12060-DSM-22520-MAF-2,0.04153117559623105,41.2024,0.6668
24_hr_Carb_26,Alistipes-onderdonkii-DSM-19147-MAF-2,0.00247041178021051,4.45143,0.0727
24_hr_Carb_26,Alistipes-putredinis-DSM-17216-MAF-2,0,1.09561,0.0211787
24_hr_Carb_26,Alistipes-senegalensis-JC50-DSM-25460-MAF-2,1.1758660168631e-4,0.710778,0.011
24_hr_Carb_26,Alistipes-shahii-WAL-8301-DSM-19121-MAF-2,5.937087202742684e-6,2.33365,0.045
24_hr_Carb_26,Anaerofustis-stercorihominis-DSM-17244,1.2396626407447e-4,0.224274,0.00501585
24_hr_Carb_26,Anaerostipes-caccae-DSM-14662-MAF-2,0.00525509406882597,6.17326,0.2045
24_hr_Carb_26,Anaerotruncus-colihominis-DSM-17241-MAF-2,0.01273053650113642,12.2782,0.1744
24_hr_Carb_26,Bacteroides-caccae-ATCC-43185-MAF-2,0.01438902398781277,11.5116,0.2101
24_hr_Carb_26,Bacteroides-cellulosilyticus-DSM-14838-MAF-2,1.307796903785613,99.8947,9.13762
24_hr_Carb_26,Bacteroides-coprocola-DSM-17136-MAF-2,0.00226557890709845,5.10314,0.0899094
24_hr_Carb_26,Bacteroides-coprophilus-DSM-18228-MAF-2,0.00372716949132832,5.56652,0.114173
24_hr_Carb_26,Bacteroides-dorei-5-1-36-MAF-2,0.01164583241812705,14.3244,0.229614
24_hr_Carb_26,Bacteroides-dorei-DSM-17855-MAF-2,0.01524055306304769,15.6981,0.2368
24_hr_Carb_26,Bacteroides-eggerthii-DSM-20697-MAF-2,0.00548345790809034,6.41282,0.1114
24_hr_Carb_26,Bacteroides-finegoldii-DSM-17565-MAF-2,0.01022629950296923,11.5133,0.322239
24_hr_Carb_26,Bacteroides-fragilis-3-1-12-MAF-2,0.00633353719196694,5.90659,0.131094
24_hr_Carb_26,Bacteroides-intestinalis-DSM-17393-MAF-2,0.01199508096429195,10.8923,0.270054
24_hr_Carb_26,Bacteroides-ovatus-ATCC-8483-MAF-2,0.01018782971428251,35.8426,2.5174
24_hr_Carb_26,Bacteroides-pectinophilus-ATCC-43243-MAF-2,0.00146259103221166,2.18838,0.17
24_hr_Carb_26,Bacteroides-plebeius-DSM-17135-MAF-2,5.7458181490630424e-5,2.47194,0.0710283
24_hr_Carb_26,Bacteroides-rodentium-DSM-26882-MAF-2,0.00137924979480416,2.43946,0.0818323
24_hr_Carb_26,Bacteroides-sp-1-1-6-MAF-2,9.374040236827152e-5,5.37723,0.168484
24_hr_Carb_26,Bacteroides-sp-2-1-16-MAF-2,0.00170453380416316,3.05537,0.102495
24_hr_Carb_26,Bacteroides-sp-2-1-22-MAF-2,0.00199454188671396,10.4315,0.536383
24_hr_Carb_26,Bacteroides-sp-3-1-19-MAF-2,0.00722989157835338,22.2653,0.343393
24_hr_Carb_26,Bacteroides-sp-9-1-42FAA-MAF-2,0.00100793586951236,12.3023,0.205214
24_hr_Carb_26,Bacteroides-sp-D2-MAF-2,1.6374220980141465,99.9687,11.1875
24_hr_Carb_26,Bacteroides-stercoris-ATCC-43183-MAF-2,0.0025545797373369,4.89145,0.1003
24_hr_Carb_26,Bacteroides-thetaiotaomicron-VPI-5482-MAF-2,0.01114498644328514,7.42007,0.159063
24_hr_Carb_26,Bacteroides-uniformis-ATCC-8492-MAF-2,0.0052588294522302,5.73029,0.0957
24_hr_Carb_26,Bacteroides-vulgatus-ATCC-8482,0.00667115108661635,7.65777,0.1224
24_hr_Carb_26,Bacteroides-xylanisolvens-DSMZ-18836-MAF-2,2.6083027177478e-4,8.93451,0.5099
24_hr_Carb_26,Bifidobacterium-breve-DSM-20213-MAF-2,0.01648885285888027,22.5906,0.3302
24_hr_Carb_26,Bifidobacterium-catenulatum-DSM-16992-MAF-2,0.00262776911005893,5.32921,0.0749
24_hr_Carb_26,Bifidobacterium-pseudocatenulatum-DSM-20438-MAF-2,0.00777266405872671,11.9808,0.1665
24_hr_Carb_26,Bilophila-wadsworthia-ATCC-49260-MAF-3,0.0040773366681084,3.16048,0.0415525
24_hr_Carb_26,Blautia-hansenii-DSM-20583-MAF-2,1.5857551265679e-4,0.8543,0.9699
24_hr_Carb_26,Blautia-hydrogenotrophica-DSM-10507-MAF-2,0,0.317435,0.787003
24_hr_Carb_26,Blautia-sp-KLE-1732-HM-1032-MAF-2,3.199157911703756e-5,0.74185,0.8515
24_hr_Carb_26,Blautia-wexlerae-DSM-19850-MAF-2,0,1.0787,0.6903
24_hr_Carb_26,Bryantella-formatexigens-DSM-14469-MAF-2,0.01600331478199871,12.5403,0.4211
24_hr_Carb_26,Burkholderiales-bacterium-1-1-47-MAF-2,1.7906232045899e-4,0.296212,0.0058
24_hr_Carb_26,Butyricimonas-virosa-DSM-23226-MAF-2,0.01426005411207502,11.0832,0.1494
24_hr_Carb_26,Butyrivibrio-crossotus-DSM-2876-MAF-2,1.7196387991132e-4,0.750915,0.4526
24_hr_Carb_26,Catenibacterium-mitsuokai-DSM-15897-MAF-2,3.3057658377687856e-5,0.10037,0.0128
24_hr_Carb_26,Clostridiales-bacterium-VE202-03,0.003077192369251,2.74747,0.0403924
24_hr_Carb_26,Clostridiales-bacterium-VE202-14-MAF-2,0.03484899957856921,33.8546,1.0957
24_hr_Carb_26,Clostridiales-bacterium-VE202-27-MAF-3,0.14912048282543489,55.0448,1.37875
24_hr_Carb_26,Clostridium-asparagiforme-DSM-15981-MAF-2,3.1634625693966045,99.9806,24.4945
24_hr_Carb_26,Clostridium-bartlettii-DSM-16795-MAF-2,0,0.211328,0.0222
24_hr_Carb_26,Clostridium-bolteae-ATCC-BAA-613-MAF-2,0.03369570382658686,18.6524,0.603887
24_hr_Carb_26,Clostridium-hathewayi-DSM-13479-MAF-2,0.08613331912303736,38.2179,2.0367
24_hr_Carb_26,Clostridium-hylemonae-DSM-15053-MAF-2,0.00333049286523066,3.36869,0.3031
24_hr_Carb_26,Clostridium-leptum-DSM-753-MAF-2,6.674211572725312e-5,0.467539,0.0108
24_hr_Carb_26,Clostridium-methylpentosum-DSM-5476,4.1593013342384e-4,0.595471,0.00896358
24_hr_Carb_26,Clostridium-nexile-DSM-1787-MAF-2,0.0011838810088442,2.38803,0.28636
24_hr_Carb_26,Clostridium-saccharolyticum-WM1-MAF-2,87.6312804768925,99.9999,900.828
24_hr_Carb_26,Clostridium-scindens-ATCC-35704-MAF-2,0.00346248326496582,4.64673,0.221788
24_hr_Carb_26,Clostridium-sp-ATCC-29733-VPI-C48-50-MAF-2,3.7493311041461e-4,0.660236,0.0125158
24_hr_Carb_26,Clostridium-sp-L2-50-MAF-3,0,0.321487,0.2869
24_hr_Carb_26,Clostridium-sp-M62-1-MAF-2,0.00648886223405101,7.87023,1.03939
24_hr_Carb_26,Clostridium-spiroforme-DSM-1552-MAF-2,5.5371586795297e-4,1.34303,0.0289
24_hr_Carb_26,Clostridium-sporogenes-ATCC-15579-MAF-2,0,0.0188856,0.003
24_hr_Carb_26,Collinsella-aerofaciens-ATCC-25986-MAF-2,3.7741548139909e-4,0.877506,0.0159105
24_hr_Carb_26,Collinsella-stercoris-DSM-13279-MAF-2,0,0.0421823,0.0037
24_hr_Carb_26,Coprococcus-comes-ATCC-27758-MAF-2,1.8864503647255e-4,1.1065,0.375
24_hr_Carb_26,Coprococcus-eutactus-ATCC-27759-MAF-2,4.328678402419182e-5,1.22139,0.3519
24_hr_Carb_26,Desulfovibrio-piger-ATCC-29098-MAF-2,0.1140434172013396,74.5399,1.9893
24_hr_Carb_26,Dorea-formicigenerans-ATCC-27755-MAF-2,7.792067780360397e-5,1.43148,0.5752
24_hr_Carb_26,Dorea-longicatena-DSM-13814-MAF-2,0,0.854326,0.5783
24_hr_Carb_26,Eggerthella-lenta-DSM-2243-MAF-2,3.84777484448873,99.9132,49.8631
24_hr_Carb_26,Enterococcus-faecium-NCTC7171,0.00290632431418745,4.02124,0.0829947
24_hr_Carb_26,Ethanoligens-harbinense-YUAN-3,3.9118186827536e-4,0.530716,0.0084
24_hr_Carb_26,Eubacterium-biforme-DSM-3989-MAF-2,7.18325484948636e-5,0.290515,0.00776868
24_hr_Carb_26,Eubacterium-dolichum-DSM-3991,3.889061431976391e-5,0.78889,0.0147295
24_hr_Carb_26,Eubacterium-eligens-ATCC-27750-MAF-2,0.0384829834618943,39.4699,1.47812
24_hr_Carb_26,Eubacterium-hallii-DSM-3353-MAF-2,0,0.389404,0.206614
24_hr_Carb_26,Eubacterium-rectale-ATCC-33656-MAF-3,0,0.423283,0.301158
24_hr_Carb_26,Eubacterium-siraeum-DSM-15702-MAF-2,4.7862237828137e-4,0.955639,0.018
24_hr_Carb_26,Eubacterium-ventriosum-ATCC-27560-MAF-2,2.6541507333012e-4,0.833657,1.1485
24_hr_Carb_26,Faecalibacterium-prausnitzii-A2-165-MAF-2,0,1.20658,0.4687
24_hr_Carb_26,Granulicatella-adiacens-ATCC-49175-MAF-2,4.2149234344448e-4,0.856712,0.0551
24_hr_Carb_26,Holdemania-filiformis-DSM-12042-MAF-2,0.00343559167658257,3.62682,0.0513
24_hr_Carb_26,Intestinimonas-butyriciproducens-DSM-26588-MAF-2,0.00921340914145604,10.0088,0.13858
24_hr_Carb_26,Lactobacillus-ruminis-ATCC-25644-MAF-2,0.00114049928146666,2.14554,0.0567
24_hr_Carb_26,Megasphaera-DSMZ-102144-MAF-2,0.00203207199766556,3.54801,0.0511
24_hr_Carb_26,Mitsuokella-multacida-DSM-20544-MAF-2,1.7630792615786e-4,0.296675,0.0108633
24_hr_Carb_26,Odoribacter-splanchnicus-DSM-20712-MAF-2,0.11614068006355646,63.0751,1.3288
24_hr_Carb_26,Olsenella-uli-DSM-7084-MAF-2,0,0.0242722,0.0016
24_hr_Carb_26,Oscillibacter-sp-KLE-1728-MAF-2,2.1948963279752e-4,0.829615,0.070763
24_hr_Carb_26,Parabacteroides-distasonis-ATCC-8503-MAF-2,0.0166337864445555,25.8552,0.398
24_hr_Carb_26,Parabacteroides-johnsonii-DSM-18315-MAF-2,0.03783546519258354,26.956,0.4106
24_hr_Carb_26,Parabacteroides-merdae-ATCC-43184-MAF-2,0.04044554659049577,30.3125,0.4722
24_hr_Carb_26,Parabacteroides-sp-D13-MAF-2,0.05048814811079636,35.4701,0.559978
24_hr_Carb_26,Prevotella-buccae-D17-MAF-2,0.00234710549385669,3.17438,0.0402
24_hr_Carb_26,Prevotella-buccalis-ATCC-35310-MAF-2,0.00318657964517928,4.85769,0.0791
24_hr_Carb_26,Prevotella-copri-DSM-18205-MAF-2,4.978068818020526e-5,0.16605,0.0033
24_hr_Carb_26,Roseburia-intestinalis-L1-82-MAF-2,2.058298493153997e-5,0.796736,0.2548
24_hr_Carb_26,Roseburia-inulinivorans-DSM-16841-MAF-2,0.0015187406785209,2.75604,0.622001
24_hr_Carb_26,Ruminococcus-albus-strain-8-MAF-2,0,0.132773,0.0043
24_hr_Carb_26,Ruminococcus-bromii-ATCC-27255-MAF-2,8.9806604089339e-4,1.53842,0.023
24_hr_Carb_26,Ruminococcus-flavefaciens-FD-1,0,0.00822108,7.68947e-4
24_hr_Carb_26,Ruminococcus-gauvreauii-DSM-19829-MAF-2,0.03915918969687992,30.0117,1.2808
24_hr_Carb_26,Ruminococcus-gnavus-ATCC-29149-MAF-2,2.8784887413537227e-5,1.21034,0.5691
24_hr_Carb_26,Ruminococcus-lactaris-ATCC-29176-MAF-2,3.4311814431913e-4,1.0427,0.4968
24_hr_Carb_26,Ruminococcus-obeum-ATCC-29174-MAF-2,0.01008296715655486,9.79897,0.8995
24_hr_Carb_26,Ruminococcus-torques-ATCC-27756-MAF-2,0.00347135859581613,5.25393,0.4422
24_hr_Carb_26,Slackia-exigua-ATCC-700122-MAF-2,3.5537986733256e-4,0.677209,0.0119
24_hr_Carb_26,Slackia-heliotrinireducens-DSM-20476-MAF-2,8.815593313992086e-5,0.129239,0.0038
24_hr_Carb_26,Solobacterium-moorei-DSM-22971-MAF-2,0.00228414507025286,4.85741,0.0636
24_hr_Carb_26,Streptococcus-thermophilus-ATCC-19258-MAF-2,3.5812690725690974e-5,0.118736,0.0177
24_hr_Carb_26,Subdoligranulum-sp-4-3-54A2FAA-MAF-2,0.01413462002294377,12.9944,0.1833
24_hr_Carb_26,Subdoligranulum-variabile-DSM-15176-MAF-2,0.00213466271449358,2.36404,0.035
24_hr_Carb_26,Veillonella-dispar-ATCC-17748-MAF-2,2.7548139477480385e-5,0.0794559,0.0045
24_hr_Carb_27,Acidaminococcus-fermentans-DSM-20731-MAF-2,0.0181537770332668,25.924,0.3759
24_hr_Carb_27,Acidaminococcus-sp-D21-MAF-2,5.692591938198261e-6,0.635012,0.0109
24_hr_Carb_27,Adlercreutzia-equolifaciens-DSM-19450,0,0.0286111,0.0012
24_hr_Carb_27,Akkermansia-muciniphila-ATCC-BAA-835-MAF-2,2.812771784073636e-5,0.0446727,5e-4
24_hr_Carb_27,Alistipes-finegoldii-DSM-17242,0.00486894586895963,5.40054,0.0763
24_hr_Carb_27,Alistipes-ihumii-AP11-MAF-2,4.6129684030923e-4,0.619133,0.0124
24_hr_Carb_27,Alistipes-indistinctus-YIT-12060-DSM-22520-MAF-2,0.00137263730637277,1.7951,0.026
24_hr_Carb_27,Alistipes-onderdonkii-DSM-19147-MAF-2,1.776364114467827e-5,1.10341,0.0248
24_hr_Carb_27,Alistipes-putredinis-DSM-17216-MAF-2,0,0.723979,0.0373623
24_hr_Carb_27,Alistipes-senegalensis-JC50-DSM-25460-MAF-2,5.749363040515615e-6,0.262776,0.0064
24_hr_Carb_27,Alistipes-shahii-WAL-8301-DSM-19121-MAF-2,0,0.678467,0.0145
24_hr_Carb_27,Anaerofustis-stercorihominis-DSM-17244,3.937913657436735e-5,0.0837746,0.00149939
24_hr_Carb_27,Anaerostipes-caccae-DSM-14662-MAF-2,0.0395152065530089,34.1666,0.5176
24_hr_Carb_27,Anaerotruncus-colihominis-DSM-17241-MAF-2,0.00582738738273743,6.4582,0.0862
24_hr_Carb_27,Bacteroides-caccae-ATCC-43185-MAF-2,2.1251006278993e-4,0.903124,1.05
24_hr_Carb_27,Bacteroides-cellulosilyticus-DSM-14838-MAF-2,79.92608503279601,99.9999,550.78
24_hr_Carb_27,Bacteroides-coprocola-DSM-17136-MAF-2,3.690596873887207e-5,2.12871,0.332874
24_hr_Carb_27,Bacteroides-coprophilus-DSM-18228-MAF-2,1.7548099260593e-4,2.60395,2.08691
24_hr_Carb_27,Bacteroides-dorei-5-1-36-MAF-2,0,1.22745,1.49551
24_hr_Carb_27,Bacteroides-dorei-DSM-17855-MAF-2,7.765819598347447e-5,1.18712,0.2685
24_hr_Carb_27,Bacteroides-eggerthii-DSM-20697-MAF-2,0.00660268291164872,7.02136,0.8653
24_hr_Carb_27,Bacteroides-finegoldii-DSM-17565-MAF-2,2.7043497294304e-4,3.26926,1.12886
24_hr_Carb_27,Bacteroides-fragilis-3-1-12-MAF-2,0.01755257206614679,13.5018,1.98037
24_hr_Carb_27,Bacteroides-intestinalis-DSM-17393-MAF-2,0.06751010779167993,40.2113,8.95402
24_hr_Carb_27,Bacteroides-ovatus-ATCC-8483-MAF-2,4.832916903731e-4,28.2116,1.9297
24_hr_Carb_27,Bacteroides-pectinophilus-ATCC-43243-MAF-2,8.438482051117596e-6,0.148969,0.0149
24_hr_Carb_27,Bacteroides-plebeius-DSM-17135-MAF-2,1.7103411606249e-4,3.10033,1.5614
24_hr_Carb_27,Bacteroides-rodentium-DSM-26882-MAF-2,1.720895843795539e-5,1.45374,3.19926
24_hr_Carb_27,Bacteroides-sp-1-1-6-MAF-2,0,1.80236,2.75964
24_hr_Carb_27,Bacteroides-sp-2-1-16-MAF-2,1.1711311156368834e-5,2.37559,2.28829
24_hr_Carb_27,Bacteroides-sp-2-1-22-MAF-2,1.1718319612254e-4,7.79663,2.40263
24_hr_Carb_27,Bacteroides-sp-3-1-19-MAF-2,4.0919442854459e-4,52.0905,2.56752
24_hr_Carb_27,Bacteroides-sp-9-1-42FAA-MAF-2,1.2253005100390284e-5,1.89242,1.55882
24_hr_Carb_27,Bacteroides-sp-D2-MAF-2,0.8406991993875217,98.8906,6.3412
24_hr_Carb_27,Bacteroides-stercoris-ATCC-43183-MAF-2,4.096254419304316e-5,1.58743,0.8968
24_hr_Carb_27,Bacteroides-thetaiotaomicron-VPI-5482-MAF-2,2.5613117282063e-4,1.15092,0.849824
24_hr_Carb_27,Bacteroides-uniformis-ATCC-8492-MAF-2,8.302485486444367e-5,1.21965,0.676
24_hr_Carb_27,Bacteroides-vulgatus-ATCC-8482,3.726318282217292e-5,0.573018,0.7611
24_hr_Carb_27,Bacteroides-xylanisolvens-DSMZ-18836-MAF-2,5.9701921763531575e-5,6.35972,1.0166
24_hr_Carb_27,Bifidobacterium-breve-DSM-20213-MAF-2,1.6044350018434e-4,0.26604,0.0035
24_hr_Carb_27,Bifidobacterium-catenulatum-DSM-16992-MAF-2,1.4579154955223e-4,0.331781,0.004
24_hr_Carb_27,Bifidobacterium-pseudocatenulatum-DSM-20438-MAF-2,5.9432527198061095e-5,0.193809,0.0046
24_hr_Carb_27,Bilophila-wadsworthia-ATCC-49260-MAF-3,7.59508469524027e-5,0.0982253,0.00402291
24_hr_Carb_27,Blautia-hansenii-DSM-20583-MAF-2,0,0.585778,0.0723
24_hr_Carb_27,Blautia-hydrogenotrophica-DSM-10507-MAF-2,0,0.237834,0.0477726
24_hr_Carb_27,Blautia-sp-KLE-1732-HM-1032-MAF-2,0,0.531213,0.0697
24_hr_Carb_27,Blautia-wexlerae-DSM-19850-MAF-2,0,0.911299,0.1076
24_hr_Carb_27,Bryantella-formatexigens-DSM-14469-MAF-2,10.43128326270938,99.9933,107.538
24_hr_Carb_27,Burkholderiales-bacterium-1-1-47-MAF-2,2.250217861990482e-5,0.0648807,0.0011
24_hr_Carb_27,Butyricimonas-virosa-DSM-23226-MAF-2,1.0126096334666e-4,0.139033,0.0032
24_hr_Carb_27,Butyrivibrio-crossotus-DSM-2876-MAF-2,0,0.225041,0.0231
24_hr_Carb_27,Catenibacterium-mitsuokai-DSM-15897-MAF-2,0,0.0561468,0.002
24_hr_Carb_27,Clostridiales-bacterium-VE202-03,1.482400251047e-4,0.726892,0.0543353
24_hr_Carb_27,Clostridiales-bacterium-VE202-14-MAF-2,4.9077621790577e-4,1.55857,0.0702
24_hr_Carb_27,Clostridiales-bacterium-VE202-27-MAF-3,0.05229872323618071,24.8966,0.462689
24_hr_Carb_27,Clostridium-asparagiforme-DSM-15981-MAF-2,0.00189702864351048,1.39419,0.0419
24_hr_Carb_27,Clostridium-bartlettii-DSM-16795-MAF-2,0,0.0879317,0.0028
24_hr_Carb_27,Clostridium-bolteae-ATCC-BAA-613-MAF-2,0.00105446426647784,1.58804,0.0988598
24_hr_Carb_27,Clostridium-hathewayi-DSM-13479-MAF-2,2.2668731422073995,99.9849,16.2423
24_hr_Carb_27,Clostridium-hylemonae-DSM-15053-MAF-2,5.6262342816697445e-5,0.226672,0.0249
24_hr_Carb_27,Clostridium-leptum-DSM-753-MAF-2,0,0.399746,0.0093
24_hr_Carb_27,Clostridium-methylpentosum-DSM-5476,1.6910516084972442e-5,0.168755,0.00744475
24_hr_Carb_27,Clostridium-nexile-DSM-1787-MAF-2,2.8477416408116293e-5,1.3349,0.0965172
24_hr_Carb_27,Clostridium-saccharolyticum-WM1-MAF-2,3.422575147423294,99.9978,34.8538
24_hr_Carb_27,Clostridium-scindens-ATCC-35704-MAF-2,2.7664344847712e-4,0.826604,0.0290613
