taxonID,RC-ABX_-3.0,RC-ABX_0.0,RC-ABX_11.0,RC-ABX_14.0,RC-ABX_28.0,RC-ABX_3.0,RC-ABX_5.0,RC-ABX_7.0,WD-ABX_-3.0,WD-ABX_0.0,WD-ABX_11.0,WD-ABX_14.0,WD-ABX_28.0,WD-ABX_3.0,WD-ABX_5.0,WD-ABX_7.0
ASV00748;seqs=21589;samples=240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00749;seqs=21544;samples=143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00749;seqs=24210;samples=112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00751;seqs=21388;samples=27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.1666666666666,182.5,0.0,0.0,0.0,1273.5
ASV00752;seqs=23916;samples=151,0.0,0.0,0.0,3.875,24.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0
ASV00753;seqs=21375;samples=176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00756;seqs=21239;samples=117,145.5,3.7083333333333335,400.0,295.125,0.0,0.0,6.944444444444445,117.58333333333333,101.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00756;seqs=23658;samples=67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0
ASV00759;seqs=21050;samples=157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00759;seqs=23457;samples=131,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00760;seqs=21025;samples=375,39.166666666666664,0.0,390.6666666666667,149.25,0.0,0.0,0.0,14.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00763;seqs=23404;samples=1046,0.0,0.0,0.0,1.875,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00766;seqs=23300;samples=170,0.0,0.0,0.0,19.25,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8125,47.75,0.0,0.0,0.0
ASV00769;seqs=20604;samples=311,49.833333333333336,2.375,13.5,27.875,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00772;seqs=20554;samples=452,42.5,0.0,16.833333333333332,8.5,0.0,0.0,29.333333333333332,91.66666666666667,127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00772;seqs=23197;samples=242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00776;seqs=22929;samples=67,0.0,0.0,0.0,6.5,28.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00777;seqs=22864;samples=350,0.0,0.0,0.0,0.6875,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00780;seqs=20140;samples=298,123.0,0.0,15.166666666666666,6.6875,0.0,0.0,0.0,21.416666666666668,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00782;seqs=20039;samples=160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00785;seqs=19934;samples=113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00788;seqs=19785;samples=197,0.0,3.0416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00799;seqs=19168;samples=106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00800;seqs=19067;samples=293,383.6666666666667,3.9166666666666665,33.666666666666664,24.8125,0.0,0.0,0.0,13.25,58.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00804;seqs=21714;samples=486,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00806;seqs=18741;samples=643,37.833333333333336,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,84.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00808;seqs=21423;samples=28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1875,0.0,0.0,0.0,0.0
ASV00815;seqs=18463;samples=679,10.666666666666666,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00815;seqs=21282;samples=351,0.0,0.0,0.0,60.375,212.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00817;seqs=18232;samples=104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00819;seqs=18147;samples=613,116.66666666666667,0.4583333333333333,90.83333333333333,17.5,0.0,0.0,7.555555555555555,291.0,36.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00820;seqs=18141;samples=513,52.166666666666664,0.0,24.333333333333332,23.3125,0.0,0.0,0.0,3.1666666666666665,187.83333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00822;seqs=18085;samples=423,15.333333333333334,0.4583333333333333,16.333333333333332,16.0,0.0,0.0,2.5,36.333333333333336,8.833333333333334,0.0,0.0,0.4375,0.0,0.0,0.0,0.0
ASV00823;seqs=18050;samples=157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00825;seqs=18015;samples=10,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00826;seqs=20788;samples=306,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8125,0.0,0.0,0.0,0.0
ASV00827;seqs=20736;samples=293,0.0,0.0,0.0,24.125,81.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00828;seqs=17911;samples=69,762.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00829;seqs=17910;samples=355,63.833333333333336,0.0,27.666666666666668,50.625,0.0,0.0,0.0,3.8333333333333335,34.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00833;seqs=17818;samples=357,104.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00834;seqs=17812;samples=367,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00836;seqs=17739;samples=334,191.66666666666666,1.7083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,426.5,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0
ASV00839;seqs=17688;samples=366,0.0,0.0,12.166666666666666,9.125,0.0,0.0,0.0,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00842;seqs=17312;samples=146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00842;seqs=19768;samples=582,0.0,0.0,0.0,4.25,4.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00843;seqs=17304;samples=283,32.333333333333336,1.0833333333333333,77.16666666666667,23.75,0.0,0.0,24.11111111111111,229.58333333333334,18.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00847;seqs=17240;samples=251,66.16666666666667,0.0,169.5,158.125,0.0,0.0,0.0,7.416666666666667,21.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00848;seqs=17176;samples=195,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00850;seqs=19385;samples=482,0.0,0.0,0.0,4.8125,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00853;seqs=17084;samples=36,882.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00853;seqs=19087;samples=400,0.0,0.0,0.0,7.5,22.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00854;seqs=17065;samples=170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00857;seqs=17001;samples=304,78.83333333333333,3.3333333333333335,209.0,190.0625,0.0,0.0,0.5,30.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00863;seqs=16705;samples=63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00864;seqs=18756;samples=595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00871;seqs=16301;samples=355,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00874;seqs=16247;samples=43,10.5,0.0,106.33333333333333,24.5,0.0,0.0,492.6666666666667,508.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00881;seqs=16030;samples=107,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00882;seqs=16004;samples=117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00883;seqs=18302;samples=253,0.0,0.0,0.0,12.0625,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00884;seqs=15951;samples=503,51.833333333333336,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00885;seqs=15930;samples=135,825.1666666666666,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,72.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00888;seqs=15859;samples=363,21.166666666666668,0.0,112.16666666666667,26.4375,0.0,0.0,6.277777777777778,107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00889;seqs=15850;samples=83,149.5,3.75,391.0,284.8125,0.0,0.0,6.111111111111111,109.75,86.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00890;seqs=15849;samples=247,10.166666666666666,0.0,16.166666666666668,18.6875,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00891;seqs=17974;samples=314,0.0,0.0,0.0,1.6875,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00892;seqs=15790;samples=120,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00895;seqs=15764;samples=276,0.0,70.25,0.0,0.0,0.0,22.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00897;seqs=15694;samples=102,436.3333333333333,3.75,0.0,0.0,0.0,0.0,0.0,0.0,431.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00898;seqs=17757;samples=377,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00899;seqs=17749;samples=236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
ASV00900;seqs=15657;samples=229,44.666666666666664,0.0,327.8333333333333,179.5625,0.0,0.0,20.5,218.25,72.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.25
ASV00900;seqs=17739;samples=297,0.0,0.0,0.0,31.4375,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00903;seqs=15426;samples=48,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00905;seqs=15408;samples=59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00905;seqs=17546;samples=559,0.0,0.0,0.0,1.8125,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0
ASV00908;seqs=15364;samples=96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00909;seqs=15344;samples=499,36.166666666666664,0.5416666666666666,36.333333333333336,24.375,0.0,0.0,0.0,24.333333333333332,32.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00910;seqs=17319;samples=213,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00913;seqs=15231;samples=26,0.0,506.6666666666667,0.0,0.0,0.0,249.5,3.9444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00914;seqs=15203;samples=58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00917;seqs=15101;samples=264,85.66666666666667,1.0416666666666667,7.833333333333333,8.125,0.0,0.0,0.0,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00920;seqs=14943;samples=247,65.33333333333333,0.8333333333333334,77.16666666666667,76.0,0.0,0.0,0.5,73.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00921;seqs=17183;samples=101,0.0,0.0,0.0,4.25,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0
ASV00923;seqs=14875;samples=452,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00924;seqs=17089;samples=333,0.0,0.0,0.0,5.5,20.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00925;seqs=14872;samples=327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00931;seqs=16988;samples=574,0.0,0.0,0.0,1.25,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00939;seqs=14568;samples=127,90.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00942;seqs=14455;samples=344,146.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00948;seqs=16429;samples=271,0.0,0.0,0.0,2.6875,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00949;seqs=14296;samples=483,45.333333333333336,0.4583333333333333,51.333333333333336,25.5625,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00950;seqs=16328;samples=50,0.0,0.0,0.0,0.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00951;seqs=14266;samples=153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00958;seqs=14077;samples=135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00960;seqs=14017;samples=31,0.0,561.125,0.0,0.0,0.0,45.25,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00962;seqs=15911;samples=104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00963;seqs=13932;samples=24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.66666666666667,60.1875,0.0,0.0,0.0,992.5833333333334
ASV00964;seqs=13885;samples=217,181.83333333333334,113.16666666666667,62.166666666666664,67.375,0.0,2.25,0.0,2.4166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00968;seqs=13792;samples=490,58.833333333333336,13.5,66.16666666666667,3.5,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00972;seqs=15705;samples=551,0.0,0.0,0.0,9.875,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00975;seqs=13620;samples=285,36.0,1.7916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00975;seqs=15588;samples=132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00981;seqs=13523;samples=86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00981;seqs=15431;samples=281,0.0,0.0,0.0,1.8125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00984;seqs=13493;samples=176,0.0,0.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00986;seqs=13491;samples=342,55.0,0.0,74.16666666666667,58.3125,0.0,0.0,0.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00992;seqs=13354;samples=110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00993;seqs=13344;samples=89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00995;seqs=15135;samples=467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00996;seqs=13267;samples=146,158.16666666666666,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00997;seqs=13198;samples=123,471.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00998;seqs=15011;samples=338,0.0,0.0,0.0,2.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01001;seqs=13000;samples=290,34.166666666666664,1.2083333333333333,13.166666666666666,32.1875,0.0,0.0,0.0,2.6666666666666665,46.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01002;seqs=14978;samples=67,0.0,0.0,0.0,13.875,244.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01004;seqs=14938;samples=366,0.0,0.0,0.0,28.1875,48.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01013;seqs=12784;samples=102,0.0,2.2916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01014;seqs=12781;samples=46,1505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01016;seqs=12756;samples=13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0
ASV01021;seqs=12665;samples=117,26.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01024;seqs=12610;samples=215,174.66666666666666,0.375,9.166666666666666,46.6875,0.0,0.0,0.0,14.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01027;seqs=14392;samples=238,0.0,0.0,0.0,0.625,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01032;seqs=12495;samples=84,199.16666666666666,206.20833333333334,88.16666666666667,0.0,0.0,6.25,20.555555555555557,19.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01034;seqs=12438;samples=101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01039;seqs=12316;samples=353,167.83333333333334,1.7916666666666667,4.666666666666667,4.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01041;seqs=12294;samples=286,39.333333333333336,0.0,59.666666666666664,67.0,0.0,0.0,0.0,68.41666666666667,6.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01045;seqs=12263;samples=253,98.83333333333333,1.5416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01046;seqs=12191;samples=124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01052;seqs=13731;samples=87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01055;seqs=13675;samples=394,0.0,0.0,0.0,2.9375,18.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01056;seqs=13649;samples=88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01061;seqs=13586;samples=311,0.0,0.0,0.0,8.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01063;seqs=11777;samples=96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01069;seqs=13479;samples=342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01070;seqs=11622;samples=282,103.0,3.0416666666666665,83.16666666666667,12.1875,0.0,0.0,0.0,0.0,11.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01071;seqs=11605;samples=296,22.666666666666668,0.0,171.5,24.5,0.0,0.0,0.0,35.333333333333336,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01077;seqs=11488;samples=62,126.0,4.875,121.83333333333333,54.125,0.0,63.666666666666664,122.77777777777777,125.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01077;seqs=13207;samples=317,0.0,0.0,0.0,3.9375,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01079;seqs=11470;samples=114,326.3333333333333,14.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01081;seqs=11445;samples=21,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01083;seqs=11398;samples=84,518.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01085;seqs=13024;samples=245,0.0,0.0,0.0,5.75,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01090;seqs=11365;samples=261,4.0,11.666666666666666,6.333333333333333,7.1875,0.0,0.0,0.0,1.0833333333333333,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01095;seqs=12816;samples=106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01096;seqs=11325;samples=231,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01097;seqs=11275;samples=284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01098;seqs=11240;samples=295,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01099;seqs=11199;samples=87,449.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01102;seqs=12648;samples=374,0.0,0.0,0.0,2.25,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01105;seqs=11047;samples=54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01114;seqs=10904;samples=141,286.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01115;seqs=10817;samples=134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01115;seqs=12455;samples=316,0.0,0.0,0.0,0.5,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01116;seqs=10806;samples=140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01121;seqs=12313;samples=256,0.0,0.0,0.0,1.0625,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01123;seqs=10705;samples=54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.4166666666666667,0.23529411764705882,0.0
ASV01123;seqs=12284;samples=148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01125;seqs=10675;samples=14,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV01128;seqs=10614;samples=407,18.666666666666668,0.0,51.166666666666664,14.875,0.0,0.0,0.0,10.25,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
