,49.35,19130842,19130842.1,U,0,unclassified
2268,0.0,79,79,S2,1352936,Streptomyces roseochromogenus subsp. oscitans DS 12.976
2269,0.0,79,79,S,1855352,Streptomyces sp. TLI_053
2270,0.0,76,76,S,1725411,Streptomyces sp. CdTB01
2271,0.0,76,76,S,1437453,Streptomyces leeuwenhoekii
2272,0.0,76,0,S,285530,Streptomyces sviceus
2273,0.0,76,76,S1,463191,Streptomyces sviceus ATCC 29083
2274,0.0,73,73,S,1882757,Streptomyces sp. 3214.6
2275,0.0,73,73,S,1642299,Streptomyces alfalfae
2276,0.0,72,0,S,68280,Streptomyces violaceusniger
2277,0.0,72,72,S1,653045,Streptomyces violaceusniger Tu 4113
2278,0.0,71,0,S,1914,Streptomyces lavendulae
2279,0.0,71,71,S1,58340,Streptomyces lavendulae subsp. lavendulae
2280,0.0,70,70,S,2202000,Streptomyces sp. NEAU-S7GS2
2281,0.0,70,70,S,1885,Streptomyces actuosus
2282,0.0,67,67,S,1926,Streptomyces reticuli
2283,0.0,67,0,S,68202,Streptomyces fulvissimus
2284,0.0,67,67,S1,1303692,Streptomyces fulvissimus DSM 40593
2285,0.0,66,66,S,67258,Streptomyces cavourensis
2286,0.0,64,64,S,862751,Streptomyces sp. SirexAA-E
2287,0.0,63,63,S,1355015,Streptomyces pluripotens
2288,0.0,62,62,S,2211357,Streptomyces sp. ETH9427
2289,0.0,62,62,S,2094021,Streptomyces sp. WAC00288
2290,0.0,60,60,S,1940,Streptomyces albireticuli
2291,0.0,58,58,S,1736046,Streptomyces sp. SM18
2292,0.0,57,57,S,285473,Streptomyces rubrolavendulae
2293,0.0,57,0,G1,1852274,Streptomyces albus group
2294,0.0,57,56,S,1888,Streptomyces albus
2295,0.0,1,1,S1,457425,Streptomyces albus J1074
2296,0.0,55,55,S,1561022,Streptomyces sp. CCM_MD2014
2297,0.0,53,52,S,68570,Streptomyces albulus
2298,0.0,1,1,S1,1434306,Streptomyces albulus ZPM
2299,0.0,53,53,S,2174846,Streptomyces sp. HNM0039
2300,0.0,52,0,S,1930,Streptomyces scabiei
2301,0.0,52,52,S1,680198,Streptomyces scabiei 87.22
2302,0.0,51,51,S,1649184,Streptomyces sp. CFMR 7
2303,0.0,49,49,S,1783515,Streptomyces sp. S10(2016)
2304,0.0,48,48,S,1935,Streptomyces violaceoruber
2305,0.0,45,45,S,1837283,Streptomyces sp. S8
2306,0.0,42,42,S,1661694,Streptomyces sp. Tue 6075
2307,0.0,41,41,S,1890,Streptomyces antibioticus
2308,0.0,40,40,S,2049881,Streptomyces dengpaensis
2309,0.0,38,38,S,1881022,Streptomyces sp. 2114.2
2310,0.0,31,31,S,92644,Streptomyces malaysiensis
2311,0.0,27,27,S,1961713,Streptomyces sp. MOE7
2312,0.0,26,26,S,2083284,Streptomyces sp. CB09001
2313,0.0,25,0,S,42684,Streptomyces collinus
2314,0.0,25,25,S1,1214242,Streptomyces collinus Tu 365
2315,0.0,20,0,S,1971,Streptomyces noursei
2316,0.0,20,20,S1,316284,Streptomyces noursei ATCC 11455
2317,0.0,16,16,S,1964449,Streptomyces sp. 3211
2318,0.0,15,0,S,68192,Streptomyces cyaneogriseus
2319,0.0,15,15,S1,477245,Streptomyces cyaneogriseus subsp. noncyanogenus
2320,0.0,13,13,S,1495638,Streptomyces sp. M56
2321,0.0,12,12,S,1265601,Streptomyces sp. PAMC 26508
2322,0.0,11,0,G1,1477431,Streptomyces albidoflavus group
2323,0.0,10,0,S,1902,Streptomyces coelicolor
2324,0.0,10,10,S1,100226,Streptomyces coelicolor A3(2)
2325,0.0,1,1,S,42239,Streptomyces sampsonii
2326,0.0,11,11,S,146923,Streptomyces parvulus
2327,0.0,10,10,S,355249,Streptomyces sp. Tu6071
2328,0.0,9,9,S,206662,Streptomyces sp. FR-008
2329,0.0,7,0,S,1169025,Streptomyces pratensis
2330,0.0,7,7,S1,591167,Streptomyces pratensis ATCC 33331
2331,0.0,4,4,S,75293,Streptomyces autolyticus
2332,0.0,3,3,S,1972846,Streptomyces sp. Sge12
2333,0.0,2,2,S,1984801,Streptomyces sp. CLI2509
2334,0.0,389,3,G,2063,Kitasatospora
2335,0.0,135,135,S,2018025,Kitasatospora sp. MMS16-BH015
2336,0.0,111,111,S,68173,Kitasatospora albolonga
2337,0.0,106,0,S,2066,Kitasatospora setae
2338,0.0,106,106,S1,452652,Kitasatospora setae KM-6054
2339,0.0,34,34,S,1894,Kitasatospora aureofaciens
2340,0.0,108,0,G,228398,Streptacidiphilus
2341,0.0,108,108,S,2126346,Streptacidiphilus sp. DSM 106435
2342,0.03,11975,309,O,85006,Micrococcales
2343,0.01,4146,221,F,85023,Microbacteriaceae
2344,0.0,1266,285,G,33882,Microbacterium
2345,0.0,109,109,S,104336,Microbacterium foliorum
2346,0.0,105,105,S,370764,Microbacterium pygmaeum
2347,0.0,96,96,S,1938334,Microbacterium sp. TPU 3598
2348,0.0,91,0,S,2033,Microbacterium testaceum
2349,0.0,91,91,S1,979556,Microbacterium testaceum StLB037
2350,0.0,86,86,S,300019,Microbacterium paludicola
2351,0.0,75,75,S,1714373,Microbacterium sp. No. 7
2352,0.0,73,73,S,912630,Microbacterium sp. LKL04
2353,0.0,65,65,S,36805,Microbacterium aurum
2354,0.0,54,54,S,1795053,Microbacterium sp. PAMC 28756
2355,0.0,54,54,S,2014534,Microbacterium sp. PM5
2356,0.0,48,48,S,2103230,Microbacterium sp. str. 'China'
2357,0.0,35,35,S,1906742,Microbacterium sp. BH-3-3-3
2358,0.0,25,25,S,84292,Microbacterium chocolatum
2359,0.0,24,24,S,162426,Microbacterium hominis
2360,0.0,16,16,S,1696072,Microbacterium sp. CGR1
2361,0.0,15,15,S,1916917,Microbacterium sp. 1.5R
2362,0.0,10,10,S,367477,Microbacterium sp. XT11
2363,0.0,352,0,G,518733,Microterricola
2364,0.0,352,352,S,412690,Microterricola viridarii
2365,0.0,342,117,G,110932,Leifsonia
2366,0.0,145,18,S,1575,Leifsonia xyli
2367,0.0,92,0,S1,59736,Leifsonia xyli subsp. xyli
2368,0.0,92,92,S2,281090,Leifsonia xyli subsp. xyli str. CTCB07
2369,0.0,35,0,S1,31966,Leifsonia xyli subsp. cynodontis
2370,0.0,35,35,S2,1389489,Leifsonia xyli subsp. cynodontis DSM 46306
2371,0.0,80,80,S,1798223,Leifsonia sp. 21MFCrub1.1
2372,0.0,234,0,G,46352,Agrococcus
2373,0.0,165,165,S,399736,Agrococcus jejuensis
2374,0.0,69,69,S,684552,Agrococcus carbonis
2375,0.0,205,0,G,33886,Rathayibacter
2376,0.0,174,174,S,33888,Rathayibacter tritici
2377,0.0,31,31,S,145458,Rathayibacter toxicus
2378,0.0,189,1,G,2034,Curtobacterium
2379,0.0,109,109,S,69373,Curtobacterium pusillum
2380,0.0,64,64,S,1561023,Curtobacterium sp. MR_MD2014
2381,0.0,15,15,S,1905847,Curtobacterium sp. BH-2-1-1
2382,0.0,189,3,G,33877,Agromyces
2383,0.0,107,107,S,589382,Agromyces flavus
2384,0.0,42,42,S,2080742,Agromyces sp. 30A
2385,0.0,37,37,S,453304,Agromyces aureus
2386,0.0,180,11,G,1573,Clavibacter
2387,0.0,96,96,S,1874630,Clavibacter capsici
2388,0.0,41,0,S,28447,Clavibacter michiganensis
2389,0.0,41,0,S1,33013,Clavibacter michiganensis subsp. michiganensis
2390,0.0,41,41,S2,443906,Clavibacter michiganensis subsp. michiganensis NCPPB 382
2391,0.0,21,21,S,33014,Clavibacter insidiosus
2392,0.0,8,8,S,31964,Clavibacter sepedonicus
2393,0.0,3,0,S,31963,Clavibacter nebraskensis
2394,0.0,3,3,S1,1097677,Clavibacter nebraskensis NCPPB 2581
2395,0.0,153,59,G,69578,Cryobacterium
2396,0.0,55,55,S,1978566,Cryobacterium sp. LW097
2397,0.0,39,39,S,670052,Cryobacterium arcticum
2398,0.0,149,0,G,337004,Microcella
2399,0.0,149,149,S,279828,Microcella alkaliphila
2400,0.0,140,26,G,1705353,Aurantimicrobium
2401,0.0,44,44,S,708131,Aurantimicrobium minutum
2402,0.0,36,36,S,1987356,Aurantimicrobium sp. MWH-Mo1
2403,0.0,34,34,S,2079575,Aurantimicrobium sp. MWH-Uga1
2404,0.0,117,0,G,235888,Salinibacterium
2405,0.0,117,117,S,2079791,Salinibacterium sp. CGMCC 1.16371
2406,0.0,103,0,G,447237,Frondihabitans
2407,0.0,103,103,S,1795630,Frondihabitans sp. PAMC 28766
2408,0.0,102,0,F1,1655488,Luna cluster
2409,0.0,102,0,F2,1655489,Luna-1 subcluster
2410,0.0,83,0,G,529883,Rhodoluna
2411,0.0,51,51,S,535712,Candidatus Rhodoluna planktonica
2412,0.0,32,32,S,529884,Rhodoluna lacicola
2413,0.0,19,0,G,529881,Candidatus Aquiluna
2414,0.0,19,19,S,1855377,Candidatus Aquiluna sp. UB-MaderosW2red
2415,0.0,96,0,G,427753,Humibacter
2416,0.0,96,96,S,2282656,Humibacter sp. BT305
2417,0.0,38,0,G,76634,Mycetocola
2418,0.0,38,38,S,2079792,Mycetocola sp. CGMCC 1.16372
2419,0.0,37,0,G,1434032,Pontimonas
2420,0.0,37,37,S,1159327,Pontimonas salivibrio
2421,0.0,24,0,G,1759331,Cnuibacter
2422,0.0,24,24,S,1619308,Cnuibacter physcomitrellae
2423,0.0,9,0,G,190323,Plantibacter
2424,0.0,9,9,S,150123,Plantibacter flavus
2425,0.01,3910,86,F,1268,Micrococcaceae
2426,0.01,2032,257,G,1663,Arthrobacter
2427,0.0,314,314,S,656366,Arthrobacter alpinus
2428,0.0,288,288,S,1494608,Arthrobacter sp. PAMC 25486
2429,0.0,193,193,S,2020486,Arthrobacter sp. YN
2430,0.0,166,166,S,1849032,Arthrobacter sp. U41
2431,0.0,147,147,S,1618207,Arthrobacter sp. IHBB 11108
2432,0.0,144,144,S,1704044,Arthrobacter sp. ERGS1:01
2433,0.0,122,122,S,37928,Arthrobacter crystallopoietes
2434,0.0,94,94,S,2079227,Arthrobacter sp. PGP41
2435,0.0,85,85,S,290399,Arthrobacter sp. FB24
2436,0.0,64,64,S,1806905,Arthrobacter sp. ZXY-2
2437,0.0,48,48,S,1357915,Arthrobacter sp. QXT-31
2438,0.0,48,48,S,2211210,Arthrobacter sp. DCT5
2439,0.0,29,29,S,1652545,Arthrobacter sp. YC-RL1
2440,0.0,17,17,S,1690248,Arthrobacter sp. LS16
2441,0.0,16,16,S,1771959,Arthrobacter sp. ATCC 21022
2442,0.0,482,21,G,1742993,Pseudarthrobacter
2443,0.0,166,0,S,85085,Pseudarthrobacter chlorophenolicus
2444,0.0,166,166,S1,452863,Pseudarthrobacter chlorophenolicus A6
2445,0.0,162,162,S,728066,Pseudarthrobacter equi
2446,0.0,78,0,S,361575,Pseudarthrobacter phenanthrenivorans
2447,0.0,78,78,S1,930171,Pseudarthrobacter phenanthrenivorans Sphe3
2448,0.0,55,55,S,121292,Pseudarthrobacter sulfonivorans
2449,0.0,443,51,G,57493,Kocuria
2450,0.0,152,152,S,71999,Kocuria palustris
2451,0.0,114,114,S,388357,Kocuria turfanensis
2452,0.0,54,54,S,446860,Kocuria flava
2453,0.0,52,52,S,72000,Kocuria rhizophila
2454,0.0,20,20,S,1702043,Kocuria sp. BT304
2455,0.0,287,1,G,32207,Rothia
2456,0.0,173,105,S,43675,Rothia mucilaginosa
2457,0.0,68,68,S1,680646,Rothia mucilaginosa DY-18
2458,0.0,113,0,S,2047,Rothia dentocariosa
2459,0.0,113,113,S1,762948,Rothia dentocariosa ATCC 17931
2460,0.0,142,0,G,596707,Sinomonas
2461,0.0,142,142,S,37927,Sinomonas atrocyanea
2462,0.0,135,0,G,1868332,Neomicrococcus
2463,0.0,135,135,S,556325,Neomicrococcus aestuarii
2464,0.0,111,0,G,1269,Micrococcus
2465,0.0,111,111,S,1270,Micrococcus luteus
2466,0.0,86,0,G,1645,Renibacterium
2467,0.0,86,86,S,1646,Renibacterium salmoninarum
2468,0.0,74,0,G,1742989,Glutamicibacter
2469,0.0,74,53,S,256701,Glutamicibacter arilaitensis
2470,0.0,21,21,S1,861360,Glutamicibacter arilaitensis Re117
2471,0.0,31,0,G,370735,Zhihengliuella
2472,0.0,31,31,S,2058657,Zhihengliuella sp. ISTPL4
2473,0.0,1,0,G,1742992,Paenarthrobacter
2474,0.0,1,0,S,43663,Paenarthrobacter aurescens
2475,0.0,1,1,S1,290340,Paenarthrobacter aurescens TC1
2476,0.0,971,1,F,85020,Dermabacteraceae
2477,0.0,812,104,G,43668,Brachybacterium
2478,0.0,209,209,S,556288,Brachybacterium saurashtrense
2479,0.0,144,144,S,1331682,Brachybacterium ginsengisoli
2480,0.0,143,0,S,43669,Brachybacterium faecium
2481,0.0,143,143,S1,446465,Brachybacterium faecium DSM 4810
2482,0.0,100,100,S,2017485,Brachybacterium sp. VR2415
2483,0.0,79,79,S,2017484,Brachybacterium sp. VM2412
2484,0.0,33,33,S,1903186,Brachybacterium sp. P6-10-X1
2485,0.0,127,0,G,36739,Dermabacter
2486,0.0,127,127,S,1630135,Dermabacter vaginalis
2487,0.0,31,0,G,472568,Devriesea
2488,0.0,31,31,S,472569,Devriesea agamarum
2489,0.0,618,0,F,85016,Cellulomonadaceae
2490,0.0,514,0,G,1707,Cellulomonas
2491,0.0,156,0,S,11,Cellulomonas gilvus
2492,0.0,156,156,S1,593907,Cellulomonas gilvus ATCC 13127
2493,0.0,141,0,S,1711,Cellulomonas flavigena
2494,0.0,141,141,S1,446466,Cellulomonas flavigena DSM 20109
2495,0.0,122,0,S,1708,Cellulomonas fimi
2496,0.0,122,122,S1,590998,Cellulomonas fimi ATCC 484
2497,0.0,95,95,S,2003551,Cellulomonas sp. PSBB021
2498,0.0,104,0,G,665568,Paraoerskovia
2499,0.0,104,104,S,545619,Paraoerskovia marina
2500,0.0,465,3,F,85021,Intrasporangiaceae
2501,0.0,143,0,G,53357,Intrasporangium
2502,0.0,143,123,S,53358,Intrasporangium calvum
2503,0.0,20,20,S1,710696,Intrasporangium calvum DSM 43043
2504,0.0,115,0,G,53457,Janibacter
2505,0.0,115,115,S,857417,Janibacter indicus
2506,0.0,69,0,G,267408,Arsenicicoccus
2507,0.0,69,69,S,1658671,Arsenicicoccus sp. oral taxon 190
2508,0.0,60,0,G,125287,Ornithinimicrobium
2509,0.0,60,60,S,2283195,Ornithinimicrobium sp. AMA3305
2510,0.0,43,0,G,367298,Phycicoccus
2511,0.0,43,43,S,443156,Phycicoccus dokdonensis
2512,0.0,32,0,G,265976,Serinicoccus
2513,0.0,32,32,S,1758689,Serinicoccus sp. JLT9
2514,0.0,410,2,F,85017,Promicromonosporaceae
2515,0.0,177,6,G,157920,Cellulosimicrobium
2516,0.0,98,98,S,1980001,Cellulosimicrobium sp. TH-20
2517,0.0,73,73,S,1710,Cellulosimicrobium cellulans
2518,0.0,158,0,G,254250,Isoptericola
2519,0.0,91,0,S,139208,Isoptericola variabilis
2520,0.0,91,91,S1,743718,Isoptericola variabilis 225
2521,0.0,67,0,S,372663,Isoptericola dokdonensis
2522,0.0,67,67,S1,1300344,Isoptericola dokdonensis DS-3
2523,0.0,73,0,G,186188,Xylanimonas
2524,0.0,73,0,S,186189,Xylanimonas cellulosilytica
2525,0.0,73,73,S1,446471,Xylanimonas cellulosilytica DSM 15894
2526,0.0,313,0,F,145357,Dermacoccaceae
2527,0.0,136,0,G,745364,Luteipulveratus
2528,0.0,136,136,S,571913,Luteipulveratus mongoliensis
2529,0.0,109,0,G,57495,Dermacoccus
2530,0.0,109,109,S,1274,Dermacoccus nishinomiyaensis
2531,0.0,68,0,G,57499,Kytococcus
2532,0.0,68,0,S,1276,Kytococcus sedentarius
2533,0.0,68,68,S1,478801,Kytococcus sedentarius DSM 20547
2534,0.0,266,0,F,85019,Brevibacteriaceae
2535,0.0,266,40,G,1696,Brevibacterium
2536,0.0,123,123,S,1703,Brevibacterium linens
2537,0.0,55,55,S,1136497,Brevibacterium siliguriense
2538,0.0,48,48,S,629680,Brevibacterium sandarakinum
2539,0.0,262,3,F,125316,Beutenbergiaceae
2540,0.0,218,0,G,84756,Beutenbergia
2541,0.0,218,0,S,84757,Beutenbergia cavernae
2542,0.0,218,218,S1,471853,Beutenbergia cavernae DSM 12333
2543,0.0,41,0,G,947525,Miniimonas
2544,0.0,41,41,S,2171623,Miniimonas sp. S16
2545,0.0,151,0,F,85018,Dermatophilaceae
2546,0.0,84,0,G,1184606,Austwickia
2547,0.0,84,84,S,100225,Austwickia chelonae
2548,0.0,67,0,G,1862,Dermatophilus
2549,0.0,67,67,S,1863,Dermatophilus congolensis
2550,0.0,136,0,F,145360,Sanguibacteraceae
2551,0.0,136,0,G,60919,Sanguibacter
2552,0.0,136,0,S,60920,Sanguibacter keddieii
2553,0.0,136,136,S1,446469,Sanguibacter keddieii DSM 10542
2554,0.0,14,0,O1,577468,unclassified Micrococcales
2555,0.0,14,0,G,2038,Tropheryma
2556,0.0,14,14,S,2039,Tropheryma whipplei
2557,0.0,4,0,F,85022,Jonesiaceae
2558,0.0,4,0,G,43673,Jonesia
2559,0.0,4,4,S,43674,Jonesia denitrificans
2560,0.01,4390,82,O,85009,Propionibacteriales
2561,0.01,2421,87,F,31957,Propionibacteriaceae
2562,0.0,725,35,G,72763,Tessaracoccus
2563,0.0,210,210,S,1332264,Tessaracoccus aquimaris
2564,0.0,157,157,S,2161816,Tessaracoccus sp. Marseille-P5995
2565,0.0,132,132,S,399497,Tessaracoccus flavescens
2566,0.0,113,113,S,1909732,Tessaracoccus sp. T2.5-30
2567,0.0,78,78,S,1610493,Tessaracoccus flavus
2568,0.0,405,2,G,1912215,Acidipropionibacterium
2569,0.0,204,174,S,1748,Acidipropionibacterium acidipropionici
2570,0.0,30,30,S1,1171373,Acidipropionibacterium acidipropionici ATCC 4875
2571,0.0,199,199,S,2057246,Acidipropionibacterium virtanenii
2572,0.0,351,0,G,1743,Propionibacterium
2573,0.0,250,249,S,1744,Propionibacterium freudenreichii
2574,0.0,1,1,S1,1752,Propionibacterium freudenreichii subsp. shermanii
2575,0.0,101,101,S,671223,Propionibacterium sp. oral taxon 193
2576,0.0,235,0,G,203133,Propionimicrobium
2577,0.0,235,235,S,1871034,Propionimicrobium sp. Marseille-P3275
2578,0.0,216,4,G,1912216,Cutibacterium
2579,0.0,130,97,S,33010,Cutibacterium avidum
2580,0.0,33,33,S1,1170318,Cutibacterium avidum 44067
2581,0.0,48,48,S,33011,Cutibacterium granulosum
2582,0.0,34,33,S,1747,Cutibacterium acnes
2583,0.0,1,0,S1,1734925,Cutibacterium acnes subsp. acnes
2584,0.0,1,1,S2,1114969,Cutibacterium acnes TypeIA2 P.acn31
2585,0.0,161,0,G,1278221,Auraticoccus
2586,0.0,161,161,S,675864,Auraticoccus monumenti
2587,0.0,146,0,G,29404,Microlunatus
2588,0.0,124,124,S,630515,Microlunatus soli
2589,0.0,22,0,S,29405,Microlunatus phosphovorus
2590,0.0,22,22,S1,1032480,Microlunatus phosphovorus NM-1
2591,0.0,95,0,G,1912217,Pseudopropionibacterium
2592,0.0,95,0,S,1750,Pseudopropionibacterium propionicum
2593,0.0,95,95,S1,767029,Pseudopropionibacterium propionicum F0230a
2594,0.0,1887,63,F,85015,Nocardioidaceae
2595,0.0,523,16,G,1839,Nocardioides
2596,0.0,190,190,S,110319,Nocardioides sp. CF8
2597,0.0,175,175,S,196162,Nocardioides sp. JS614
2598,0.0,84,84,S,2045452,Nocardioides sp. 78
2599,0.0,58,0,S,450734,Nocardioides dokdonensis
2600,0.0,58,58,S1,1300347,Nocardioides dokdonensis FR1436
2601,0.0,421,37,G,2040,Aeromicrobium
2602,0.0,142,142,S,2041,Aeromicrobium erythreum
2603,0.0,105,105,S,2079793,Aeromicrobium sp. 592
2604,0.0,84,84,S,1736691,Aeromicrobium choanae
2605,0.0,53,0,S,219314,Aeromicrobium marinum
2606,0.0,53,53,S1,585531,Aeromicrobium marinum DSM 15272
2607,0.0,351,10,G,53387,Friedmanniella
2608,0.0,217,217,S,546871,Friedmanniella luteola
2609,0.0,124,124,S,546874,Friedmanniella sagamiharensis
2610,0.0,176,0,G,182639,Kribbella
2611,0.0,176,0,S,182640,Kribbella flavida
2612,0.0,176,176,S1,479435,Kribbella flavida DSM 17836
2613,0.0,138,0,G,116071,Micropruina
2614,0.0,138,138,S,75385,Micropruina glycogenica
2615,0.0,104,0,G,2044,Pimelobacter
2616,0.0,104,104,S,2045,Pimelobacter simplex
2617,0.0,93,0,G,117156,Actinopolymorpha
2618,0.0,93,93,S,117157,Actinopolymorpha singaporensis
2619,0.0,18,0,G,86795,Marmoricola
2620,0.0,18,18,S,642780,Marmoricola scoriae
2621,0.01,4239,0,O,85010,Pseudonocardiales
2622,0.01,4239,176,F,2070,Pseudonocardiaceae
2623,0.0,1231,75,G,1813,Amycolatopsis
2624,0.0,249,249,S,33910,Amycolatopsis mediterranei
2625,0.0,214,214,S,1804986,Amycolatopsis albispora
2626,0.0,193,149,S,31958,Amycolatopsis orientalis
2627,0.0,44,44,S1,1156913,Amycolatopsis orientalis HCCB10007
2628,0.0,161,0,S,1814,Amycolatopsis methanolica
2629,0.0,161,161,S1,1068978,Amycolatopsis methanolica 239
2630,0.0,146,146,S,1896961,Amycolatopsis sp. AA4
2631,0.0,145,145,S,208439,Amycolatopsis japonica
2632,0.0,36,36,S,1911175,Amycolatopsis sp. BJA-103
2633,0.0,12,12,S,129921,Amycolatopsis keratiniphila
2634,0.0,482,110,G,1847,Pseudonocardia
2635,0.0,125,125,S,445576,Pseudonocardia sp. AL041005-10
2636,0.0,103,103,S,1690815,Pseudonocardia sp. HH130630-07
2637,0.0,75,0,S,240495,Pseudonocardia dioxanivorans
2638,0.0,75,75,S1,675635,Pseudonocardia dioxanivorans CB1190
2639,0.0,69,69,S,1641402,Pseudonocardia sp. HH130629-09
2640,0.0,477,2,G,1851,Saccharomonospora
2641,0.0,147,0,S,1852,Saccharomonospora viridis
2642,0.0,147,147,S1,471857,Saccharomonospora viridis DSM 43017
2643,0.0,130,0,S,40990,Saccharomonospora glauca
2644,0.0,130,130,S1,928724,Saccharomonospora glauca K62
2645,0.0,83,0,S,40988,Saccharomonospora azurea
2646,0.0,83,83,S1,882081,Saccharomonospora azurea NA-128
2647,0.0,71,0,S,40989,Saccharomonospora cyanea
2648,0.0,71,71,S1,882082,Saccharomonospora cyanea NA-134
2649,0.0,44,0,S,632569,Saccharomonospora marina
2650,0.0,44,44,S1,882083,Saccharomonospora marina XMU15
2651,0.0,441,224,G,65496,Actinoalloteichus
2652,0.0,101,101,S,2072503,Actinoalloteichus sp. AHMU CJ021
2653,0.0,71,71,S,1470176,Actinoalloteichus hoggarensis
2654,0.0,45,45,S,340345,Actinoalloteichus hymeniacidonis
2655,0.0,249,0,G,2029,Kibdelosporangium
2656,0.0,249,249,S,860235,Kibdelosporangium phytohabitans
2657,0.0,192,0,G,142577,Prauserella
2658,0.0,192,192,S,530584,Prauserella marina
2659,0.0,181,0,G,2071,Saccharothrix
2660,0.0,181,0,S,103731,Saccharothrix espanaensis
2661,0.0,181,181,S1,1179773,Saccharothrix espanaensis DSM 44229
2662,0.0,173,0,G,43356,Kutzneria
2663,0.0,173,0,S,43357,Kutzneria albida
2664,0.0,173,173,S1,1449976,Kutzneria albida DSM 43870
2665,0.0,153,0,G,1835,Saccharopolyspora
2666,0.0,153,0,S,1836,Saccharopolyspora erythraea
2667,0.0,153,153,S1,405948,Saccharopolyspora erythraea NRRL 2338
2668,0.0,151,0,G,165301,Lentzea
2669,0.0,151,151,S,1586287,Lentzea guizhouensis
2670,0.0,150,41,G,40566,Actinosynnema
2671,0.0,70,70,S,42197,Actinosynnema pretiosum
2672,0.0,39,0,S,40567,Actinosynnema mirum
2673,0.0,39,39,S1,446462,Actinosynnema mirum DSM 43827
2674,0.0,117,0,G,674734,Alloactinosynnema
2675,0.0,117,117,S,1653480,Alloactinosynnema sp. L-07
2676,0.0,66,0,G,1137960,Allokutzneria
2677,0.0,66,66,S,211114,Allokutzneria albata
2678,0.01,4074,0,O,85008,Micromonosporales
2679,0.01,4074,150,F,28056,Micromonosporaceae
2680,0.01,2096,271,G,1873,Micromonospora
2681,0.0,183,183,S,47858,Micromonospora echinofusca
2682,0.0,146,146,S,291594,Micromonospora rifamycinica
2683,0.0,135,85,S,47850,Micromonospora aurantiaca
2684,0.0,50,50,S1,644283,Micromonospora aurantiaca ATCC 27029
2685,0.0,130,130,S,2039870,Micromonospora sp. WMMA2032
2686,0.0,129,129,S,1877,Micromonospora echinospora
2687,0.0,127,127,S,307121,Micromonospora krabiensis
2688,0.0,122,122,S,356852,Micromonospora coxensis
2689,0.0,119,119,S,299146,Micromonospora narathiwatensis
2690,0.0,107,107,S,261654,Micromonospora auratinigra
2691,0.0,85,85,S,285665,Micromonospora coriariae
2692,0.0,84,84,S,47872,Micromonospora purpureochromogenes
2693,0.0,76,76,S,709883,Micromonospora zamorensis
2694,0.0,75,75,S,1881,Micromonospora viridifaciens
2695,0.0,73,73,S,299152,Micromonospora siamensis
2696,0.0,67,67,S,47857,Micromonospora echinaurantiaca
2697,0.0,63,63,S,356851,Micromonospora chokoriensis
2698,0.0,47,47,S,47865,Micromonospora inositola
2699,0.0,45,45,S,2201999,Micromonospora sp. B006
2700,0.0,12,12,S,648999,Micromonospora sp. L5
2701,0.0,1226,246,G,1865,Actinoplanes
2702,0.0,310,0,S,1866,Actinoplanes missouriensis
2703,0.0,310,310,S1,512565,Actinoplanes missouriensis 431
2704,0.0,294,294,S,649831,Actinoplanes sp. N902-109
2705,0.0,209,0,S,196914,Actinoplanes friuliensis
2706,0.0,209,209,S1,1246995,Actinoplanes friuliensis DSM 7358
2707,0.0,167,167,S,113562,Actinoplanes derwentensis
2708,0.0,350,56,G,673534,Plantactinospora
2709,0.0,170,170,S,2024580,Plantactinospora sp. KBS50
2710,0.0,67,67,S,2071627,Plantactinospora sp. BB1
2711,0.0,57,57,S,2108470,Plantactinospora sp. BC1
2712,0.0,191,9,G,168694,Salinispora
2713,0.0,109,0,S,168697,Salinispora arenicola
2714,0.0,109,109,S1,391037,Salinispora arenicola CNS-205
2715,0.0,73,0,S,168695,Salinispora tropica
2716,0.0,73,73,S1,369723,Salinispora tropica CNB-440
2717,0.0,61,0,G,84593,Verrucosispora
2718,0.0,61,0,S,1003110,Verrucosispora maris
2719,0.0,61,61,S1,263358,Verrucosispora maris AB-18-032
2720,0.01,2649,0,O,2037,Actinomycetales
2721,0.01,2649,0,F,2049,Actinomycetaceae
2722,0.0,1527,41,G,1654,Actinomyces
2723,0.0,229,229,S,2079536,Actinomyces sp. Z16
2724,0.0,209,209,S,544580,Actinomyces oris
2725,0.0,186,186,S,1852377,Actinomyces pacaensis
2726,0.0,179,179,S,712122,Actinomyces sp. oral taxon 414
2727,0.0,117,117,S,52773,Actinomyces meyeri
2728,0.0,111,111,S,1912795,Actinomyces sp. VUL4_3
2729,0.0,108,108,S,131110,Actinomyces radingae
2730,0.0,99,99,S,111015,Actinomyces radicidentis
2731,0.0,83,83,S,2081702,Actinomyces sp. oral taxon 897
2732,0.0,68,68,S,178339,Actinomyces hongkongensis
2733,0.0,65,65,S,1851395,Actinomyces sp. Chiba101
2734,0.0,32,32,S,1960083,Actinomyces gaoshouyii
2735,0.0,402,0,G,1069494,Trueperella
2736,0.0,402,402,S,1661,Trueperella pyogenes
2737,0.0,316,0,G,28263,Arcanobacterium
2738,0.0,193,193,S,28264,Arcanobacterium haemolyticum
2739,0.0,123,123,S,131112,Arcanobacterium phocae
2740,0.0,268,0,G,2050,Mobiluncus
2741,0.0,268,0,S,2051,Mobiluncus curtisii
2742,0.0,268,268,S1,548479,Mobiluncus curtisii ATCC 43063
