,8.62,3124538,3124538.1,U,0,unclassified
1017,0.0,7,7,S,68179,Streptomyces bacillaris
1018,0.0,1,0,G2,1482558,Streptomyces albovinaceus subgroup
1019,0.0,1,1,S,1908,Streptomyces globisporus
1020,0.0,17,17,S,408015,Streptomyces xiamenensis
1021,0.0,14,0,S,379067,Streptomyces bingchenggensis
1022,0.0,14,14,S1,749414,Streptomyces bingchenggensis BCW-1
1023,0.0,14,14,S,1827580,Streptomyces nigra
1024,0.0,14,14,S,47763,Streptomyces lydicus
1025,0.0,14,14,S,164348,Streptomyces puniciscabiei
1026,0.0,11,0,S,285530,Streptomyces sviceus
1027,0.0,11,11,S1,463191,Streptomyces sviceus ATCC 29083
1028,0.0,11,11,S,1841249,Streptomyces sp. RTd22
1029,0.0,11,11,S,1725411,Streptomyces sp. CdTB01
1030,0.0,10,10,S,40318,Streptomyces nodosus
1031,0.0,10,10,S,1690221,Streptomyces spongiicola
1032,0.0,10,10,S,68249,Streptomyces pactum
1033,0.0,10,10,S,2072505,Streptomyces sp. Go-475
1034,0.0,10,10,S,68223,Streptomyces katrae
1035,0.0,9,0,S,68280,Streptomyces violaceusniger
1036,0.0,9,9,S1,653045,Streptomyces violaceusniger Tu 4113
1037,0.0,9,9,S,553510,Streptomyces gilvosporeus
1038,0.0,9,9,S,444103,Streptomyces sp. CNQ-509
1039,0.0,9,0,G1,1852274,Streptomyces albus group
1040,0.0,9,9,S,1888,Streptomyces albus
1041,0.0,9,9,S,2211357,Streptomyces sp. ETH9427
1042,0.0,8,0,S,348043,Streptomyces davaonensis
1043,0.0,8,8,S1,1214101,Streptomyces davaonensis JCM 4913
1044,0.0,8,8,S,234612,Streptomyces sp. TN58
1045,0.0,8,8,S,1889,Streptomyces ambofaciens
1046,0.0,8,8,S,1849967,Streptomyces sp. SAT1
1047,0.0,7,7,S,1262452,Streptomyces sp. 769
1048,0.0,7,7,S,2184053,Streptomyces sp. ZFG47
1049,0.0,7,7,S,54571,Streptomyces venezuelae
1050,0.0,7,7,S,1926,Streptomyces reticuli
1051,0.0,7,7,S,67258,Streptomyces cavourensis
1052,0.0,6,6,S,68214,Streptomyces griseochromogenes
1053,0.0,6,6,S,1535768,Streptomyces lunaelactis
1054,0.0,6,0,S,42684,Streptomyces collinus
1055,0.0,6,6,S1,1214242,Streptomyces collinus Tu 365
1056,0.0,6,6,S,1935,Streptomyces violaceoruber
1057,0.0,6,2,S,193462,Streptomyces niveus
1058,0.0,4,4,S1,1352941,Streptomyces niveus NCIMB 11891
1059,0.0,6,0,S,1914,Streptomyces lavendulae
1060,0.0,6,6,S1,58340,Streptomyces lavendulae subsp. lavendulae
1061,0.0,6,6,S,1881022,Streptomyces sp. 2114.2
1062,0.0,6,6,S,1938841,Streptomyces sp. 2323.1
1063,0.0,6,6,S,2059884,Streptomyces sp. CMB-StM0423
1064,0.0,6,6,S,2083284,Streptomyces sp. CB09001
1065,0.0,6,6,S,2094021,Streptomyces sp. WAC00288
1066,0.0,6,6,S,1901,Streptomyces clavuligerus
1067,0.0,5,5,S,362257,Streptomyces vietnamensis
1068,0.0,5,5,S,1437453,Streptomyces leeuwenhoekii
1069,0.0,5,5,S,465541,Streptomyces sp. Mg1
1070,0.0,5,0,S,1950,Streptomyces peucetius
1071,0.0,5,0,S1,55158,Streptomyces peucetius subsp. caesius
1072,0.0,5,5,S2,316280,Streptomyces peucetius subsp. caesius ATCC 27952
1073,0.0,4,4,S,1812480,Streptomyces sp. fd1-xmd
1074,0.0,4,4,S,1616117,Streptomyces formicae
1075,0.0,4,4,S,1355015,Streptomyces pluripotens
1076,0.0,4,4,S,2282738,Streptomyces sp. GSSD-12
1077,0.0,4,4,S,1940,Streptomyces albireticuli
1078,0.0,4,0,S,1971,Streptomyces noursei
1079,0.0,4,4,S1,316284,Streptomyces noursei ATCC 11455
1080,0.0,3,3,S,1907,Streptomyces glaucescens
1081,0.0,3,3,S,1736046,Streptomyces sp. SM18
1082,0.0,3,0,S,29303,Streptomyces cattleya
1083,0.0,3,3,S1,1003195,Streptomyces cattleya NRRL 8057 = DSM 46488
1084,0.0,3,3,S,1855352,Streptomyces sp. TLI_053
1085,0.0,3,3,S,1885,Streptomyces actuosus
1086,0.0,2,1,S,1969,Streptomyces chartreusis
1087,0.0,1,1,S1,1079985,Streptomyces chartreusis NRRL 3882
1088,0.0,2,2,S,565560,Streptomyces sp. SM17
1089,0.0,2,2,S,68209,Streptomyces globosus
1090,0.0,2,2,S,38300,Streptomyces pristinaespiralis
1091,0.0,2,0,S,1930,Streptomyces scabiei
1092,0.0,2,2,S1,680198,Streptomyces scabiei 87.22
1093,0.0,1,1,S,1964449,Streptomyces sp. 3211
1094,0.0,1,1,S,1915,Streptomyces lincolnensis
1095,0.0,1,1,S,1837283,Streptomyces sp. S8
1096,0.0,1,1,S,1882757,Streptomyces sp. 3214.6
1097,0.0,1,0,S,285450,Streptomyces roseochromogenus
1098,0.0,1,0,S1,149682,Streptomyces roseochromogenus subsp. oscitans
1099,0.0,1,1,S2,1352936,Streptomyces roseochromogenus subsp. oscitans DS 12.976
1100,0.0,1,1,S,1783515,Streptomyces sp. S10(2016)
1101,0.0,1,1,S,1649184,Streptomyces sp. CFMR 7
1102,0.0,1,1,S,67267,Streptomyces alboflavus
1103,0.0,1,0,S,68246,Streptomyces olivoreticuli
1104,0.0,1,1,S1,284034,Streptomyces olivoreticuli subsp. olivoreticuli
1105,0.0,1,1,S,2135430,Streptomyces sp. P3
1106,0.0,1,1,S,1265601,Streptomyces sp. PAMC 26508
1107,0.0,1,1,S,2174846,Streptomyces sp. HNM0039
1108,0.0,1,0,S,68202,Streptomyces fulvissimus
1109,0.0,1,1,S1,1303692,Streptomyces fulvissimus DSM 40593
1110,0.0,1,1,S,2202000,Streptomyces sp. NEAU-S7GS2
1111,0.0,1,0,S,1038928,Streptomyces xinghaiensis
1112,0.0,1,1,S1,1038929,Streptomyces xinghaiensis S187
1113,0.0,61,0,G,2063,Kitasatospora
1114,0.0,47,0,S,2066,Kitasatospora setae
1115,0.0,47,47,S1,452652,Kitasatospora setae KM-6054
1116,0.0,8,8,S,2018025,Kitasatospora sp. MMS16-BH015
1117,0.0,6,6,S,68173,Kitasatospora albolonga
1118,0.0,1,0,G,228398,Streptacidiphilus
1119,0.0,1,1,S,2126346,Streptacidiphilus sp. DSM 106435
1120,0.0,821,23,O,85006,Micrococcales
1121,0.0,377,8,F,1268,Micrococcaceae
1122,0.0,291,28,G,1663,Arthrobacter
1123,0.0,119,119,S,1494608,Arthrobacter sp. PAMC 25486
1124,0.0,78,78,S,37928,Arthrobacter crystallopoietes
1125,0.0,16,16,S,1704044,Arthrobacter sp. ERGS1:01
1126,0.0,13,13,S,656366,Arthrobacter alpinus
1127,0.0,11,11,S,2079227,Arthrobacter sp. PGP41
1128,0.0,7,7,S,2020486,Arthrobacter sp. YN
1129,0.0,5,5,S,2211210,Arthrobacter sp. DCT5
1130,0.0,4,4,S,290399,Arthrobacter sp. FB24
1131,0.0,2,2,S,1357915,Arthrobacter sp. QXT-31
1132,0.0,2,2,S,1618207,Arthrobacter sp. IHBB 11108
1133,0.0,2,2,S,1652545,Arthrobacter sp. YC-RL1
1134,0.0,2,2,S,1771959,Arthrobacter sp. ATCC 21022
1135,0.0,1,1,S,1690248,Arthrobacter sp. LS16
1136,0.0,1,1,S,1806905,Arthrobacter sp. ZXY-2
1137,0.0,30,1,G,1742993,Pseudarthrobacter
1138,0.0,17,17,S,728066,Pseudarthrobacter equi
1139,0.0,9,0,S,85085,Pseudarthrobacter chlorophenolicus
1140,0.0,9,9,S1,452863,Pseudarthrobacter chlorophenolicus A6
1141,0.0,3,3,S,121292,Pseudarthrobacter sulfonivorans
1142,0.0,12,0,G,596707,Sinomonas
1143,0.0,12,12,S,37927,Sinomonas atrocyanea
1144,0.0,10,0,G,1645,Renibacterium
1145,0.0,10,10,S,1646,Renibacterium salmoninarum
1146,0.0,9,0,G,57493,Kocuria
1147,0.0,5,5,S,388357,Kocuria turfanensis
1148,0.0,4,4,S,71999,Kocuria palustris
1149,0.0,7,0,G,32207,Rothia
1150,0.0,6,1,S,43675,Rothia mucilaginosa
1151,0.0,5,5,S1,680646,Rothia mucilaginosa DY-18
1152,0.0,1,0,S,2047,Rothia dentocariosa
1153,0.0,1,1,S1,762948,Rothia dentocariosa ATCC 17931
1154,0.0,5,0,G,1742989,Glutamicibacter
1155,0.0,5,5,S,256701,Glutamicibacter arilaitensis
1156,0.0,5,0,G,1868332,Neomicrococcus
1157,0.0,5,5,S,556325,Neomicrococcus aestuarii
1158,0.0,196,13,F,85023,Microbacteriaceae
1159,0.0,37,4,G,33882,Microbacterium
1160,0.0,9,9,S,2014534,Microbacterium sp. PM5
1161,0.0,7,7,S,1938334,Microbacterium sp. TPU 3598
1162,0.0,4,0,S,2033,Microbacterium testaceum
1163,0.0,4,4,S1,979556,Microbacterium testaceum StLB037
1164,0.0,3,3,S,36805,Microbacterium aurum
1165,0.0,3,3,S,162426,Microbacterium hominis
1166,0.0,2,2,S,84292,Microbacterium chocolatum
1167,0.0,2,2,S,1795053,Microbacterium sp. PAMC 28756
1168,0.0,1,1,S,912630,Microbacterium sp. LKL04
1169,0.0,1,1,S,199592,Microbacterium paraoxydans
1170,0.0,1,1,S,104336,Microbacterium foliorum
1171,0.0,35,20,G,110932,Leifsonia
1172,0.0,9,1,S,1575,Leifsonia xyli
1173,0.0,8,0,S1,59736,Leifsonia xyli subsp. xyli
1174,0.0,8,8,S2,281090,Leifsonia xyli subsp. xyli str. CTCB07
1175,0.0,6,6,S,1798223,Leifsonia sp. 21MFCrub1.1
1176,0.0,30,0,G,518733,Microterricola
1177,0.0,30,30,S,412690,Microterricola viridarii
1178,0.0,14,9,G,1705353,Aurantimicrobium
1179,0.0,4,4,S,1987356,Aurantimicrobium sp. MWH-Mo1
1180,0.0,1,1,S,708131,Aurantimicrobium minutum
1181,0.0,12,1,G,33877,Agromyces
1182,0.0,10,10,S,2080742,Agromyces sp. 30A
1183,0.0,1,1,S,453304,Agromyces aureus
1184,0.0,10,0,G,235888,Salinibacterium
1185,0.0,10,10,S,2079791,Salinibacterium sp. CGMCC 1.16371
1186,0.0,8,4,G,1573,Clavibacter
1187,0.0,3,3,S,1874630,Clavibacter capsici
1188,0.0,1,1,S,31964,Clavibacter sepedonicus
1189,0.0,8,0,G,337004,Microcella
1190,0.0,8,8,S,279828,Microcella alkaliphila
1191,0.0,7,0,G,76634,Mycetocola
1192,0.0,7,7,S,2079792,Mycetocola sp. CGMCC 1.16372
1193,0.0,6,0,G,447237,Frondihabitans
1194,0.0,6,6,S,1795630,Frondihabitans sp. PAMC 28766
1195,0.0,5,0,F1,1655488,Luna cluster
1196,0.0,5,0,F2,1655489,Luna-1 subcluster
1197,0.0,5,0,G,529883,Rhodoluna
1198,0.0,3,3,S,529884,Rhodoluna lacicola
1199,0.0,2,2,S,535712,Candidatus Rhodoluna planktonica
1200,0.0,3,0,G,2034,Curtobacterium
1201,0.0,2,2,S,1561023,Curtobacterium sp. MR_MD2014
1202,0.0,1,1,S,69373,Curtobacterium pusillum
1203,0.0,3,0,G,190323,Plantibacter
1204,0.0,3,3,S,150123,Plantibacter flavus
1205,0.0,2,0,G,69578,Cryobacterium
1206,0.0,2,2,S,1978566,Cryobacterium sp. LW097
1207,0.0,2,0,G,1759331,Cnuibacter
1208,0.0,2,2,S,1619308,Cnuibacter physcomitrellae
1209,0.0,1,0,G,33886,Rathayibacter
1210,0.0,1,1,S,33888,Rathayibacter tritici
1211,0.0,89,1,F,85020,Dermabacteraceae
1212,0.0,80,13,G,43668,Brachybacterium
1213,0.0,31,31,S,2017485,Brachybacterium sp. VR2415
1214,0.0,18,18,S,556288,Brachybacterium saurashtrense
1215,0.0,10,10,S,1331682,Brachybacterium ginsengisoli
1216,0.0,7,0,S,43669,Brachybacterium faecium
1217,0.0,7,7,S1,446465,Brachybacterium faecium DSM 4810
1218,0.0,1,1,S,1903186,Brachybacterium sp. P6-10-X1
1219,0.0,8,0,G,36739,Dermabacter
1220,0.0,8,8,S,1630135,Dermabacter vaginalis
1221,0.0,69,0,F,85017,Promicromonosporaceae
1222,0.0,56,4,G,157920,Cellulosimicrobium
1223,0.0,51,51,S,1710,Cellulosimicrobium cellulans
1224,0.0,1,1,S,1980001,Cellulosimicrobium sp. TH-20
1225,0.0,7,0,G,254250,Isoptericola
1226,0.0,5,0,S,372663,Isoptericola dokdonensis
1227,0.0,5,5,S1,1300344,Isoptericola dokdonensis DS-3
1228,0.0,2,0,S,139208,Isoptericola variabilis
1229,0.0,2,2,S1,743718,Isoptericola variabilis 225
1230,0.0,6,0,G,186188,Xylanimonas
1231,0.0,6,0,S,186189,Xylanimonas cellulosilytica
1232,0.0,6,6,S1,446471,Xylanimonas cellulosilytica DSM 15894
1233,0.0,21,0,F,85016,Cellulomonadaceae
1234,0.0,16,0,G,1707,Cellulomonas
1235,0.0,12,0,S,11,Cellulomonas gilvus
1236,0.0,12,12,S1,593907,Cellulomonas gilvus ATCC 13127
1237,0.0,2,2,S,2003551,Cellulomonas sp. PSBB021
1238,0.0,1,0,S,1708,Cellulomonas fimi
1239,0.0,1,1,S1,590998,Cellulomonas fimi ATCC 484
1240,0.0,1,0,S,1711,Cellulomonas flavigena
1241,0.0,1,1,S1,446466,Cellulomonas flavigena DSM 20109
1242,0.0,5,0,G,665568,Paraoerskovia
1243,0.0,5,5,S,545619,Paraoerskovia marina
1244,0.0,16,0,F,85019,Brevibacteriaceae
1245,0.0,16,0,G,1696,Brevibacterium
1246,0.0,11,11,S,1703,Brevibacterium linens
1247,0.0,4,4,S,629680,Brevibacterium sandarakinum
1248,0.0,1,1,S,1136497,Brevibacterium siliguriense
1249,0.0,13,0,F,85021,Intrasporangiaceae
1250,0.0,5,0,G,267408,Arsenicicoccus
1251,0.0,5,5,S,1658671,Arsenicicoccus sp. oral taxon 190
1252,0.0,4,0,G,53357,Intrasporangium
1253,0.0,4,4,S,53358,Intrasporangium calvum
1254,0.0,2,0,G,125287,Ornithinimicrobium
1255,0.0,2,2,S,2283195,Ornithinimicrobium sp. AMA3305
1256,0.0,2,0,G,265976,Serinicoccus
1257,0.0,2,2,S,1758689,Serinicoccus sp. JLT9
1258,0.0,10,0,F,145357,Dermacoccaceae
1259,0.0,8,0,G,745364,Luteipulveratus
1260,0.0,8,8,S,571913,Luteipulveratus mongoliensis
1261,0.0,2,0,G,57495,Dermacoccus
1262,0.0,2,2,S,1274,Dermacoccus nishinomiyaensis
1263,0.0,3,0,F,85018,Dermatophilaceae
1264,0.0,2,0,G,1862,Dermatophilus
1265,0.0,2,2,S,1863,Dermatophilus congolensis
1266,0.0,1,0,G,1184606,Austwickia
1267,0.0,1,1,S,100225,Austwickia chelonae
1268,0.0,3,0,F,145360,Sanguibacteraceae
1269,0.0,3,0,G,60919,Sanguibacter
1270,0.0,3,0,S,60920,Sanguibacter keddieii
1271,0.0,3,3,S1,446469,Sanguibacter keddieii DSM 10542
1272,0.0,1,0,O1,577468,unclassified Micrococcales
1273,0.0,1,0,G,2038,Tropheryma
1274,0.0,1,1,S,2039,Tropheryma whipplei
1275,0.0,742,36,O,85007,Corynebacteriales
1276,0.0,272,39,F,1762,Mycobacteriaceae
1277,0.0,117,29,G,1763,Mycobacterium
1278,0.0,31,1,G1,120793,Mycobacterium avium complex (MAC)
1279,0.0,15,15,S,1764,Mycobacterium avium
1280,0.0,6,6,S,222805,Mycobacterium chimaera
1281,0.0,4,0,S,339268,Mycobacterium colombiense
1282,0.0,4,4,S1,1041522,Mycobacterium colombiense CECT 3035
1283,0.0,3,3,S,701042,Mycobacterium marseillense
1284,0.0,2,1,S,1767,Mycobacterium intracellulare
1285,0.0,1,0,S1,1203599,Mycobacterium intracellulare subsp. yongonense
1286,0.0,1,1,S2,1138871,Mycobacterium intracellulare subsp. yongonense 05-1390
1287,0.0,21,21,S,1879023,Mycobacterium sp. djl-10
1288,0.0,8,8,S,482462,Mycobacterium dioxanotrophicus
1289,0.0,6,0,G1,2249310,Mycobacterium simiae complex
1290,0.0,4,4,S,1784,Mycobacterium simiae
1291,0.0,2,2,S,722731,Mycobacterium shigaense
1292,0.0,5,5,S,1273687,Mycobacterium sp. VKM Ac-1817D
1293,0.0,4,0,G1,77643,Mycobacterium tuberculosis complex
1294,0.0,3,1,S,78331,Mycobacterium canettii
1295,0.0,2,2,S1,1205677,Mycobacterium canettii CIPT 140070017
1296,0.0,1,1,S,1773,Mycobacterium tuberculosis
1297,0.0,4,4,S,1769,Mycobacterium leprae
1298,0.0,3,3,S,1768,Mycobacterium kansasii
1299,0.0,2,2,S,1545728,Mycobacterium sp. EPa45
1300,0.0,1,1,S,2051552,Mycobacterium sp. PYR15
1301,0.0,1,1,S,1936029,Mycobacterium sp. MS1601
1302,0.0,1,1,S,1781,Mycobacterium marinum
1303,0.0,1,1,S,1682113,Mycobacterium sp. YC-RL4
1304,0.0,92,4,G,1866885,Mycolicibacterium
1305,0.0,41,39,S,1772,Mycolicibacterium smegmatis
1306,0.0,2,2,S1,1214915,Mycolicibacterium smegmatis MKD8
1307,0.0,8,0,S,1810,Mycolicibacterium vaccae
1308,0.0,8,8,S1,1354275,Mycolicibacterium vaccae 95051
1309,0.0,7,0,S,1800,Mycolicibacterium chubuense
1310,0.0,7,7,S1,710421,Mycolicibacterium chubuense NBB4
1311,0.0,6,6,S,1804,Mycolicibacterium gilvum
1312,0.0,6,0,S,36814,Mycolicibacterium rhodesiae
1313,0.0,6,6,S1,710685,Mycolicibacterium rhodesiae NBB3
1314,0.0,5,5,S,1797,Mycolicibacterium thermoresistibile
1315,0.0,5,5,S,758802,Mycolicibacterium litorale
1316,0.0,3,3,S,1791,Mycolicibacterium aurum
1317,0.0,3,0,S,110539,Mycolicibacterium vanbaalenii
1318,0.0,3,3,S1,350058,Mycolicibacterium vanbaalenii PYR-1
1319,0.0,2,2,S,1771,Mycolicibacterium phlei
1320,0.0,2,2,S,134601,Mycolicibacterium goodii
1321,0.0,12,0,G,697025,Hoyosella
1322,0.0,12,0,S,639313,Hoyosella subflava
1323,0.0,12,12,S1,443218,Hoyosella subflava DQS3-9A1
1324,0.0,6,3,G,670516,Mycobacteroides
1325,0.0,2,2,S,1578165,Mycobacteroides saopaulense
1326,0.0,1,1,S,1520670,[Mycobacterium] stephanolepidis
1327,0.0,6,0,G,1073531,Mycolicibacter
1328,0.0,6,6,S,1788,Mycolicibacter terrae
1329,0.0,254,0,F,1653,Corynebacteriaceae
1330,0.0,254,22,G,1716,Corynebacterium
1331,0.0,61,61,S,161895,Corynebacterium phocae
1332,0.0,13,9,S,38289,Corynebacterium jeikeium
1333,0.0,4,4,S1,306537,Corynebacterium jeikeium K411
1334,0.0,11,11,S,43770,Corynebacterium striatum
1335,0.0,10,0,S,191493,Corynebacterium sphenisci
1336,0.0,10,10,S1,1437874,Corynebacterium sphenisci DSM 44792
1337,0.0,10,10,S,401472,Corynebacterium ureicelerivorans
1338,0.0,9,0,S,152794,Corynebacterium efficiens
1339,0.0,9,9,S1,196164,Corynebacterium efficiens YS-314
1340,0.0,9,9,S,136857,Corynebacterium testudinoris
1341,0.0,8,0,S,225326,Corynebacterium halotolerans
1342,0.0,8,8,S1,1121362,Corynebacterium halotolerans YIM 70093 = DSM 44683
1343,0.0,8,8,S,1652495,Corynebacterium crudilactis
1344,0.0,7,7,S,38302,Corynebacterium mycetoides
1345,0.0,6,0,S,38305,Corynebacterium vitaeruminis
1346,0.0,6,6,S1,1224164,Corynebacterium vitaeruminis DSM 20294
1347,0.0,5,5,S,2079535,Corynebacterium sp. 2184
1348,0.0,5,0,S,203263,Corynebacterium aquilae
1349,0.0,5,5,S1,1431546,Corynebacterium aquilae DSM 44791
1350,0.0,5,5,S,187491,Corynebacterium glaucum
1351,0.0,5,5,S,1487956,Corynebacterium sp. ATCC 6931
1352,0.0,5,5,S,35755,Corynebacterium kutscheri
1353,0.0,5,0,S,1230998,Corynebacterium frankenforstense
1354,0.0,5,5,S1,1437875,Corynebacterium frankenforstense DSM 45800
1355,0.0,4,0,S,89154,Corynebacterium terpenotabidum
1356,0.0,4,4,S1,1200352,Corynebacterium terpenotabidum Y-11
1357,0.0,4,0,S,1408191,Corynebacterium deserti
1358,0.0,4,4,S1,931089,Corynebacterium deserti GIMN1.010
1359,0.0,3,3,S,1724,Corynebacterium renale
1360,0.0,3,3,S,441500,Corynebacterium timonense
1361,0.0,3,3,S,191610,Corynebacterium atypicum
1362,0.0,2,2,S,146827,Corynebacterium simulans
1363,0.0,2,0,S,1721,Corynebacterium callunae
1364,0.0,2,2,S1,1121353,Corynebacterium callunae DSM 20147
1365,0.0,2,2,S,571915,Corynebacterium mustelae
1366,0.0,2,0,S,160386,Corynebacterium casei
1367,0.0,2,2,S1,1285583,Corynebacterium casei LMG S-19264
1368,0.0,2,0,S,108486,Corynebacterium falsenii
1369,0.0,2,2,S1,1451189,Corynebacterium falsenii DSM 44353
1370,0.0,2,2,S,1717,Corynebacterium diphtheriae
1371,0.0,2,2,S,65058,Corynebacterium ulcerans
1372,0.0,2,1,S,43771,Corynebacterium urealyticum
1373,0.0,1,1,S1,1267754,Corynebacterium urealyticum DSM 7111
1374,0.0,2,0,S,1404244,Corynebacterium glyciniphilum
1375,0.0,2,2,S1,1404245,Corynebacterium glyciniphilum AJ 3170
1376,0.0,2,2,S,1072256,Corynebacterium uterequi
1377,0.0,1,1,S,702967,Corynebacterium sp. NML98-0116
1378,0.0,1,1,S,1737425,Corynebacterium provencense
1379,0.0,1,1,S,1705,Corynebacterium stationis
1380,0.0,1,0,S,258224,Corynebacterium resistens
1381,0.0,1,1,S1,662755,Corynebacterium resistens DSM 45100
1382,0.0,1,0,S,575200,Corynebacterium maris
1383,0.0,1,1,S1,1224163,Corynebacterium maris DSM 45190
1384,0.0,1,1,S,1050174,Corynebacterium epidermidicanis
1385,0.0,1,0,S,1231000,Corynebacterium lactis
1386,0.0,1,1,S1,1408189,Corynebacterium lactis RW2-5
1387,0.0,1,1,S,161896,Corynebacterium camporealensis
1388,0.0,1,0,S,161879,Corynebacterium kroppenstedtii
1389,0.0,1,1,S1,645127,Corynebacterium kroppenstedtii DSM 44385
1390,0.0,1,1,S,1719,Corynebacterium pseudotuberculosis
1391,0.0,1,0,S,42817,Corynebacterium argentoratense
1392,0.0,1,1,S1,1348662,Corynebacterium argentoratense DSM 44202
1393,0.0,1,1,S,35757,Corynebacterium cystitidis
1394,0.0,1,0,S,38288,Corynebacterium genitalium
1395,0.0,1,1,S1,585529,Corynebacterium genitalium ATCC 33030
1396,0.0,115,7,F,85025,Nocardiaceae
1397,0.0,62,11,G,1827,Rhodococcus
1398,0.0,13,13,S,1805827,Rhodococcus sp. MTM3W5.2
1399,0.0,11,2,S,37919,Rhodococcus opacus
1400,0.0,6,6,S1,543736,Rhodococcus opacus PD630
1401,0.0,3,3,S1,632772,Rhodococcus opacus B4
1402,0.0,9,9,S,1830,Rhodococcus ruber
1403,0.0,6,6,S,1564114,Rhodococcus sp. B7740
1404,0.0,4,0,S,1833,Rhodococcus erythropolis
1405,0.0,4,4,S1,234621,Rhodococcus erythropolis PR4
1406,0.0,3,3,S,1990687,Rhodococcus sp. S2-17
1407,0.0,2,2,S,38310,Rhodococcus coprophilus
1408,0.0,1,1,S,43767,Rhodococcus hoagii
1409,0.0,1,1,S,679318,Rhodococcus sp. WMMA185
1410,0.0,1,1,S,1653479,Rhodococcus sp. PBTS 2
1411,0.0,46,5,G,1817,Nocardia
1412,0.0,12,11,S,37326,Nocardia brasiliensis
1413,0.0,1,1,S1,1133849,Nocardia brasiliensis ATCC 700358
1414,0.0,12,10,S,135487,Nocardia cyriacigeorgica
1415,0.0,2,2,S1,1127134,Nocardia cyriacigeorgica GUH-2
1416,0.0,5,0,S,37330,Nocardia nova
1417,0.0,5,5,S1,1415166,Nocardia nova SH22a
1418,0.0,5,5,S,37332,Nocardia seriolae
1419,0.0,5,5,S,455432,Nocardia terpenica
1420,0.0,2,2,S,134962,Nocardia soli
1421,0.0,41,0,F,85026,Gordoniaceae
1422,0.0,41,5,G,2053,Gordonia
1423,0.0,11,0,S,2054,Gordonia bronchialis
1424,0.0,11,11,S1,526226,Gordonia bronchialis DSM 43247
1425,0.0,9,9,S,1004901,Gordonia iterans
1426,0.0,7,7,S,2055,Gordonia terrae
1427,0.0,4,0,S,84595,Gordonia polyisoprenivorans
1428,0.0,4,4,S1,1112204,Gordonia polyisoprenivorans VH2
1429,0.0,3,3,S,1737359,Gordonia sp. 1D
1430,0.0,1,1,S,337191,Gordonia sp. KTR9
1431,0.0,1,1,S,2059875,Gordonia sp. YC-JH1
1432,0.0,15,0,F,85029,Dietziaceae
1433,0.0,15,2,G,37914,Dietzia
1434,0.0,9,9,S,2052657,Dietzia sp. JS16-p6b
1435,0.0,3,3,S,712270,Dietzia sp. oral taxon 368
1436,0.0,1,1,S,139021,Dietzia psychralcaliphila
1437,0.0,5,0,F,316606,Segniliparaceae
1438,0.0,5,0,G,286801,Segniliparus
1439,0.0,5,0,S,286802,Segniliparus rotundus
1440,0.0,5,5,S1,640132,Segniliparus rotundus DSM 44985
1441,0.0,4,0,F,85028,Tsukamurellaceae
1442,0.0,4,0,G,2060,Tsukamurella
1443,0.0,4,4,S,57704,Tsukamurella tyrosinosolvens
1444,0.0,239,0,O,85008,Micromonosporales
1445,0.0,239,15,F,28056,Micromonosporaceae
1446,0.0,124,15,G,1873,Micromonospora
1447,0.0,37,37,S,307121,Micromonospora krabiensis
1448,0.0,12,12,S,356852,Micromonospora coxensis
1449,0.0,11,11,S,2201999,Micromonospora sp. B006
1450,0.0,7,7,S,291594,Micromonospora rifamycinica
1451,0.0,7,7,S,2039870,Micromonospora sp. WMMA2032
1452,0.0,7,7,S,299152,Micromonospora siamensis
1453,0.0,6,6,S,47872,Micromonospora purpureochromogenes
1454,0.0,5,5,S,299146,Micromonospora narathiwatensis
1455,0.0,4,4,S,47858,Micromonospora echinofusca
1456,0.0,3,3,S,285665,Micromonospora coriariae
1457,0.0,3,3,S,356851,Micromonospora chokoriensis
1458,0.0,2,2,S,47857,Micromonospora echinaurantiaca
1459,0.0,2,2,S,1881,Micromonospora viridifaciens
1460,0.0,1,1,S,261654,Micromonospora auratinigra
1461,0.0,1,1,S,1877,Micromonospora echinospora
1462,0.0,1,1,S,47865,Micromonospora inositola
1463,0.0,73,18,G,1865,Actinoplanes
1464,0.0,20,20,S,113562,Actinoplanes derwentensis
1465,0.0,16,16,S,649831,Actinoplanes sp. N902-109
1466,0.0,11,0,S,196914,Actinoplanes friuliensis
1467,0.0,11,11,S1,1246995,Actinoplanes friuliensis DSM 7358
1468,0.0,8,0,S,1866,Actinoplanes missouriensis
1469,0.0,8,8,S1,512565,Actinoplanes missouriensis 431
1470,0.0,17,1,G,673534,Plantactinospora
1471,0.0,12,12,S,2024580,Plantactinospora sp. KBS50
1472,0.0,3,3,S,2071627,Plantactinospora sp. BB1
1473,0.0,1,1,S,2108470,Plantactinospora sp. BC1
1474,0.0,9,0,G,84593,Verrucosispora
1475,0.0,9,0,S,1003110,Verrucosispora maris
1476,0.0,9,9,S1,263358,Verrucosispora maris AB-18-032
1477,0.0,1,0,G,168694,Salinispora
1478,0.0,1,0,S,168695,Salinispora tropica
1479,0.0,1,1,S1,369723,Salinispora tropica CNB-440
1480,0.0,233,0,O,85009,Propionibacteriales
1481,0.0,143,0,F,31957,Propionibacteriaceae
1482,0.0,56,0,G,1912215,Acidipropionibacterium
1483,0.0,41,41,S,1748,Acidipropionibacterium acidipropionici
1484,0.0,15,15,S,2057246,Acidipropionibacterium virtanenii
1485,0.0,31,2,G,72763,Tessaracoccus
