,id,RC-ABX_-1.5,RC-ABX_1.5,RC-ABX_4.0,RC-ABX_6.0,RC-ABX_9.0,RC-ABX_12.5
3315,rxn02200_c3,0.007928410263752916,0.0,0.011164931393887828,0.015311568319268887,0.002045760434997019,0.01350152184333564
3316,rxn05528_c3,0.0,0.0,0.0,0.0,0.0,0.0
3317,rxn00065_c3,0.0,0.0,0.0,0.0,0.0,0.0
3318,rxn05181_c3,0.0,0.0,0.0,0.0,0.0,
3319,rxn08975_c3,0.0,0.0,0.0,0.0,0.0,0.0
3320,rxn01646_c3,0.0,0.0,0.0,0.0,0.0,0.0
3321,rxn00105_c3,0.005285606842501567,0.007554267798083714,0.007443287595927765,0.010207712212843315,0.0013638402899979981,0.009001014562223686
3322,rxn08981_c3,0.0,0.0,0.0,0.0,0.0,0.0
3323,rxn00784_c3,-0.02490671246437115,-1.306626993506637,-0.013676673504459289,0.1411051127023218,0.00030827830497462123,-0.012942419640101867
3324,rxn00456_c3,0.0,,,,,
3325,rxn01537_c3,0.0,0.0,0.0,0.0,0.0,
3326,rxn02285_c3,-0.0011921461425922362,-0.0017038329720588782,-0.0016788018594827297,-0.0023023060741830933,-0.00030760837672583874,-0.0020301405514096707
3327,rxn03087_c3,0.0,,,,,
3328,rxn08848_c3,0.0,0.0,0.0,0.0,0.0,0.0
3329,rxn05294_c3,0.007355341061937119,0.010512362682998327,0.010357924931132625,0.01420484100025174,0.0018978919139960484,0.012525625530119848
3330,rxn10194_c3,0.0011921461425922362,0.0017038329720588782,0.0016788018594827302,0.0023023060741830933,0.00030760837672583885,0.00203014055140967
3331,rxn08840_c3,0.0,0.0,0.0,0.0,0.0,0.0
3332,rxn03907_c3,0.07654088967853784,0.0,0.0,,0.0,0.13034372081219156
3333,rxn01987_c3,0.02490671246437115,0.0,0.0,-0.15578262423291145,0.0,0.0
3334,rxn00459_c3,1.1681159242046584,-3.142628789798739,0.0,0.0,0.18058960457092765,-0.9956198163306236
3335,rxn02085_c3,-0.056885122710818206,0.0,0.0,0.0,0.0,
3336,rxn12851_c3,0.0,0.0,0.0,0.0,0.0,
3337,rxn02304_c3,0.0013214017106254843,0.0,0.0,0.0,0.0,0.0
3338,rxn00770_c3,0.06013163138275089,0.26868604292618553,0.26873041121297575,0.4410598668752524,0.026521832579730842,0.2260646693740991
3339,rxn08806_c3,0.0,0.0,0.0,0.0,0.0,0.0
3340,rxn05436_c3,0.0,0.0,0.0,0.0,0.0,
3341,rxn05209_c3,-1.8646182583287814,0.0,0.0,0.0,0.0,-2.6509410774766087
3342,rxn06377_c3,0.0,,,,,
3343,rxn00175_c3,0.0,,,,,
3344,rxn01366_c3,0.0,0.0,0.0,0.0,0.0,-0.04499606276561843
3345,rxn05579_c3,0.0,,,,,
3346,rxn01361_c3,0.025559827676741295,0.0,0.05494061398312092,0.04936185624631406,0.006595178913164367,0.0
3347,rxn05165_c3,0.0,,,,,
3348,rxn01143_c3,0.0,0.0,0.0,0.0,0.0,0.0
3349,rxn01647_c3,0.0,0.0,0.0,0.0,0.0,0.0
3350,rxn00260_c3,0.010288252716560031,-0.6348501549214797,-0.09582525491083588,-0.06795145960688753,-0.03235661118567357,-1.8586443400508998
3351,rxn00461_c3,0.0011921461425922362,0.0017038329720588782,0.0016788018594827297,0.0023023060741830933,0.00030760837672583874,0.0020301405514096707
3352,rxn05613_c3,0.0,0.0,0.0,0.0,0.0,0.0
3353,rxn10303_c3,0.0,0.0,0.0,0.0,0.0,
3354,rxn03136_c3,0.0,0.2573546412290597,0.1726148703198634,0.30684254745849565,0.0,0.0994484197490082
3355,rxn00621_c3,0.0,0.39358541654560086,0.3878032295405106,0.5318327031362946,0.07105753502366877,0.46896246737563374
3356,rxn05287_c3,0.0,0.0,0.0,0.0,0.0,0.0
3357,rxn01387_c3,0.0,0.0,0.0,1.2461176321637464,0.0,
3358,rxn02937_c3,0.0,0.2573546412290597,0.1726148703198634,0.3119464035649186,0.0006819201449990063,0.0994484197490082
3359,rxn08810_c3,0.0,0.0,0.0,0.0,0.0,0.0
3360,rxn01652_c3,0.0,0.0,0.0,0.0,0.0,0.0
3361,rxn00350_c3,-0.0026428034212509686,-0.003777133899042097,-0.0037216437979626107,-0.005103856106422963,-0.0006819201449990063,-0.004500507281111882
3362,rxn03137_c3,0.0,0.2573546412290597,0.1726148703198634,0.30684254745849565,0.0,0.0994484197490082
3363,rxn05544_c3,0.0,0.0,0.0,0.0,0.0,
3364,rxn05462_c3,0.04064557193907188,0.11618251011976691,0.11447566588216937,0.15699173754065296,0.020975479362093156,0.06921653384653259
3365,rxn08818_c3,0.0,0.0,0.0,0.0,0.0,0.0
3366,rxn05239_c3,0.0,0.0,0.0,0.0,0.0,0.0
3367,rxn08312_c3,0.0,0.0,0.0,0.0,0.0,
3368,rxn01517_c3,0.0,-0.0054310824207998536,0.0,0.0,0.0,0.0
3369,rxn00371_c3,0.0,1.3183689310817337,0.6759586576234587,0.0,0.0,0.872542480918681
3370,rxn08040_c3,0.0035764384277767085,0.0051114989161766345,0.005036405578448189,0.00690691822254928,0.0009228251301775165,0.00609042165422901
3371,rxn02021_c3,0.0,0.0,0.0,0.0,0.0,
3372,rxn03141_c3,0.0,0.0,0.0,0.0,0.0,0.0
3373,rxn01807_c3,0.0,0.0,0.0,0.0,0.0,
3374,rxn01299_c3,0.0,0.0,0.0,0.0,0.0,0.0
3375,rxn05331_c3,0.0,0.0,0.0,0.0,0.0,0.0
3376,rxn01800_c3,0.0,0.0,0.0,0.0,0.0,0.0
3377,rxn00533_c3,0.08129114387814376,0.6408611225391028,0.11447566588216937,0.3139834750813059,0.020975479362093156,0.0
3378,rxn08309_c3,0.0,0.0,0.0,0.0,0.0,
3379,rxn02476_c3,0.08475580194196944,0.0733913139495747,2.7263429221726985,0.6204860136292585,0.1685771862481971,0.24855819573415813
3380,rxn01512_c3,0.0038000461689817033,0.0054310824207998536,0.005351294062601158,0.007338755765294833,0.0009805224307331641,0.006471209820050933
3381,rxn08655_c3,0.0,0.0,0.011164931393887828,,0.0,
3382,rxn03841_c3,0.007928410263752916,0.0,0.011164931393887828,0.015311568319268887,0.002045760434997019,0.01350152184333564
3383,rxn01279_c3,0.0,,,,,
3384,rxn04113_c3,0.0,,,,,0.11481205841744624
3385,rxn01257_c3,0.007928410263752916,0.0,0.011164931393887828,0.015311568319268887,0.002045760434997019,0.01350152184333564
3386,rxn09272_c3,0.0,,,,,
3387,rxn01648_c3,0.0,48.68761545031228,52.86500545332919,64.87333077524556,7.430408544332153,57.02547121128259
3388,rxn03991_c3,0.0,,,,,0.0
3389,rxn05441_c3,0.0,0.0,0.0,0.0,0.0,
3390,rxn03892_c3,0.0,0.0,0.0,0.0,0.0,0.0
3391,rxn08668_c3,0.0,0.0,0.0,0.0,0.0,0.0
3392,rxn01127_c3,0.0,0.0,0.0,0.00733875576529483,0.0009805224307331637,0.0064712098200509355
3393,rxn05537_c3,0.0,0.0,0.0,0.0,0.0,
3394,rxn05226_c3,0.0,0.0,0.0,0.0,0.0,0.0
3395,rxn08548_c3,0.0,0.0,0.0,0.0,0.0,0.0
3396,rxn00615_c3,0.008969246842175734,0.012818980792911985,0.0,0.0,0.0,0.0
3397,rxn05445_c3,0.0,0.0,0.0,0.0,0.0,
3398,rxn05341_c3,0.0,-0.1314619734353572,0.0,0.0,0.0,-1.1608178021150128
3399,rxn08124_c3,0.0,0.0,0.0,0.0,0.0,0.0
3400,rxn05449_c3,0.0,0.0,0.0,0.0,0.0,
3401,rxn07438_c3,0.0,0.0,0.0,0.0,0.0,0.0
3402,rxn01265_c3,-0.007928410263752536,-0.01133140169712581,-0.011164931393890376,-0.015311568319266278,-0.0020457604349970043,-0.10608441575847055
3403,rxn00834_c3,0.0,0.021316649482040678,0.09739376929821915,0.24551630233451932,0.0,0.045371814345407394
3404,rxn01459_c3,0.0,0.0,0.0,0.0,0.0,0.0
3405,rxn00241_c3,0.0,0.0,0.0,0.0,0.0,0.0
3406,rxn12642_c3,0.0,0.0,0.0,0.06188820732557974,0.0,-0.020956681372603488
3407,rxn05313_c3,0.46453141027364275,0.0,0.0,,0.0,0.8836470258255362
3408,rxn11702_c3,0.005285606842501936,0.007554267798084194,0.007443287595925221,0.01020771221284593,0.0013638402899980124,0.009001014562223764
3409,rxn01332_c3,0.08475580194196944,0.0733913139495747,2.7263429221726985,0.6204860136292585,0.1685771862481971,0.24855819573415813
3410,rxn05117_c3,0.0,,,,,0.0
3411,rxn00785_c3,0.0880136965280327,1.3549100292017517,2.388968025211747,4.275528930664078,0.0,0.24855819573415813
3412,rxn01351_c3,0.0,,,,,0.0
3413,rxn03909_c3,0.07654088967853784,0.0,0.0,0.005103856106422963,0.0006819201449990063,0.13034372081219156
3414,rxn01101_c3,0.24475108421066027,0.0,0.0,0.0,0.0,0.0
3415,rxn03084_c3,0.0,0.2573546412290597,0.1726148703198634,0.3119464035649186,0.0006819201449990063,0.0994484197490082
3416,rxn06600_c3,0.0,0.0,0.0,0.0,0.0,
3417,rxn02005_c3,0.0,0.0,0.0,0.0,-0.06783154496926616,0.0
3418,rxn08808_c3,0.0,0.0,0.0,0.0,0.0,0.0
3419,rxn12635_c3,0.0,0.0,0.0,0.0,0.0,0.0
3420,rxn05297_c3,0.07033377966890915,,,-0.662700427285869,,0.41266174646008025
3421,rxn01859_c3,-0.015065828729564301,0.0,0.0,-0.00733875576529483,0.0,-0.0064712098200509355
3422,rxn05328_c3,-0.04064557193907188,-0.11618251011976691,-0.11447566588216937,-0.15699173754065296,0.0,0.0
3423,rxn05024_c3,0.0,0.0,0.0,0.0,0.0,
3424,rxn05361_c3,0.0,0.0,0.0,0.0,0.0,0.0
3425,rxn01851_c3,0.0,0.0,0.0,0.0,0.0,0.0
3426,rxn05323_c3,0.0,0.0,0.0,0.0,0.0,0.0
3427,rxn05538_c3,0.0,0.0,0.0,0.0,0.0,
3428,rxn10306_c3,0.0,0.0,0.0,0.0,0.0,
3429,rxn08805_c3,0.0,0.0,0.0,0.0,0.0,0.0
3430,rxn05651_c3,0.0026428034212509686,0.003777133899042097,0.0037216437979626107,0.005103856106422963,0.0006819201449990063,0.009001014562223764
3431,rxn00077_c3,0.0026428034212508944,0.0037771338990424397,0.0037216437979624706,0.005103856106422944,0.0006819201449990153,0.004500507281111954
3432,rxn01388_c3,-0.02114242737000775,0.0,0.0,-1.2461176321637464,0.0,0.0
3433,rxn03638_c3,0.0,0.10941477816669257,0.10780735908589185,0.1478468327057747,0.019753639502001014,0.13036922146851143
3434,rxn05438_c3,0.0,0.0,0.0,0.0,0.0,
3435,rxn01541_c3,0.0,3.6269200325129396,1.5189211157652238,0.0,0.0,
3436,rxn01446_c3,0.026643393442257062,0.0,-0.00832537944185813,0.0,0.005894247963959826,0.0
3437,rxn10309_c3,0.0011921461425922362,0.0017038329720588782,0.0016788018594827297,0.0023023060741830933,0.00030760837672583885,0.00203014055140967
3438,rxn01068_c3,0.0,0.0,0.0,,0.0,
3439,rxn10223_c3,0.0,0.0,0.0,0.0,0.0,
3440,rxn10260_c3,0.0,0.0,0.0,0.0,0.0,0.0
3441,rxn03075_c3,0.0,0.0,0.0,0.0,0.0,
3442,rxn01368_c3,0.0,0.0,0.0,0.0,0.0,0.0
3443,rxn00851_c3,0.0011921461425922362,0.0017038329720588782,0.0016788018594827297,0.0023023060741830933,0.00030760837672583874,0.0020301405514096707
3444,rxn00301_c3,0.0,,,,,0.0
3445,rxn05233_c3,0.0038000461689817033,0.0,0.0,0.007338755765294833,0.0,0.006471209820050933
3446,rxn09109_c3,0.0,0.0,0.0,0.0,0.0,0.0
3447,rxn01200_c3,0.0032578945860632647,1.281518715252177,-0.33737489696095135,-2.1500514929130277,-0.1685771862481971,0.0
3448,rxn01241_c3,0.0,0.0,0.10778627160541267,0.0,0.019749775623960377,
3449,rxn05332_c3,0.04064557193907188,0.11618251011976691,0.11447566588216937,0.15699173754065296,0.0,0.0
3450,rxn00288_c3,0.0343564444762626,,,,,
3451,rxn08811_c3,0.0,0.0,0.0,0.0,0.0,0.0
3452,rxn08656_c3,0.007928410263752916,0.0,0.0,,0.002045760434997019,
3453,rxn10315_c3,0.0,0.0,0.0,0.0,0.0,0.0
3454,rxn08819_c3,0.0,0.0,0.0,0.0,0.0,0.0
3455,rxn08898_c3,0.0,0.0,0.0,0.0,0.0,0.0
3456,rxn00122_c3,0.0,0.0037771338990420975,0.0037216437979625816,0.005103856106422963,0.0006819201449990064,0.004500507281111882
3457,rxn06076_c3,-0.0038000461689817033,-0.0054310824207998536,-0.005351294062601158,-0.007338755765294833,-0.0009805224307331641,-0.007940694090213554
3458,rxn12849_c3,0.0,0.0,0.0,0.0,0.0,
3459,rxn08890_c3,0.0,0.0,0.0,0.0,0.0,0.0
3460,rxn10259_c3,0.0,0.0,0.0,0.0,0.0,0.0
3461,rxn01602_c3,0.0,-0.011331401697126282,0.0,0.0,0.0,0.0
3462,rxn05223_c3,0.0,0.003777133899042097,0.0,0.0,0.0,0.004500507281111882
3463,rxn05433_c3,0.0,0.0,0.0,0.0,0.0,
3464,rxn05344_c3,0.0,0.1158677489615134,0.0,0.15699173754065296,0.0,0.0
3465,rxn00114_c3,0.025559827676741295,0.0,0.05494061398312092,0.04936185624631406,0.008640939348161385,
3466,rxn12636_c3,0.0,0.0,0.0,0.0,0.0,0.0
3467,rxn03394_c3,0.002642803421250969,0.0,0.0,0.0,0.0,
3468,rxn05144_c3,0.0026428034212509686,0.003777133899042097,0.0037216437979626107,0.005103856106422963,0.0006819201449990063,0.004500507281111882
3469,rxn01649_c3,0.0,0.0,0.0,0.18014446778590384,0.0,0.0
3470,rxn00119_c3,0.06609279652487733,0.08132763841826099,0.17454442011987686,0.12764026276853924,0.017053863721842887,-0.2740689744403054
3471,rxn07432_c3,0.0,0.0,0.10778627160541267,,0.019749775623960377,
3472,rxn00063_c3,0.0,,,,,0.0
3473,rxn05149_c3,0.0026428034212509686,0.0,0.0,0.0,0.0,
3474,rxn08549_c3,0.0,0.0,0.0,0.0,0.0,0.0
3475,rxn05447_c3,0.0,0.0,0.0,0.0,0.0,
3476,rxn00974_c3,0.02114242737000775,0.0,0.0,1.2461176321637464,0.0,0.0
3477,rxn02008_c3,0.0011921461425922362,0.0017038329720588782,0.0016788018594827297,0.0023023060741830933,0.00030760837672583874,0.0020301405514096707
3478,rxn03904_c3,0.0011921461425922362,0.0017038329720588782,0.0016788018594827297,0.0023023060741830933,0.00030760837672583874,0.0020301405514096707
3479,rxn02288_c3,0.0026428034212509686,0.0,0.0037216437979626107,0.005103856106422963,0.0006819201449990063,0.004500507281111882
3480,rxn10199_c3,0.0011921461425922362,0.0017038329720588782,0.0016788018594827297,0.0023023060741830933,0.00030760837672583874,0.0020301405514096707
3481,rxn00409_c3,0.10861783087825908,0.45799450766438843,0.35150321784410593,0.5937805918445929,0.07933431876707882,1.0405512816923583
3482,rxn02831_c3,0.005285606842501936,0.007554267798084194,0.007443287595925221,0.01020771221284593,0.0013638402899980124,0.009001014562223764
3483,rxn10192_c3,0.0035764384277767085,0.0051114989161766345,0.005036405578448189,0.00690691822254928,0.0009228251301775165,0.00609042165422901
3484,rxn08015_c3,0.0,0.0,0.0,0.0,0.0,0.0
3485,rxn05534_c3,0.0,0.0,0.0,0.0,0.0,
3486,rxn01258_c3,0.005285606842501936,0.007554267798084194,0.007443287595925221,0.01020771221284593,0.0013638402899980124,0.009001014562223764
3487,rxn08842_c3,0.0,0.0,0.0,0.0,0.0,0.0
3488,rxn05295_c3,0.023045948812853722,0.03293761230845344,0.03245372386680287,0.04450698286182696,0.005946525053559214,0.03924562061573421
3489,rxn00840_c3,0.13988574873280915,6.128113837295725,8.873405026243454,0.0,0.0,0.0
3490,rxn02128_c3,0.0,0.0,0.0,0.0,0.0,0.0
3491,rxn02518_c3,0.0,0.0,0.0,0.0,0.0,0.0
3492,rxn03901_c3,0.0011921461425922365,0.0017038329720588784,0.0016788018594827295,0.0023023060741830933,0.0003076083767258387,0.002030140551409671
3493,rxn01985_c3,0.0,0.0,0.0,0.0,0.0,0.0
3494,rxn02832_c3,-0.005285606842501936,-0.007554267798084194,-0.007443287595925221,-0.01020771221284593,-0.0013638402899980124,-0.009001014562223764
3495,rxn01747_c3,0.0,0.0,0.0,0.0,0.0,
3496,rxn10052_c3,0.0026428034212509686,-1.527130402409659,-2.1027264881198704,0.005103856106422963,-0.2540200347895481,0.004500507281111882
3497,rxn05540_c3,0.0,0.0,0.0,0.0,0.0,
3498,rxn00193_c3,0.0011921461425922362,0.0017038329720588782,0.0016788018594827297,0.0023023060741830933,0.00030760837672583874,0.0020301405514096707
3499,rxn02517_c3,0.0,0.0,0.0,0.0,0.0,
3500,rxn05326_c3,0.0,-0.1314619734353572,0.0,0.0,0.0,-1.1608178021150128
3501,rxn05114_c3,0.0,0.2573546412290597,0.1726148703198634,0.30684254745849565,0.0,0.0
3502,rxn00653_c3,0.0,0.0,0.0,0.0,0.0,0.0
3503,rxn03164_c3,0.0011921461425922362,0.0017038329720588782,0.0016788018594827297,0.0023023060741830933,0.00030760837672583874,0.0020301405514096707
3504,rxn08800_c3,0.0,0.0,0.0,0.0,0.0,0.0
3505,rxn00256_c3,0.0,0.0,0.0,-0.12431044874013009,-0.22588973631274778,0.0
3506,rxn03004_c3,0.0,0.2573546412290597,0.1726148703198634,0.3119464035649186,0.0006819201449990063,0.0994484197490082
3507,rxn00138_c3,0.0,0.0,0.0,0.0,0.0,0.0
3508,rxn05536_c3,0.0,0.0,0.0,0.0,0.0,
3509,rxn06729_c3,0.0,0.0,0.0,0.0,0.0,0.0
3510,rxn07977_c3,0.0,0.0,0.0,0.0,0.0,0.0
3511,rxn05546_c3,0.0,0.0,0.0,0.0,0.0,
3512,rxn00347_c3,-0.031430680086567776,0.0,-0.3866349621235273,-0.28650709487970455,0.0,-0.11330001072421897
3513,rxn10044_c3,0.0,,,,,
3514,rxn01799_c3,-0.011577564712692761,-1.306626993506637,-0.005351294062601158,-0.007338755765294833,-0.005585969658985205,-0.006471209820050933
3515,rxn00504_c3,0.21980523987472872,,,,,
3516,rxn08021_c3,0.0,0.0,0.0,0.0,0.0,0.0
3517,rxn08396_c3,0.0,0.0,0.0,0.0,0.0,0.0
3518,rxn01485_c3,0.0,-0.10941477816669257,-0.10780735908589185,-0.1478468327057747,-0.019753639502001014,-0.13036922146851143
3519,rxn05206_c3,0.0026428034212509686,0.0,0.0,0.0,0.0,
3520,rxn09296_c3,0.0,,,,,0.0
3521,rxn00239_c3,0.02928619686350803,0.0,0.0,0.0,0.0,0.0
3522,rxn00441_c3,0.0,,,,,
3523,rxn00302_c3,0.0,0.0,0.0,,0.0,0.0
3524,rxn00467_c3,-0.08091425620907597,,,,,0.0
3525,rxn00183_c3,0.0,,,,,0.0
3526,rxn10300_c3,0.0011921461425922362,0.0017038329720588782,0.0016788018594827297,0.0023023060741830933,0.00030760837672583885,0.00203014055140967
3527,rxn10308_c3,0.0,0.0,0.0,0.0,0.0,0.0
3528,rxn05543_c3,0.0,0.0,0.0,0.06188820732557974,0.0,
3529,rxn01757_c3,0.0,0.0,0.0,0.0,0.0,0.0
3530,rxn00002_c3,0.0,,,,,
3531,rxn10220_c3,0.0,0.0,0.0,0.0,0.0,
3532,rxn05464_c3,0.04064557193907188,0.11618251011976691,0.11447566588216937,0.15699173754065296,0.020975479362093156,0.06921653384653259
3533,rxn10261_c3,0.0,0.0,0.0,0.0,0.0,0.0
3534,rxn08076_c3,0.0,0.0,0.0,0.0,0.0,0.0
3535,rxn01964_c3,0.0,0.0,0.030009995516101076,0.04115565787151052,0.0,0.0
3536,rxn08816_c3,0.0,0.0,0.0,0.0,0.0,0.0
3537,rxn02341_c3,0.0052856068425019,0.007554267798084213,0.007443287595925385,0.010207712212846332,0.0013638402899980306,0.00900101456222381
3538,rxn01343_c3,0.0,0.0,0.0,2.1500514929130277,0.0,0.0
3539,rxn08797_c3,0.0,0.0,0.0,0.0,0.0,0.0
3540,rxn09108_c3,0.0,0.0,0.0,0.0,0.0,0.0
3541,rxn01513_c3,0.0038000461689817033,0.0054310824207998536,0.005351294062601158,0.007338755765294833,0.0009805224307331641,0.006471209820050933
3542,rxn05333_c3,0.0,0.01442494315175083,0.0,0.0,0.0,0.0
3543,rxn08307_c3,0.0,0.0,0.0,0.0,0.0,
3544,rxn08657_c3,0.0,0.0,0.0,0.015311568319268887,0.0,0.01350152184333564
3545,rxn12645_c3,0.0,0.0,0.0,0.0,0.0,0.0
3546,rxn00274_c3,0.0,0.0,0.0,,0.0,
3547,rxn10312_c3,0.0,0.0,0.0,0.0,0.0,0.0
3548,rxn08849_c3,0.0,0.0,0.0,0.0,0.0,0.0
3549,rxn05439_c3,0.0,0.0,0.0,0.0,0.0,
3550,rxn09014_c3,0.0,,,,,0.0
3551,rxn02914_c3,-0.24475108421066027,0.0,0.0,0.0,0.0,0.0
3552,rxn01603_c3,0.007928410263752916,0.0,0.011164931393887828,0.015311568319268887,0.002045760434997019,0.01350152184333564
3553,rxn00686_c3,-0.011728456432734617,-0.016762484117926135,-0.016516225456488988,-0.02265032408456372,-0.003026282865730183,-0.01350152184333564
3554,rxn09112_c3,0.0,0.0,0.0,0.0,0.0,0.0
3555,rxn06075_c3,0.0,-0.0054310824207998536,0.0,0.0,0.0,0.0
3556,rxn00689_c3,0.0,0.0,0.0,0.0,0.0,0.0
3557,rxn01286_c3,0.0,0.0,0.0,0.0,0.0,0.0
3558,rxn05289_c3,0.01140013850694511,0.01629324726239956,0.01070258812520232,0.014677511530589667,0.0009805224307331641,0.014411903910264486
3559,rxn00117_c3,0.09947288851745996,0.3059140072254097,0.40118267115004536,0.43845158278325685,0.05858099457983114,
3560,rxn00400_c3,0.0,,,,,
3561,rxn05343_c3,0.0,0.01442494315175083,0.0,0.0,0.0,0.0
3562,rxn01520_c3,0.0038000461689817033,0.0054310824207998536,0.005351294062601158,0.007338755765294833,0.0009805224307331641,
3563,rxn03445_c3,0.0,0.0,0.0,0.0,0.0,
3564,rxn08122_c3,0.0,0.0,0.0,0.0,0.0,
3565,rxn00493_c3,-0.06889898141446363,0.0,-0.5900925112333476,-0.14641727962384976,-0.15328142811974954,-0.1476099082667088
3566,rxn00293_c3,0.07655586426196961,0.10941477816669257,0.10780735908589185,0.1478468327057747,0.019753639502001014,0.13036922146851143
3567,rxn10196_c3,0.0011921461425922358,0.0017038329720588782,0.0016788018594827297,0.0023023060741830933,0.00030760837672583885,0.00203014055140967
3568,rxn00367_c3,0.0,,,,,0.0
3569,rxn00839_c3,0.14368579490179084,0.0,0.0,0.0,-4.813480264474711,
3570,rxn21857_c3,0.0,0.0,0.0,0.0,0.0,0.0
3571,rxn45996_c3,0.0,0.0,0.0,,0.0,
3572,rxn16839_c3,0.0,0.0,0.0,0.0,0.0,
3573,rxn39373_c3,0.0,,,0.0,,
3574,rxn47768_c3,0.0,0.0,0.0,0.0,0.0,0.0
3575,rxn21861_c3,0.0,0.0,0.0,0.0,0.0,0.0
3576,rxn23042_c3,0.0,0.0,0.0,0.0,0.0,
3577,rxn13974_c3,-0.0518393068720302,,,,,
3578,rxn00154_c3,0.5534359494277837,-1.876531327081599,-3.2994831620039227,-2.504351681297584,-0.2106754486309088,
3579,rxn16108_c3,0.007928410263752905,0.01133140169712629,0.011164931393887832,0.015311568319268894,0.0020457604349970186,0.013501521843335647
3580,rxn14048_c3,-0.0422848547400155,,,,,
3581,rxn15699_c3,0.0,0.0,0.0,0.0,0.0,
3582,rxn05121_c3,0.0,,,,,
3583,rxn14419_c3,16.534030148337212,0.0,0.0037216437979626107,0.0,0.0034096007249950315,
3584,rxn08376_c3,-0.007777518543711057,-1.306626993506637,0.0,,-0.00460544722825204,
3585,rxn08173_c3,24.25811935624304,-0.32706439433605716,-0.33185773689910036,0.5261152862453236,-0.10585096071443179,2.4955737146720747
3586,rxn08343_c3,0.0,0.0,0.0,,0.0,
3587,rxn08323_c3,0.026643393442257062,0.005431082420799926,-0.0029740853792569735,,0.006874770394692991,
3588,rxn08734_c3,16.531387344915963,0.0,0.0,0.0,0.0,
3589,rxn14418_c3,16.534030148337212,0.0,0.0,0.0,0.0006819201449990063,
3590,rxn14414_c3,0.0,,,,,
3591,rxn14420_c3,0.0,0.0,0.0037216437979626107,0.0,0.002727680579996025,
3592,rxn14415_c3,0.0,,,,,
3593,rxn23043_c3,0.0,0.0,0.0,0.0,0.0,
3594,rxn41896_c3,0.0,,,,,
3595,rxn21729_c3,0.0,,,,,
3596,rxn21862_c3,0.0,0.0,0.0,0.0,0.0,0.0
3597,rxn16583_c3,0.0,0.0,0.0,,0.0,
3598,rxn21858_c3,0.0,0.0,0.0,0.0,0.0,0.0
3599,rxn24830_c3,0.0,,,,,
3600,rxn07436_c3,0.0,,,,,0.0
3601,rxn13741_c3,0.0,,,,,
3602,rxn08153_c3,0.07562864936657403,0.0,0.0,0.14605616928836818,-0.002045760434997019,0.1287902400905064
3603,rxn42976_c3,0.0,,,,,
3604,rxn20627_c3,0.0,,,,,
3605,rxn43581_c3,0.0,,,,,0.0
3606,rxn08715_c3,0.0,0.0,0.0,0.0,0.0,0.0
3607,rxn23850_c3,0.0,0.0,0.0,0.0,0.0,0.0
3608,rxn27318_c3,0.0,0.0,0.0,0.0,0.0,0.0
3609,rxn16824_c3,0.0,,,,,0.0
3610,rxn09171_c3,0.1882483232240914,,,,,0.0
3611,rxn25829_c3,0.0,,,,,
3612,rxn21863_c3,0.0,0.0,0.0,0.0,0.0,0.0
3613,rxn21859_c3,0.0,0.0,0.0,0.0,0.0,
3614,rxn05120_c3,0.0,,,,,
3615,rxn43837_c3,0.0,0.0,0.0,0.0,0.0,0.0
3616,rxn45692_c3,0.0,0.0,0.0,0.0,0.0,0.0
3617,rxn10470_c3,0.0,,,,,
3618,rxn05469_c3,0.0,0.0,0.0,0.0,0.0,0.0
3619,rxn05064_c3,0.0,0.0,0.0,0.0,0.0,0.0
3620,rxn02374_c3,0.0,0.0,0.0,0.0,0.0,0.0
3621,rxn05319_c3,-20.255200967836387,-10.597363758236794,-18.115279796986975,-10.350961571313821,-1.6279138346602258,-11.92218842839422
3622,rxn05466_c3,0.0,5.05438399486942,2.016712083159003,4.986030615315748,0.32576023167119805,2.4272182053517533
3623,rxn05730_c3,0.0,0.0,0.0,0.0,0.0,0.0
3624,rxn04457_c3,0.0,0.0,0.0,0.0,0.0,0.0
3625,rxn05129_c3,0.0,0.0,0.0,0.0,0.0,0.0
3626,rxn02916_c3,0.0,0.0,0.0,0.0,0.0,0.0
3627,rxn05488_c3,-0.1882483232240914,0.5630439639802769,1.4813227095022503,2.1523964588538638,0.47766794564777526,0.0
3628,rxn03012_c3,0.0,0.0,0.0,0.0,0.0,0.0
3629,rxn04132_c3,0.0,0.0,0.0,0.0,0.0,0.0
3630,rxn05559_c3,0.0,3.432052181307336,0.9894098924781747,0.0,0.0,5.229292737021057
3631,rxn05195_c3,0.0,0.0,0.0,0.0,0.0,0.0
3632,rxn01208_c3,0.0,0.0,0.0,0.0,0.0,0.0
3633,rxn02989_c3,0.0,0.0,0.0,0.0,0.0,0.0
3634,rxn04791_c3,0.0,0.0,0.0,0.0,0.0,0.0
3635,rxn00064_c3,0.0,0.0,0.0,0.0,0.0,0.0
3636,rxn05468_c3,8.276264886142984,0.0,0.34336000049327153,0.005103856106422963,0.002386720507496522,0.017184083222462194
3637,rxn11322_c3,0.0,,,0.0,,
3638,rxn04133_c3,0.0,0.0,0.0,0.0,0.0,0.0
3639,rxn02666_c3,0.0,0.0,0.0,0.0,0.0,0.0
3640,rxn05467_c3,-0.830158071648858,0.0,0.0,0.0,0.0,0.0
3641,rxn24718_c3,0.0,0.0,0.0,0.0,0.0,0.0
