id,equation,name,Lactobacillus.3_RC_-1.5,Lactobacillus.3_RC_1.5,Lactobacillus.3_RC_4.0,Lactobacillus.3_RC_6.0,Lactobacillus.3_RC_9.0,Lactobacillus.3_RC_12.5,Lactobacillus.3_WD_-1.5,Lactobacillus.3_WD_9.0,Lactobacillus.3_WD_12.5,Nosocomiicoccus.1_RC_-1.5,Nosocomiicoccus.1_RC_1.5,Staphylococcus.3_RC_-1.5,Staphylococcus.3_RC_1.5,Staphylococcus.3_RC_4.0,Turicibacter.1_RC_-1.5,Turicibacter.1_RC_1.5,Turicibacter.1_RC_6.0,Turicibacter.1_RC_9.0,Turicibacter.1_RC_12.5,Lactobacillus.1_RC_-1.5,Lactobacillus.1_RC_1.5,Lactobacillus.1_RC_4.0,Lactobacillus.1_RC_6.0,Lactobacillus.1_RC_9.0,Lactobacillus.1_RC_12.5,Muribaculum.1_RC_-1.5,Muribaculum.1_RC_6.0,Muribaculum.1_RC_9.0,Muribaculum.1_RC_12.5,Muribaculum.1_WD_-1.5,Lactobacillus.4_RC_-1.5,Lactobacillus.4_RC_1.5,Lactobacillus.4_WD_-1.5,Clostridium.7_RC_-1.5,Clostridium.7_RC_1.5,Alloiococcus.1_RC_-1.5,Alloiococcus.1_RC_1.5,Lactobacillus.5_RC_-1.5,Desulfovibrio.1_RC_-1.5,Burkholderiales.1_RC_-1.5,Staphylococcus.4_RC_-1.5,Staphylococcus.4_RC_1.5,Bacillus.4_RC_-1.5,Bacillus.4_RC_1.5,Enterococcus.2_RC_1.5,Enterococcus.2_RC_4.0,Enterococcus.2_RC_6.0,Enterococcus.2_RC_9.0,Enterococcus.2_WD_9.0,Enterococcus.2_WD_12.5,Enterococcus.1_RC_1.5,Enterococcus.1_RC_4.0,Enterococcus.1_WD_9.0,Enterococcus.1_WD_12.5,Acinetobacter.1_RC_1.5,Acinetobacter.1_RC_4.0,Acinetobacter.1_WD_6.0,Acinetobacter.1_WD_9.0,Acinetobacter.1_WD_12.5,Clostridium.21_RC_4.0,Clostridium.21_RC_6.0,Clostridium.21_RC_9.0,Clostridium.21_RC_12.5,Akkermansia.1_RC_6.0,Akkermansia.1_RC_9.0,Akkermansia.1_RC_12.5,Akkermansia.1_WD_-1.5,Eubacterium.5_RC_6.0,Alistipes.2_RC_6.0,Alistipes.2_RC_9.0,Alistipes.2_RC_12.5,Bifidobacterium.1_RC_9.0,Bifidobacterium.1_RC_12.5,Bifidobacterium.1_WD_-1.5,Ruminococcus.3_RC_9.0,Ruminococcus.3_RC_12.5,Ruminococcus.3_WD_-1.5,Acetivibrio.1_RC_9.0,Acetivibrio.1_RC_12.5,Eubacterium.7_RC_9.0,Eubacterium.7_RC_12.5,Clostridium.23_RC_9.0,Clostridium.23_RC_12.5,Alistipes.4_RC_9.0,Blautia.1_RC_9.0,Blautia.1_RC_12.5,Clostridium.16_RC_9.0,Clostridium.16_RC_12.5,Murimonas.1_RC_12.5,Oscillibacter.1_RC_12.5,Lachnospiraceae.1_RC_12.5,Lactococcus.1_WD_-1.5,Lactococcus.1_WD_1.5,Lactococcus.1_WD_4.0,Lactococcus.1_WD_6.0,Lactococcus.1_WD_9.0,Lactococcus.1_WD_12.5,Paraclostridium.1_WD_-1.5,Bacteroides.3_WD_-1.5,Clostridium.11_WD_-1.5,Agrobacterium.1_WD_9.0,Agrobacterium.1_WD_12.5,Stenotrophomonas.1_WD_9.0,Merdibacter.1_RC_-1.5,Merdibacter.1_RC_1.5,Merdibacter.1_RC_4.0,Merdibacter.1_RC_9.0,Merdibacter.1_RC_12.5,Merdibacter.1_WD_-1.5,Merdibacter.1_WD_1.5,Enterococcus.3_RC_1.5,Enterococcus.3_RC_4.0,Enterococcus.3_RC_6.0,Enterococcus.3_RC_9.0,Oscillibacter.3_RC_12.5
rxn00224,rxn00224_c1: cpd01476_c1 + cpd10515_c1 <=> cpd00028_c1 + 2 cpd00067_c1,protoheme ferro-lyase (protoporphyrin-forming) [c0],0.0071234816057671,0.0,0.0,0.0070563721056075,0.0070606552482208,0.0,0.0,0.0,0.0067222180309196,0.0071234816057671,0.0,0.0071234816057671,0.0,0.0,0.0071234816057671,0.0,0.0070563721056075,0.0070606552482208,0.0068820652487713,0.0071234816057671,0.0,0.0,0.0070563721056075,0.0070606552482208,0.0,0.0017131683288939,0.0016970287672856,0.0016980588456489,0.0,0.0,0.0071234816057671,0.0,0.0,0.0071234816057671,0.0,0.0071234816057671,0.0,0.0071234816057671,0.0017131683288939,0.0017131683288939,0.0071234816057671,0.0,0.0071234816057671,0.0,0.0,0.0069480156548233,0.0070563721056075,0.0070606552482208,0.0066648303833503,0.0067222180309196,0.0,0.0069480156548233,0.0066648303833503,0.0067222180309196,0.0,0.0016709694819546,0.0132315635164165,0.0016028645769172,0.0016166660725519,0.0,0.0070563721056075,0.0070606552482208,0.0,0.0016970287672856,0.0016980588456489,0.001655108677761,0.0,0.0070563721056075,0.0016970287672856,0.0016980588456489,0.001655108677761,0.0016980588456489,0.0,0.0,0.0070606552482208,0.0,0.0,0.0070606552482208,0.0,0.0070606552482208,0.0,0.0070606552482208,0.0068820652487713,0.0016980588456489,0.0070606552482208,0.0,0.0070606552482208,0.0,0.0,0.0068820652487713,0.0,0.0,0.0067089011210341,0.0,0.0067950872414592,0.0,0.0067222180309196,0.0,0.0,0.0,0.0,0.0016166660725519,0.0,0.0071234816057671,0.0,0.0,0.0070606552482208,0.0068820652487713,0.0,0.1451720589520923,0.0,0.0,0.0070563721056075,0.0070606552482208,0.0
rxn01513,rxn01513_c1: cpd00002_c1 + cpd00067_c1 + cpd00298_c1 <=> cpd00008_c1 + cpd00297_c1,ATP:dTMP phosphotransferase [c0],0.0102427440376908,0.0098203946147645,0.009990444260375,0.0101462483252464,0.0101524069897722,0.0098956151914229,0.0099540834738815,0.0095832565379286,0.0096657733488798,0.0102427440376908,0.0098203946147645,0.0102427440376908,0.0098203946147645,0.009990444260375,0.0102427440376908,0.0098203946147645,0.0101462483252464,0.0101524069897722,0.0098956151914229,0.0102427440376908,0.0098203946147645,0.009990444260375,0.0101462483252464,0.0101524069897722,0.0098956151914229,0.0067301985182686,0.0066667940928019,0.0066708407657162,0.0065021106115315,0.0065405283584283,0.0102427440376908,0.0098203946147645,0.0099540834738815,0.0102427440376908,0.0098203946147645,0.0102427440376908,0.0098203946147645,0.0102427440376908,0.0067301985182686,0.0067301985182686,0.0102427440376908,0.0098203946147645,0.0102427440376908,0.0098203946147645,0.0098203946147645,0.009990444260375,0.0101462483252464,0.0101524069897722,0.0095832565379286,0.0096657733488798,0.0098203946147645,0.009990444260375,0.0095832565379286,0.0096657733488798,0.0064526854368218,0.0065644199357714,0.0519803265508985,0.0062968691509249,0.0063510884613706,0.009990444260375,0.0101462483252464,0.0101524069897722,0.0098956151914229,0.0066667940928019,0.0066708407657162,0.0065021106115315,0.0065405283584283,0.0101462483252464,0.0066667940928019,0.0066708407657162,0.0065021106115315,0.0066708407657162,0.0065021106115315,0.0065405283584283,0.0101524069897722,0.0098956151914229,0.0099540834738815,0.0101524069897722,0.0098956151914229,0.0101524069897722,0.0098956151914229,0.0101524069897722,0.0098956151914229,0.0066708407657162,0.0101524069897722,0.0098956151914229,0.0101524069897722,0.0098956151914229,0.0098956151914229,0.0098956151914229,0.0098956151914229,0.0099540834738815,0.0096466251700987,0.0096530680449504,0.0097705508598066,0.0095832565379286,0.0096657733488798,0.0099540834738815,0.0065405283584283,0.0099540834738815,0.0062968691509249,0.0063510884613706,0.0062968691509249,0.0102427440376908,0.0098203946147645,0.009990444260375,0.0101524069897722,0.0098956151914229,0.0099540834738815,0.2087406585098776,0.0098203946147645,0.009990444260375,0.0101462483252464,0.0101524069897722,0.0098956151914229
rxn05372,rxn05372_c1: cpd00005_c1 + cpd00067_c1 + cpd11508_c1 <=> cpd00006_c1 + cpd11509_c1,10-methyl-3-oxo-dodecanoyl-ACP:NADP+ oxidoreductase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,
rxn05333,rxn05333_c1: cpd11482_c1 <=> cpd00001_c1 + cpd00067_c1 + cpd11475_c1,(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0260829468363832,0.0,0.0,0.0,0.0,0.5422643569072023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1009042811378822,0.1620630843895365,0.0,0.0,0.0,0.0,0.0,0.0,0.0331833545432721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1620630843895365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1219578033744474,0.0,0.0,0.0,0.0
rxn06510,rxn06510_c1: cpd00022_c1 + cpd01260_c1 <-- cpd00010_c1 + cpd12689_c1,Lauroyl-CoA:acetyl-CoA C-acyltransferase [c0],0.0,0.0,0.0,-0.5365637346557659,-2.619173003430394,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0343473953184114,0.0,-0.0340444645524623,-0.0331833545432721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.1717369765920571,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,-0.16465557216646,0.0,-13.399600250663005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0340444645524623,-0.0331833545432721,-0.1702223227623114,-0.1659167727163606,-0.1668970926403012,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0340444645524623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.1606795500965154,0.0,-0.1606795500965155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
rxn02186,rxn02186_c1: cpd00005_c1 + cpd00067_c1 + cpd00668_c1 <=> cpd00006_c1 + cpd02498_c1,"2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing) [c0]",0.0,0.0136595037701285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142469632115342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7519314119023172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136595037701286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7340702895769728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn08307,rxn08307_c1: cpd00052_c1 + cpd15522_c1 --> cpd00012_c1 + cpd00067_c1 + cpd15423_c1,CDP-diacylglycerol synthetase (n-C14:0) [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn05177,rxn05177_c1: cpd00001_c1 + cpd00002_c1 + cpd00305_e0 --> cpd00008_c1 + cpd00009_c1 + cpd00067_c1 + cpd00305_c1,thiamine transport via ABC system [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0071234816057671,0.0068297518850643,0.0069480156548233,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0071234816057671,0.0068297518850643,0.0069227279591819,,,0.0071234816057671,0.0068297518850643,0.0,,,0.0071234816057671,0.0068297518850643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0016970287672856,0.0,0.0,0.0016648878940906,0.0,,,,0.0,0.0,0.0,,,,,,0.0,0.0068820652487713,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0016028645769172,0.0016166660725518,,,,,,,,,0.0068297518850643,0.0069480156548233,0.0,0.0,
rxn05426,rxn05426_c1: cpd00005_c1 + cpd00067_c1 + cpd11562_c1 <=> cpd00006_c1 + cpd11563_c1,12-methyl-3-oxo-tridecanoyl-ACP:NADP+ oxidoreductase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,
rxn00209,rxn00209_c1: cpd00007_c1 + cpd00478_c1 --> cpd00016_c1 + cpd00025_c1,Pyridoxine 5-phosphate:oxygen oxidoreductase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,
rxn02474,rxn02474_c1: cpd00006_c1 + cpd02720_c1 <=> cpd00005_c1 + cpd00067_c1 + cpd00931_c1,5-amino-6-(5-phosphoribitylamino)uracil:NADP+ 1'-oxidoreductase [c0],-0.2393521937575878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0213704448173015,0.0,0.0,0.0,-0.1720074345618891,0.0,0.0,-0.0033940575345712,-0.0033961176912975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034263366577802,-0.0034263366577879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013959639824854,-0.0439227548400319,0.0,0.0,0.0,0.0,-0.0032850550534792,-0.0033419389639093,-0.0264631270328299,-0.0032057291538345,-0.0032333321451038,0.0,-0.2466384290315313,0.0,-0.0221082000864977,-0.0033940575345715,-0.0033961176912979,-0.0033102173555221,-0.0033297757881812,0.0,-0.0033940575345713,-0.0033961176912979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0292079401020379,0.0,0.0,-1.2103876504920954,0.0,0.0,0.0,0.0,-0.0047550145504716,0.0,0.0,0.0,-0.0203852617243777,0.0,0.0,0.0,-0.0033297757881812,0.0,-0.0032057291538345,-0.0032333321451008,-0.0032057291538344,-0.0213704448173016,0.0,0.0,0.0,0.0,0.0,-1.7859977365776671,0.0,-0.1521383816601784,-0.0192415516914542,0.0,0.0
rxn03246,rxn03246_c1: cpd00003_c1 + cpd03120_c1 <=> cpd00004_c1 + cpd00067_c1 + cpd03121_c1,(S)-hydroxyoctanoyl-CoA:NAD+ oxidoreductase [c0],0.0,0.0,0.0,0.5902767106088309,2.619173003430394,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.6180495063707149,2.0708495284414665,0.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,17.334803170914963,0.0,0.0,0.0,1.404668974272245,0.0,0.0,,,,,0.0,0.0438918237675174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3572219606592484,0.0,0.0,47.26215214528458,,,,,0.0
rxn00604,rxn00604_c1: cpd00006_c1 + cpd00079_c1 --> cpd00005_c1 + cpd00067_c1 + cpd00911_c1,D-glucose-6-phosphate:NADP+ 1-oxidoreductase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,
rxn08657,rxn08657_c1: cpd00139_c1 + cpd15352_c1 --> cpd00040_c1 + cpd15353_c1,Glycolate oxidase [c0],0.0213704448173016,0.0204892556551929,0.0,0.0211691163168225,0.0095945850949555,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0213704448173015,0.0,0.0211691163168225,0.0211819657446624,0.0206461957463139,0.0213704448173015,0.0,0.0,0.0211691163168225,0.0211819657446625,0.0206461957463139,0.0,0.0,0.0,0.0049653260332831,0.0,0.0213704448173015,0.0,0.0,0.0213704448173016,0.0,,,,0.0051395049866818,0.0051395049866817,0.0,0.0,0.0,0.0204892556551922,0.0,0.0,0.0,0.0,0.0,0.0,0.0204892556551929,0.0,0.0199944911500511,0.020166654092759,,,,,,0.0,0.0,0.0,0.0,,,,,0.0211691163168248,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206461957463139,,0.0,0.0206461957463138,0.0211819657446626,0.020646195746314,,,,0.0,0.0201267033631024,0.0,0.0203852617243777,0.0,0.0201666540927592,0.0,0.0,0.0,0.0048085937307516,0.0,,0.0213704448173015,0.0,0.0,0.0211819657446625,0.0206461957463139,0.0,0.4355161768562771,0.0,0.02084404696447,0.0211691163168225,0.0211819657446625,
rxn12645,rxn12645_c1: cpd00001_c1 + cpd11581_c1 <=> cpd00033_c1 + cpd00132_c1,methionyl aminopeptidase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn10312,rxn10312_c1: 24 cpd00037_c1 + cpd15751_c1 <=> 24 cpd00014_c1 + cpd15769_c1,"isotetradecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted [c0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn11342,rxn11342_c1: cpd00061_c1 + cpd00108_e0 <=> cpd00020_c1 + cpd00818_c1,rxn11342 [c0],0.0,0.0,0.0,0.0,0.0,34.85582034615474,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,-7.440831152123054,16.090020746431982,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2075496373416432,14.67074064957805,26.89451743216129,-1.4629707249607675,1.527649664373636,0.0,10.32818802324537,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
rxn05605,rxn05605_c1: cpd00067_e0 + cpd00130_e0 <=> cpd00067_c1 + cpd00130_c1,Maltose permease MAL31 [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4975728904670271,0.0,0.0,1.2008455232356952,0.0,0.0,28.81846048643503,24.322839135995658,24.95323323696621,2.684433481488806,0.0,0.0341487594253216,0.0,0.0,0.0,0.0,0.0,0.0,5.282552799405325,-22.2477763449409,0.0,-2.756790717438914,0.0,1.231569861145165,2.6739031573869294,-0.1601047611500242,0.0,0.0,-4.653763074877333,0.0,0.0,1.7984862539437918,0.0,12.2990504590477,3.424420063666749,0.0,-2.1515297382882785,4.296971536366089,0.0,0.0,0.8303122155616693,3.985741376887993,0.0,0.0,0.0,5.049248883822519,0.7955357839493191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-3.433575081573204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6054374975456202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.20216638553234,0.0,0.0,0.0,0.0,0.0
rxn02929,rxn02929_c1: cpd00006_c1 + cpd02465_c1 <=> cpd00005_c1 + cpd00067_c1 + cpd02120_c1,"2,3,4,5-Tetrahydrodipicolinate:NADP+ oxidoreductase [c0]",0.0,-0.0030808429787742,0.0,0.0,-0.0031850015217385,-0.0031044410921442,0.0,0.0,-0.0030323353718951,-0.3444053768334094,-0.3302041616489776,-0.0032133419572017,0.0,-0.0031341907593139,-0.0032133419572017,0.0,0.0,0.0,-0.0031044410921442,-1.550430744646086,-0.3302041616489775,0.0,-2.2447399644657744,-1.8642860831462769,-2.750450218735133,0.0,0.0,0.0,-0.0331833545432721,-0.0333794185280602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032133419572017,-0.3293217129618542,-0.3293217129618541,-0.0032133419572017,-0.0030808429787742,-0.0032133419572017,-0.0030808429787742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3359219665713094,-0.0030064482922387,0.0,0.0,-4.688929784489871,-0.2652802617898304,0.0,-1.2193848400546137,0.0,0.0,-0.0031850015217385,0.0,0.0,0.0,-0.3181609277415311,0.0,-0.0031830694325397,0.0,0.0,-0.318160927741531,0.0,-0.318160927741531,0.0,0.0,-0.3327334029298626,-0.3346993595894121,0.0,-0.3327334029298626,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031044410921442,0.0,0.0,0.0,-0.3327334029298625,0.0,-0.0031227836949172,0.0,-0.0030283494784622,0.0,0.0,0.0,0.0,-0.0333794185280602,0.0,-0.0321359100193031,0.0,-0.0321359100193031,0.0,0.0,0.0,-0.341367854376933,0.0,0.0,-7.018764199320567,0.0,0.0,0.0,0.0,0.0
rxn00104,rxn00104_c1: cpd00002_c1 + cpd00012_c1 + cpd00067_c1 <=> cpd00008_c1 + cpd00421_c1,polyphosphate kinase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0069480156548233,-0.0070563721056075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0116436226857835,0.0096940038675409,0.0097512809286754,0.0,0.0,0.0030313555146995,0.0,0.0,0.0030917517415513,0.0030135499426516,-0.0070606552482208,-0.0068820652487713,,-0.0070606552482208,-0.0068820652487713,0.0233965657210957,0.0624993993898301,0.0,0.0,0.0,,,,,,,0.0,0.0048756404643377,0.0,0.0,0.0,0.0,0.0031192624319236,0.0029906427297001,0.0,0.0030917517415513,0.0030135499426516,0.0030313555146995,0.0,0.0,0.0,0.0,0.0,
