,id,WD-ABX_-1.5,WD-ABX_1.5,WD-ABX_4.0,WD-ABX_6.0,WD-ABX_9.0,WD-ABX_12.5
3550,rxn00874_c3,0.0,,,,0.0,0.0
3551,rxn00834_c3,0.04030307313043799,,,,0.07710516629534764,0.1852354544516563
3552,rxn05252_c3,0.0,,,,,
3553,rxn00241_c3,0.0,,,,0.0,0.0
3554,rxn12642_c3,0.0,,,,0.0,0.0
3555,rxn05313_c3,0.0,,,,0.0,0.0
3556,rxn10295_c3,0.0,,,,0.0,0.0
3557,rxn01332_c3,0.7650817641681441,,,,1.3064710768968415,1.490927423322106
3558,rxn01510_c3,-78.41503022936887,,,,0.0,-92.40925604770621
3559,rxn00785_c3,1.0543075186184285,,,,1.4344206736202585,1.7358662201039694
3560,rxn03909_c3,0.16483226539717713,,,,0.0,0.0
3561,rxn01101_c3,0.0,,,,0.0,0.0
3562,rxn03084_c3,0.1086881807376292,,,,0.18097563346546724,0.3860810111136903
3563,rxn02005_c3,0.0,,,,0.0,0.0
3564,rxn08808_c3,0.0,,,,0.0,0.0
3565,rxn00558_c3,0.0,,,,-0.5323681642771738,-0.5380966046175468
3566,rxn12635_c3,0.0,,,,0.0,0.0
3567,rxn01859_c3,-0.008183471883823075,,,,-0.03459337570180342,0.0
3568,rxn00806_c3,-0.27518502442022547,,,,0.0,0.32287950746777483
3569,rxn05328_c3,0.0,,,,-0.36148133391780957,-1.4151668066005807
3570,rxn05361_c3,0.0,,,,0.0,0.0
3571,rxn09449_c3,0.08753101419671315,,,,,
3572,rxn05323_c3,0.0,,,,0.0,0.0
3573,rxn05616_c3,-0.005691327560389666,,,,-0.005765562616967236,-0.01114838187237497
3574,rxn08805_c3,0.0,,,,0.0,0.0
3575,rxn01507_c3,0.0,,,,0.0,0.0
3576,rxn00077_c3,0.005691327560389148,,,,0.005765562616967479,0.01114838187237499
3577,rxn01388_c3,0.0,,,,0.0,0.2483884637699285
3578,rxn03638_c3,0.16486451344813138,,,,0.16701493026276606,0.32294267613674793
3579,rxn01446_c3,-0.008183471883823012,,,,-0.026062313616089877,0.0
3580,rxn10309_c3,0.0025673094498022855,,,,0.002600796252351594,0.005028940230070531
3581,rxn05249_c3,0.0,,,,,
3582,rxn03504_c3,0.0,,,,0.0,0.0
3583,rxn10223_c3,0.0,,,,0.0,0.0
3584,rxn10260_c3,0.0,,,,0.0,0.0
3585,rxn00541_c3,-0.15734679820302558,,,,0.0,0.0
3586,rxn01368_c3,0.0,,,,0.0,0.0
3587,rxn00851_c3,0.0025673094498022855,,,,0.0026007962523515948,0.005028940230070531
3588,rxn05233_c3,0.0,,,,0.0,0.016030085886755224
3589,rxn09109_c3,0.0,,,,0.0,0.0
3590,rxn00141_c3,0.008183471883823075,,,,0.03459337570180342,0.0668902912342497
3591,rxn01200_c3,0.2892257544502844,,,,0.127949596723417,0.32908217341235035
3592,rxn05332_c3,0.0,,,,0.36148133391780957,1.4151668066005807
3593,rxn00763_c3,0.0,,,,4.113603703643015,0.9300284152626613
3594,rxn08811_c3,0.0,,,,0.0,0.0
3595,rxn02473_c3,0.06901175359781823,,,,0.0,0.0
3596,rxn10315_c3,0.0,,,,0.0,0.0
3597,rxn01434_c3,0.7665560708378096,,,,0.8485144584083454,0.0
3598,rxn08819_c3,0.0,,,,0.0,0.0
3599,rxn01291_c3,0.0,,,,1.05384502033158,0.4164021909614584
3600,rxn08898_c3,0.0,,,,0.0,0.0
3601,rxn00122_c3,0.005691327560389592,,,,0.005765562616967479,0.011148381872374102
3602,rxn09979_c3,0.0,,,,0.0,0.0
3603,rxn06076_c3,-0.008183471883823077,,,,-0.008290213323645419,-0.016030085886755224
3604,rxn08890_c3,0.0,,,,0.0,0.0
3605,rxn05179_c3,0.2277387868728002,,,,0.0,0.0
3606,rxn10259_c3,0.0,,,,0.0,0.0
3607,rxn03068_c3,0.0,,,,0.0,0.0
3608,rxn05223_c3,0.005691327560389666,,,,0.0,0.0
3609,rxn05344_c3,0.0,,,,0.0,0.0
3610,rxn01521_c3,0.0,,,,0.0,0.0
3611,rxn12636_c3,0.0,,,,0.0,0.0
3612,rxn01832_c3,0.0,,,,0.0,0.0
3613,rxn02373_c3,0.0,,,,0.0,0.0
3614,rxn01649_c3,0.0,,,,0.0,0.0
3615,rxn00085_c3,3.781152309752848,,,,0.5442919262913317,0.9290512962435973
3616,rxn01737_c3,0.0,,,,0.0,0.0
3617,rxn00119_c3,-0.07188466459446402,,,,0.1586592505996161,0.294835436579002
3618,rxn08549_c3,0.1750620283934263,,,,0.0,0.0
3619,rxn00608_c3,0.0,,,,0.0,0.0
3620,rxn01466_c3,0.019641292130971284,,,,0.019897484103253302,0.0384740858471954
3621,rxn10290_c3,0.0,,,,0.0,0.0
3622,rxn01304_c3,0.0,,,,0.0,0.0
3623,rxn03409_c3,0.0,,,,0.0,0.0
3624,rxn03885_c3,0.0,,,,0.0,0.0
3625,rxn01674_c3,-0.008183471883823077,,,,-0.008290213323645419,-0.016030085886755224
3626,rxn00974_c3,0.0,,,,0.0,-0.2483884637699285
3627,rxn04142_c3,0.0,,,,,
3628,rxn00744_c3,0.0,,,,,
3629,rxn02008_c3,0.0025673094498022855,,,,0.0026007962523515948,0.005028940230070531
3630,rxn05740_c3,0.0,,,,0.0,0.0
3631,rxn03904_c3,0.0025673094498022855,,,,0.0026007962523515948,0.005028940230070531
3632,rxn01679_c3,0.0,,,,-0.31731801321794356,0.0
3633,rxn10199_c3,0.0025673094498022855,,,,0.0026007962523515948,0.005028940230070531
3634,rxn10192_c3,0.007701928349406856,,,,0.007802388757054782,0.015086820690211594
3635,rxn08015_c3,0.0,,,,0.0,0.0
3636,rxn08842_c3,0.0,,,,0.0,0.0
3637,rxn05295_c3,0.04962989020645298,,,,0.050277239646161286,0.09721685537068234
3638,rxn00840_c3,0.0,,,,0.2044192388873256,0.0
3639,rxn02128_c3,0.0,,,,0.0,0.0
3640,rxn00778_c3,78.63531853036156,,,,79.5082617139889,98.63892678380812
3641,rxn02518_c3,0.0,,,,0.0,0.0
3642,rxn03901_c3,0.002567309449802286,,,,0.002600796252351595,0.005028940230070531
3643,rxn01985_c3,0.0,,,,0.0,0.0
3644,rxn10052_c3,0.0,,,,-4.399434035635806,-4.4547992266355285
3645,rxn00193_c3,0.0,,,,0.0026007962523515948,0.005028940230070531
3646,rxn05326_c3,-0.3564123975510932,,,,0.0,-1.304168264363437
3647,rxn05197_c3,-0.19573788534122172,,,,3.5532751687762008,0.9660196772619098
3648,rxn03164_c3,0.0025673094498022855,,,,0.0026007962523515948,0.005028940230070531
3649,rxn00929_c3,-0.5521618224677896,,,,0.0,0.0
3650,rxn08800_c3,0.0,,,,0.0,0.0
3651,rxn00342_c3,1.9010180883034111,,,,0.0,2.8388000331229626
3652,rxn00256_c3,0.0,,,,0.0,0.0
3653,rxn03004_c3,0.1086881807376292,,,,0.18097563346546724,0.3860810111136903
3654,rxn00138_c3,0.0,,,,0.0,0.0
3655,rxn08942_c3,0.0,,,,0.0,0.5380966046175468
3656,rxn06729_c3,0.0,,,,0.0,0.0
3657,rxn07977_c3,0.0,,,,0.0,0.0
3658,rxn05168_c3,0.3557792038378232,,,,0.0,0.0
3659,rxn10770_c3,0.0,,,,0.0,0.0
3660,rxn10289_c3,0.0,,,,0.0,0.0
3661,rxn01799_c3,-0.008183471883823077,,,,-3.5532751687762008,0.0
3662,rxn08021_c3,0.0,,,,0.0,0.0
3663,rxn08396_c3,0.0,,,,0.0,0.0
3664,rxn01485_c3,-0.16486451344813138,,,,-0.16701493026276606,-0.32294267613674793
3665,rxn09296_c3,0.0,,,,,
3666,rxn00239_c3,0.0,,,,0.0,0.0
3667,rxn02465_c3,0.0,,,,0.0,0.0
3668,rxn01710_c3,0.0,,,,0.0,0.0
3669,rxn10308_c3,0.0,,,,0.0,0.0
3670,rxn01757_c3,0.0,,,,0.0,0.0
3671,rxn01329_c3,0.0,,,,0.0,0.0
3672,rxn00950_c3,0.0,,,,0.0,0.0
3673,rxn08043_c3,0.0,,,,0.23070930676451634,0.4461031167630706
3674,rxn10220_c3,0.0,,,,0.0,0.0
3675,rxn10261_c3,0.0,,,,0.0,0.0
3676,rxn08076_c3,0.0,,,,0.0,0.0
3677,rxn14333_c3,0.002567309449802286,,,,0.0026007962523515943,0.005028940230070531
3678,rxn08816_c3,0.0,,,,0.0,0.0
3679,rxn02341_c3,0.011382655120779184,,,,0.01153112523393407,0.022296763744748205
3680,rxn01519_c3,0.0,,,,0.0,0.0
3681,rxn01343_c3,0.0,,,,0.0,0.0
3682,rxn08797_c3,0.0,,,,0.0,0.0
3683,rxn05232_c3,0.0,,,,0.0,0.0
3684,rxn09108_c3,0.0,,,,0.0,0.0
3685,rxn01513_c3,0.008183471883823077,,,,0.008290213323645419,0.016030085886755224
3686,rxn05333_c3,0.0,,,,0.0,0.8993118192199194
3687,rxn06510_c3,0.0,,,,,
3688,rxn02186_c3,0.0,,,,0.0,0.0
3689,rxn08307_c3,0.0,,,,0.0,0.0
3690,rxn01274_c3,0.0,,,,0.0,0.0
3691,rxn12645_c3,0.0,,,,0.0,0.0
3692,rxn10312_c3,0.0,,,,0.0,0.0
3693,rxn02929_c3,0.0,,,,0.0,0.0
3694,rxn00104_c3,0.0024921443234333374,,,,,
3695,rxn01019_c3,0.7665560708378096,,,,0.8485144584083454,0.0
3696,rxn05518_c3,0.0,,,,0.0,0.0
3697,rxn08849_c3,0.0,,,,0.0,0.0
3698,rxn09448_c3,0.0,,,,,
3699,rxn02914_c3,0.0,,,,0.0,0.0
3700,rxn01603_c3,0.0,,,,0.01729668785090177,0.03344514561712497
3701,rxn09112_c3,0.0,,,,0.0,0.0
3702,rxn00157_c3,0.0,,,,0.0,-12.785799491305525
3703,rxn06075_c3,0.0,,,,0.0,-0.016030085886755224
3704,rxn00689_c3,0.0,,,,0.0,0.0
3705,rxn08129_c3,0.0,,,,,
3706,rxn05289_c3,0.0,,,,0.01658042664729084,0.0641203435470209
3707,rxn01973_c3,0.0,,,,0.0,0.0
3708,rxn05343_c3,0.0,,,,0.0,0.8993118192199194
3709,rxn05736_c3,0.0,,,,0.0,0.0
3710,rxn03445_c3,0.0,,,,0.0,0.0
3711,rxn08122_c3,0.0,,,,0.0,0.0
3712,rxn00493_c3,-0.6086040392193822,,,,-0.2911345055325018,-0.29064293970927324
3713,rxn01834_c3,0.0,,,,0.0,0.0
3714,rxn00293_c3,0.16486451344813138,,,,0.16701493026276606,0.32294267613674793
3715,rxn10196_c3,0.0025673094498022847,,,,0.002600796252351594,0.005028940230070531
3716,rxn14011_c3,0.002567309449802286,,,,0.0026007962523515943,0.005028940230070531
3717,rxn21857_c3,0.0,,,,0.0,0.0
3718,rxn47768_c3,0.0,,,,0.0,0.0
3719,rxn21861_c3,0.0,,,,0.0,0.0
3720,rxn15021_c3,-0.17854495534220977,,,,-0.2740503515674973,-0.5299080375160603
3721,rxn15395_c3,0.0,,,,0.0,0.0
3722,rxn14178_c3,0.0,,,,0.0,2.078950853745283
3723,rxn05759_c3,0.0,,,,,
3724,rxn16108_c3,0.017073982681168998,,,,0.01729668785090171,0.03344514561712487
3725,rxn15466_c3,-0.17854495534220977,,,,-0.2740503515674973,-0.5299080375160603
3726,rxn08535_c3,4.608134677643991,,,,2.14172767208024,2.2113511785091307
3727,rxn08475_c3,-0.017073982681168998,,,,-0.023062250467868944,-0.04459352748949988
3728,rxn08173_c3,-2.0873187027789992,,,,-0.0015406167397973292,32.57681375594791
3729,rxn27362_c3,0.0,,,,,
3730,rxn21862_c3,0.0,,,,0.0,0.0
3731,rxn39452_c3,0.0,,,,0.0,25.13283972755855
3732,rxn39451_c3,-0.2751637361611843,,,,-0.0026007962523515948,-25.682988962150127
3733,rxn21858_c3,0.0,,,,0.0,0.0
3734,rxn14169_c3,0.0,,,,0.0,0.0
3735,rxn08153_c3,-2.017688208389033,,,,-1.870914027435802,-0.02229676374474994
3736,rxn08233_c3,0.002845663780194833,,,,0.002882781308483618,0.005574190936187485
3737,rxn43581_c3,0.0,,,,,
3738,rxn08995_c3,-1.3477243342928502,,,,,
3739,rxn08241_c3,-0.005691327560389666,,,,-0.005765562616967236,-0.01114838187237497
3740,rxn09182_c3,0.0,,,,,
3741,rxn08715_c3,0.0,,,,0.0,0.0
3742,rxn15467_c3,0.17854495534220977,,,,0.2740503515674973,0.5299080375160603
3743,rxn27318_c3,0.0,,,,0.0,0.0
3744,rxn14061_c3,0.002567309449802286,,,,0.0026007962523515943,0.005028940230070531
3745,rxn13957_c3,0.002567309449802286,,,,0.0026007962523515943,0.005028940230070531
3746,rxn21863_c3,0.0,,,,0.0,0.0
3747,rxn40037_c3,0.2751637361611843,,,,0.0026007962523515948,0.5501492345915754
3748,rxn15750_c3,0.0,,,,0.0,0.0
3749,rxn43837_c3,0.0,,,,0.0,0.0
3750,rxn26127_c3,0.0,,,,0.0,0.0
3751,rxn43657_c3,0.005691327560389666,,,,0.0,0.0
3752,rxn45692_c3,0.0,,,,0.0,0.0
3753,rxn05469_c3,0.0,,,,1.5591034176028271,0.0
3754,rxn05064_c3,0.0,,,,0.0,0.0
3755,rxn02374_c3,0.0,,,,0.0,0.0
3756,rxn05319_c3,-20.43666847176717,,,,-23.536648544428232,-47.19593860922273
3757,rxn05730_c3,0.0,,,,0.0,0.0
3758,rxn04457_c3,0.0,,,,0.0,0.0
3759,rxn05129_c3,0.0,,,,0.0,0.0
3760,rxn02916_c3,0.0,,,,0.0,0.0
3761,rxn05488_c3,3.3724282315757375,,,,0.0,0.0
3762,rxn03012_c3,0.0,,,,0.0,0.0
3763,rxn04132_c3,0.0,,,,0.0,0.0
3764,rxn05559_c3,0.8988911852202218,,,,0.0,0.0
3765,rxn01208_c3,-0.27518502442022547,,,,0.0,0.0
3766,rxn02989_c3,0.0,,,,0.0,0.0
3767,rxn04791_c3,0.0,,,,0.0,0.0
3768,rxn00064_c3,0.0,,,,0.0,0.0
3769,rxn05468_c3,0.0,,,,1.8502689873691247,11.508975242826113
3770,rxn04133_c3,0.0,,,,0.0,0.0
3771,rxn10570_c3,0.025964493478514917,,,,0.0,0.0
3772,rxn02666_c3,0.0,,,,0.0,0.0
3773,rxn05467_c3,0.0,,,,0.0,0.0
3774,rxn24718_c3,0.0,,,,0.0,0.0
3775,rxn23589_c3,0.0,,,,0.0,0.0
3776,rxn08428_c3,0.0,,,,0.0,0.0
3777,rxn39175_c3,0.0,,,,0.0,0.0
3778,rxn08032_c3,0.0,,,,0.0,0.0
3779,rxn08691_c3,0.0,,,,0.0,-21.73078502159441
3780,rxn08350_c3,0.0,,,,0.0,0.0
3781,rxn07919_c3,0.0,,,,0.0,0.0
3782,rxn08689_c3,0.0,,,,-0.06497736168276097,0.27255837137878536
3783,rxn09260_c3,0.0,,,,0.0,0.0
3784,rxn09330_c3,0.0,,,,0.0,0.0
3785,rxn00062_c3,0.0,,,,0.0,0.0
3786,rxn00935_c3,0.0,,,,,
3787,rxn12225_c3,0.0,,,,,
3788,rxn12008_c3,-0.017073982681168998,,,,-0.01729668785090171,-0.03344514561712487
3789,rxn03086_c3,-0.2751637361611843,,,,-0.0026007962523515948,-0.5501492345915754
3790,rxn08333_c3,0.011382655120779331,,,,0.011531125233934472,0.02229676374474994
3791,rxn00509_c3,0.0,,,,,
3792,rxn02898_c3,0.011382655120779331,,,,0.011531125233934472,0.02229676374474994
3793,rxn10336_c3,0.019315444099376,,,,0.019567385859944764,0.037835802731342384
3794,rxn12666_c3,0.0,,,,,
3795,rxn00953_c3,0.005691327560389666,,,,0.0,0.4111039189138393
3796,rxn01739_c3,0.7650817641681441,,,,1.3064710768968415,1.490927423322106
3797,rxn12603_c3,-0.008183471883823077,,,,0.0,0.0
3798,rxn00060_c3,0.005691327560389666,,,,0.011531125233934472,0.02229676374474994
3799,rxn10197_c3,0.0025673094498022855,,,,0.002600796252351594,0.005028940230070531
3800,rxn05293_c3,0.16483226539717713,,,,,
3801,rxn02264_c3,0.005691327560389666,,,,0.011531125233934472,0.02229676374474994
3802,rxn09202_c3,0.019315444099376,,,,0.019567385859944764,0.037835802731342384
3803,rxn05308_c3,0.011382655120779184,,,,,
3804,rxn11946_c3,0.0,,,,0.0,0.0
3805,rxn10213_c3,0.08753101419671315,,,,0.08867272844918543,0.17145897184565168
3806,rxn05229_c3,0.1086881807376292,,,,,
3807,rxn00295_c3,0.07701928349406857,,,,0.07802388757054782,0.15086820690211594
3808,rxn00029_c3,0.022765310241558662,,,,0.04612450093573789,0.08918705497899976
3809,rxn02175_c3,0.011382655120779184,,,,0.01153112523393407,0.022296763744748205
3810,rxn02774_c3,0.005691327560389666,,,,0.005765562616967236,0.01114838187237497
3811,rxn04464_c3,0.008183471883823077,,,,,
3812,rxn03536_c3,0.005691327560389666,,,,0.005765562616967236,0.01114838187237497
3813,rxn00251_c3,-0.9923730963581756,,,,,
3814,rxn00237_c3,0.03781092880700464,,,,0.056808415296225004,0.18035375043727603
3815,rxn10124_c3,0.0,,,,-0.011531125233934472,-0.01114838187237497
3816,rxn09210_c3,0.019315444099376,,,,0.019567385859944764,0.037835802731342384
3817,rxn00285_c3,0.045530620483117325,,,,,
3818,rxn00856_c3,0.0,,,,,
3819,rxn01204_c3,0.0,,,,,
3820,rxn03397_c3,0.0,,,,0.0,0.0
3821,rxn10663_c3,-0.1750620283934263,,,,-0.36148133391780957,-1.4151668066005807
3822,rxn11703_c3,0.011382655120779331,,,,0.011531125233934472,0.02229676374474994
3823,rxn00102_c3,-1.3529874017843353,,,,0.0,1.4584925232931791
3824,rxn12224_c3,0.0,,,,0.0,0.0
3825,rxn03537_c3,0.005691327560389666,,,,0.005765562616967236,0.01114838187237497
3826,rxn00966_c3,-0.005691327560389666,,,,-0.005765562616967236,-0.011148381872374928
3827,rxn10282_c3,0.010269237799209142,,,,0.010403185009406376,0.020115760920282125
3828,rxn09429_c3,0.1750620283934263,,,,,
3829,rxn09106_c3,0.057946332298128005,,,,0.058702157579834296,0.11350740819402716
3830,rxn05237_c3,0.05934582387126286,,,,0.10926722657486088,0.0
3831,rxn05148_c3,0.005691327560389666,,,,0.0,0.0
3832,rxn10193_c3,0.0025673094498022855,,,,0.002600796252351594,0.005028940230070531
3833,rxn13838_c3,-0.1750620283934263,,,,,
3834,rxn10094_c3,0.005691327560389666,,,,0.005765562616967236,0.0
3835,rxn04139_c3,0.0,,,,0.0,0.0
3836,rxn00505_c3,0.0,,,,,
3837,rxn09657_c3,0.005691327560389666,,,,0.005765562616967236,0.01114838187237497
3838,rxn03893_c3,0.005691327560389666,,,,0.005765562616967236,0.011148381872374928
3839,rxn00407_c3,0.1862444337825655,,,,0.0,0.0
3840,rxn03150_c3,0.005691327560389666,,,,0.005765562616967236,0.01114838187237497
3841,rxn05029_c3,0.005691327560389666,,,,0.005765562616967236,0.01114838187237497
3842,rxn05663_c3,0.0,,,,0.04649142090860707,0.0
3843,rxn03538_c3,0.005691327560389666,,,,0.005765562616967236,0.01114838187237497
3844,rxn02834_c3,0.06901175359781823,,,,0.0,0.0
3845,rxn01213_c3,0.019641292130971284,,,,0.019897484103253302,0.0384740858471954
3846,rxn10054_c3,-0.21421676216198104,,,,,
3847,rxn05153_c3,0.005691327560389666,,,,,
3848,rxn00350_c3,-0.005691327560389666,,,,-0.005765562616967236,-0.01114838187237497
3849,rxn09067_c3,0.010269237799209142,,,,0.010403185009406376,0.020115760920282125
3850,rxn01512_c3,0.008183471883823077,,,,0.008290213323645419,0.016030085886755224
3851,rxn04954_c3,-0.008183471883823075,,,,-0.14295249786569397,0.0
3852,rxn03393_c3,0.005691327560389666,,,,0.005765562616967236,0.011148381872374928
3853,rxn10191_c3,0.0025673094498022847,,,,0.002600796252351594,0.005028940230070531
3854,rxn00599_c3,0.045530620483117325,,,,0.09224900187147578,0.17837410995799952
3855,rxn00704_c3,0.0,,,,0.0,0.0
3856,rxn11702_c3,0.011382655120779331,,,,0.011531125233934472,0.02229676374474994
3857,rxn10273_c3,0.010269237799209142,,,,0.010403185009406376,0.020115760920282125
3858,rxn01851_c3,0.0,,,,0.0,0.0
3859,rxn02897_c3,0.005691327560389666,,,,0.005765562616967236,0.01114838187237497
3860,rxn02056_c3,-0.005691327560389666,,,,-0.005765562616967236,-0.01114838187237497
3861,rxn00742_c3,0.005691327560389666,,,,0.0,0.4111039189138393
3862,rxn01602_c3,-0.017073982681168942,,,,0.0,0.0
3863,rxn05149_c3,0.005691327560389666,,,,0.0,0.0
3864,rxn05310_c3,0.0,,,,1.241200075068709,0.022296763744748205
3865,rxn02287_c3,0.005691327560389666,,,,0.005765562616967236,0.01114838187237497
3866,rxn00409_c3,1.041175814977167,,,,0.6562926257324037,1.2969983181848934
3867,rxn02831_c3,0.011382655120779331,,,,0.011531125233934472,0.02229676374474994
3868,rxn01258_c3,0.011382655120779331,,,,0.011531125233934472,0.02229676374474994
3869,rxn05255_c3,0.017073982681168942,,,,0.0,0.0
3870,rxn02832_c3,-0.011382655120779331,,,,-0.011531125233934472,-0.02229676374474994
3871,rxn10300_c3,0.0025673094498022855,,,,0.002600796252351594,0.005028940230070531
3872,rxn00686_c3,-0.017073982681168942,,,,-0.02558690117454719,-0.049475231503880196
3873,rxn03395_c3,0.005691327560389666,,,,0.005765562616967236,0.011148381872374928
3874,rxn10318_c3,0.0025673094498022855,,,,0.002600796252351594,0.005028940230070531
3875,rxn09231_c3,0.0,,,,,
3876,rxn00738_c3,-0.005691327560389666,,,,-0.005765562616967236,-0.01114838187237497
3877,rxn02504_c3,0.0,,,,0.01729668785090177,0.03344514561712497
3878,rxn05040_c3,0.0,,,,0.0024152205800035964,0.14568633197884828
3879,rxn02988_c3,-1.3591069894136285,,,,0.0,0.0
3880,rxn02305_c3,0.0,,,,0.0,0.0
3881,rxn09043_c3,0.005691327560389666,,,,0.005765562616967236,0.011148381872374928
3882,rxn00470_c3,0.011382655120779331,,,,0.011531125233934472,0.02229676374474994
3883,rxn00128_c3,-0.005691327560389666,,,,-0.005765562616967236,-0.01114838187237497
3884,rxn00300_c3,0.0,,,,0.0012076102900017982,0.07284316598942414
3885,rxn11934_c3,0.0,,,,,
3886,rxn05039_c3,0.0,,,,0.0012076102900017982,0.07284316598942414
3887,rxn09180_c3,0.0,,,,0.005765562616967236,0.01114838187237497
3888,rxn03080_c3,0.0,,,,0.0024152205800035964,0.14568633197884828
3889,rxn08353_c3,0.005691327560389666,,,,0.005765562616967236,0.011148381872374928
3890,rxn09233_c3,0.0,,,,,
3891,rxn04704_c3,0.0,,,,0.0,0.0
3892,rxn00299_c3,0.0,,,,0.01729668785090177,0.03344514561712497
3893,rxn00979_c3,0.0,,,,0.01729668785090177,0.03344514561712497
3894,rxn13647_c3,0.0018971091867965551,,,,0.0,-0.4030422636503985
3895,rxn05119_c3,1.3591069894136285,,,,0.0,0.0
3896,rxn12868_c3,0.0,,,,0.005765562616967236,0.01114838187237497
3897,rxn02402_c3,-1.3591069894136285,,,,0.0,0.0
3898,rxn12376_c3,0.0,,,,0.0,0.0
3899,rxn01539_c3,0.0,,,,0.0,0.0
3900,rxn03167_c3,0.0,,,,0.01729668785090177,0.03344514561712497
3901,rxn02312_c3,0.0,,,,0.0,0.0
3902,rxn01508_c3,0.008183471883823075,,,,0.0,0.0
3903,rxn02508_c3,0.04589281614254913,,,,0.0,0.08989653716589148
3904,rxn00420_c3,0.0,,,,,
3905,rxn00048_c3,0.0,,,,0.0012076102900017982,0.07284316598942414
3906,rxn00726_c3,0.04589281614254913,,,,0.0,0.08989653716589148
3907,rxn00379_c3,0.0,,,,0.0,0.0
3908,rxn02475_c3,0.0,,,,0.0012076102900017982,0.07284316598942414
3909,rxn09041_c3,0.005691327560389666,,,,0.005765562616967236,0.011148381872374928
3910,rxn09039_c3,0.005691327560389666,,,,0.005765562616967236,0.011148381872374928
3911,rxn03108_c3,0.0,,,,0.0,0.0
3912,rxn09045_c3,0.005691327560389666,,,,0.005765562616967236,0.011148381872374928
3913,rxn00278_c3,0.0,,,,0.0,0.0
3914,rxn03978_c3,1.3227822879198041,,,,0.0,17.20658447642546
3915,rxn02200_c3,0.0,,,,0.01729668785090177,0.03344514561712497
3916,rxn00791_c3,-0.04589281614254913,,,,0.0,-0.08989653716589148
3917,rxn05634_c3,0.0,,,,1.9557103066811916,2.533512264450119
3918,rxn09310_c3,0.0,,,,0.0,0.0
3919,rxn05902_c3,0.0,,,,,
3920,rxn03841_c3,0.0,,,,0.01729668785090177,0.03344514561712497
3921,rxn01257_c3,0.0,,,,0.01729668785090177,0.03344514561712497
3922,rxn00680_c3,0.0,,,,0.33906842892840694,4.378657647796654
3923,rxn02519_c3,0.0,,,,0.0,0.0
3924,rxn00693_c3,0.0024921443234334094,,,,0.13718693524872674,-0.34421362767958963
3925,rxn00346_c3,0.0,,,,0.01153112523393407,0.022296763744748205
3926,rxn00194_c3,0.0,,,,0.0,0.0
3927,rxn01790_c3,0.0,,,,-0.01153112523393407,-0.022296763744748205
3928,rxn01406_c3,0.005691327560389666,,,,0.005765562616967236,0.01114838187237497
3929,rxn02277_c3,0.0,,,,0.005765562616967236,0.01114838187237497
3930,rxn00912_c3,0.0,,,,0.01153112523393407,0.022296763744748205
3931,rxn00985_c3,0.0,,,,,
3932,rxn05144_c3,0.005691327560389666,,,,0.005765562616967236,0.01114838187237497
3933,rxn02288_c3,0.0,,,,0.005765562616967236,0.01114838187237497
3934,rxn01791_c3,0.0,,,,0.01153112523393407,0.022296763744748205
3935,rxn02507_c3,0.04589281614254913,,,,0.0,0.08989653716589148
3936,rxn08131_c3,0.0,,,,0.0,0.0
3937,rxn01964_c3,0.04589281614254913,,,,0.0,0.08989653716589148
3938,rxn00127_c3,0.005691327560389666,,,,0.005765562616967236,0.01114838187237497
3939,rxn00224_c3,0.0,,,,0.005765562616967236,0.01114838187237497
3940,rxn02474_c3,0.0,,,,-0.0012076102900017982,-0.07284316598942414
3941,rxn08657_c3,0.0,,,,0.0,0.0
3942,rxn16573_c3,0.0,,,,,
3943,rxn41452_c3,0.0,,,,,
3944,rxn21864_c3,0.0,,,,,
3945,rxn21859_c3,0.0,,,,0.0,0.0
3946,rxn21860_c3,0.0,,,,,
3947,rxn05625_c3,-1.3208851787330076,,,,0.0,-17.609626740075857
3948,rxn12579_c3,0.0,,,,0.0,0.0
3949,rxn00544_c3,0.0,,,,,
3950,rxn00191_c3,3.4922459345312626,,,,0.0,-9.258700744115783
3951,rxn00084_c3,0.0,,,,0.0,0.0
3952,rxn00371_c3,0.0,,,,0.270343716754434,0.0
3953,rxn03883_c3,0.0,,,,1.05384502033158,0.4164021909614584
3954,rxn01385_c3,0.0,,,,-1.05384502033158,-0.4164021909614584
3955,rxn05500_c3,0.0,,,,-1.05384502033158,-0.4164021909614584
3956,rxn01391_c3,0.0,,,,-1.05384502033158,-0.4164021909614584
3957,rxn00798_c3,0.0,,,,1.05384502033158,0.4164021909614584
3958,rxn04942_c3,0.0,,,,-1.05384502033158,-0.4164021909614584
3959,rxn00797_c3,0.0,,,,0.0,-0.9660196772619098
3960,rxn04064_c3,0.0,,,,1.05384502033158,0.4164021909614584
3961,rxn05217_c3,0.0,,,,0.0,0.0
3962,rxn05508_c3,2.025929362315462,,,,0.12654055916478016,3.083480833529374
3963,rxn00022_c3,0.0,,,,0.0,0.0
3964,rxn01049_c3,0.0,,,,0.0,0.0
3965,rxn00698_c3,0.0,,,,0.0,0.0
3966,rxn05211_c3,0.0,,,,2.098114403193808,5.565955898675158
3967,rxn09690_c3,0.0,,,,0.0,0.0
3968,rxn00910_c3,0.0,,,,0.0,0.33306524580721464
3969,rxn05300_c3,0.0,,,,0.0,0.3082166988544851
3970,rxn00378_c3,0.0,,,,,
