,id,RC-ABX_-1.5,RC-ABX_1.5,RC-ABX_4.0,RC-ABX_6.0,RC-ABX_9.0,RC-ABX_12.5,WD-ABX_-1.5,WD-ABX_1.5,WD-ABX_4.0,WD-ABX_6.0,WD-ABX_9.0,WD-ABX_12.5
3299,rxn00440_c3,0.0015213684666705181,0.002183410109955727,0.0021385050462436714,0.002905644050313959,0.00038358837808933905,0.0025699545423770644,0.003665900851998347,,,,0.003705268720794422,0.0
3300,rxn00410_c3,0.007477379905521012,0.0,0.06167372215966052,0.014280961456998309,0.0,0.0,0.0,,,,0.027510670921093737,0.0
3301,rxn01333_c3,0.0,-1.3443628247401078,-0.1437573866639857,0.2787531466816331,-0.01665475625651936,,1.6586791638080807,,,,-0.018047237753458678,0.0
3302,rxn12510_c3,0.003042736933341021,0.004366820219911471,0.004277010092487321,0.0058112881006282535,0.0007671767561784129,0.005139909084754257,0.00733180170399661,,,,0.007410537441588705,0.0
3303,rxn03933_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3304,rxn05342_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3305,rxn00333_c3,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,0.0
3306,rxn08123_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3307,rxn09110_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3308,rxn05349_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3309,rxn00303_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3310,rxn00799_c3,0.9630745484282048,0.0,0.0,,0.0,-0.0748186413389792,0.0,,,,0.0,0.0
3311,rxn07439_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3312,rxn01073_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3313,rxn00011_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3314,rxn07430_c3,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0
3315,rxn02200_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3316,rxn05528_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3317,rxn00065_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3318,rxn05181_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3319,rxn08975_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3320,rxn01646_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3321,rxn00105_c3,0.003042736933341131,0.004366820219911305,0.0042770100924869325,0.0058112881006282535,0.0007671767561790305,0.005139909084754146,0.007331801703996721,,,,0.007410537441588927,0.0
3322,rxn08981_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3323,rxn00784_c3,0.0,-1.93547131935183,-1.2401790002903041,-0.008355961289465544,-0.006366159796045495,-0.1576514142756022,0.02802119850746891,,,,-3.027748602654849,0.0
3324,rxn00456_c3,-0.02707153087173907,,,,,,,,,,,
3325,rxn01537_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3326,rxn02285_c3,-0.0006862763739514962,-0.0009849177276486608,-0.0009646614353884345,-0.0013107113145359145,-0.00017303345440122006,-0.0011592846330136747,-0.0016536566907298573,,,,-0.0016714152014650609,0.0
3327,rxn03087_c3,0.0,,,,,,,,,,,
3328,rxn08848_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3329,rxn05294_c3,0.0042342097271620424,0.006076776618218598,0.005951798704101232,0.00808686821834487,0.00106758729217433,0.007152591078420117,0.010202783471852156,,,,0.010312350494336053,0.0
3330,rxn10194_c3,0.0006862763739514962,0.0009849177276486608,0.0009646614353884345,0.001310711314535914,0.00017303345440122006,0.0011592846330136747,0.0016536566907298573,,,,0.0016714152014650609,0.0
3331,rxn08840_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3332,rxn03907_c3,0.04406188331355889,0.0,0.0,,0.0,0.07443103998019998,0.10617184404598876,,,,0.0,0.0
3333,rxn01987_c3,0.0,0.0,-0.030779932199768024,0.0,0.0,0.1502608184903172,-0.043834624935427446,,,,0.0,0.0
3334,rxn00459_c3,9.123251040954543,-1.9747245409930343,-0.26186996327437373,-1.3799907296452865,0.0,-2.129519014918595,-4.382602245631652,,,,-0.7784061773050668,0.0
3335,rxn02085_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3336,rxn12851_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3337,rxn02304_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3338,rxn00770_c3,0.030051548227328695,0.11884246859794885,0.36100326903030255,0.11210616743960969,0.00967463161114036,0.21971910151970198,0.4740397468675165,,,,0.6686963991646484,0.0
3339,rxn08806_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3340,rxn05436_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3341,rxn05209_c3,0.0,0.0,0.0,0.0,0.0,-1.808797747478394,-3.566237232526097,,,,0.0,0.0
3342,rxn06377_c3,0.0,,,,,,,,,,,
3343,rxn00175_c3,0.0,,,,,,,,,,,
3344,rxn01366_c3,0.0,-3.424425201901076,0.0,-0.028101886284383114,-0.045661530432585515,-0.02485527100200397,-0.035454696820675355,,,,0.0,0.0
3345,rxn05579_c3,0.0,,,,,,,,,,,
3346,rxn01361_c3,0.014713888868253373,0.0,0.16491887852164344,0.0,0.0,0.0,0.0,,,,0.25438888914866853,0.0
3347,rxn05165_c3,0.0,,,,,,,,,,,
3348,rxn01143_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3349,rxn01647_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3350,rxn00260_c3,1.24163826493115,-0.17800143018383532,-0.5706375656567817,-0.3657498962217085,-0.009359074262058531,0.22437881818813432,-0.013725905638990288,,,,-0.49741936767701744,0.0
3351,rxn00461_c3,0.0006862763739514962,0.0009849177276486608,0.0009646614353884345,0.0013107113145359145,0.00017303345440122006,0.0011592846330136747,0.0016536566907298573,,,,0.0016714152014650609,0.0
3352,rxn05613_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3353,rxn10303_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3354,rxn03136_c3,0.0,0.11229223826808182,0.1896688753699285,0.06670328425939351,0.0,0.049078827536371494,0.07000828719494545,,,,0.4031917038535965,0.0
3355,rxn00621_c3,0.0,0.22751599508684062,0.22283679157472838,0.30277431365779617,0.03997072796668183,0.26779475022615884,0.3819946955585971,,,,0.38609691153842907,0.0
3356,rxn05287_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3357,rxn01387_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3358,rxn02937_c3,0.0,0.11229223826808182,0.1896688753699285,0.06670328425939351,0.0,0.049078827536371494,0.07000828719494545,,,,0.4031917038535965,0.0
3359,rxn08810_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3360,rxn01652_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3361,rxn00350_c3,-0.0015213684666705181,-0.002183410109955727,-0.0021385050462436714,-0.002905644050313959,-0.00038358837808933905,-0.0025699545423770644,-0.003665900851998347,,,,-0.0037052687207944223,0.0
3362,rxn03137_c3,0.0,0.11229223826808182,0.1896688753699285,0.06670328425939351,0.0,0.049078827536371494,0.22999936512622968,,,,0.4031917038535965,0.0
3363,rxn05544_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3364,rxn05462_c3,0.023398218331585778,0.06716046451513563,0.06577921006173174,0.08937597350352222,0.01179896233768463,0.03952517670908976,0.0,,,,0.11397197773669814,0.0
3365,rxn08818_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3366,rxn05239_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3367,rxn08312_c3,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
3368,rxn01517_c3,0.0,0.0,-0.003074923334433884,0.0,0.0,0.0,0.0,,,,-0.005327748592378367,0.0
3369,rxn00371_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3370,rxn08040_c3,0.0020588291218544886,0.002954753182945982,0.0028939843061653037,0.003932133943607742,0.0005191003632036602,0.0034778538990410243,0.004960970072189572,,,,0.005014245604395183,0.0
3371,rxn02021_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3372,rxn03141_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3373,rxn01807_c3,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
3374,rxn01299_c3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
3375,rxn05331_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3376,rxn01800_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3377,rxn00533_c3,0.046796436663171556,0.06716046451513563,0.06577921006173176,0.08937597350352222,0.025646255114287312,0.0,0.11276104427840754,,,,0.11397197773669814,0.0
3378,rxn08309_c3,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
3379,rxn02476_c3,0.04422681238260894,0.006550230329867181,0.006415515138731015,0.10789834516225955,0.001150765134268017,0.07470964455197923,0.3247556716260302,,,,0.31039450953573533,0.0
3380,rxn01512_c3,0.002187552190561458,0.0031394916310974715,0.003074923334433884,0.00417798064473275,0.0005515557967358463,0.003695297892642499,0.005271142142652839,,,,0.005327748592378367,0.0
3381,rxn08655_c3,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0
3382,rxn03841_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3383,rxn01279_c3,0.0,,,,,,,,,,,
3384,rxn04113_c3,0.0,,,,,0.0,0.09352048479926386,,,,,
3385,rxn01257_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3386,rxn09272_c3,0.0,,,,,,,,,,,
3387,rxn01648_c3,0.0,31.999936306352534,22.986849972948814,38.00978924516889,3.046528058813274,33.64729988886101,48.35744698949613,,,,47.794932376670324,0.0
3388,rxn03991_c3,0.0,,,,,0.0,,,,,,
3389,rxn05441_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3390,rxn03892_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3391,rxn08668_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3392,rxn01127_c3,0.002187552190561458,0.0,-0.12401646959386464,0.004177980644732793,0.0005515557967358461,0.003695297892642499,0.00527114214265284,,,,0.0,0.0
3393,rxn05537_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3394,rxn05226_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3395,rxn08548_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3396,rxn00615_c3,0.0051632782089449485,0.007410140336743293,0.007257739822328033,0.009861285373404364,0.0,0.0,0.0,,,,2.186595392922731,0.0
3397,rxn05445_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3398,rxn05341_c3,0.0,0.0,0.0,0.0,-0.0034618231941506705,0.0,0.0,,,,0.0,0.0
3399,rxn08124_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3400,rxn05449_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3401,rxn07438_c3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
3402,rxn01265_c3,-0.004564105400011648,-0.002183410109955727,-0.0064155151387306035,-0.008716932150942212,-0.0011507651342683696,-0.1589158446217106,-0.2440403817412868,,,,-0.011115806162383349,0.0
3403,rxn00834_c3,0.0,0.0296419444329189,0.027125806906890645,0.031790027389091854,-0.006359045419511907,0.01819910464900964,0.025960036311265974,,,,0.3364388093681501,0.0
3404,rxn01459_c3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
3405,rxn00241_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3406,rxn12642_c3,0.0,0.0,0.0,0.03523318401823008,0.0,-0.013358410206662282,0.0,,,,0.0,0.0
3407,rxn05313_c3,0.2674143047059325,0.0,0.0,,0.0,0.602932582492798,0.8774061906780162,,,,0.0,0.0
3408,rxn11702_c3,0.0030427369333410363,0.004366820219911454,0.004277010092487343,0.005811288100627918,0.0007671767561786781,0.005139909084754129,0.007331801703996694,,,,0.0074105374415888445,0.0
3409,rxn01332_c3,0.04422681238260894,0.006550230329867181,0.006415515138731015,0.10789834516225955,0.001150765134268017,0.07470964455197923,0.3247556716260302,,,,0.31039450953573533,0.0
3410,rxn05117_c3,0.0,,,,,0.0,,,,,,
3411,rxn00785_c3,0.03641766250005114,1.350913055069975,0.0,3.8851380293623556,0.01780552139078738,1.4860403301642182,4.792592713167218,,,,0.328441747289194,0.0
3412,rxn01351_c3,0.0,,,,,0.0,,,,,,
3413,rxn03909_c3,0.04406188331355889,0.0,0.0,0.0,0.0,0.07443103998019998,0.10617184404598876,,,,0.0,0.0
3414,rxn01101_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3415,rxn03084_c3,0.0,0.11229223826808182,0.1896688753699285,0.06670328425939351,0.0,0.049078827536371494,0.07000828719494545,,,,0.4031917038535965,0.0
3416,rxn06600_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3417,rxn02005_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3418,rxn08808_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3419,rxn12635_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3420,rxn05297_c3,3.7040360185065664,,,0.0481311369122508,,0.22279520318477108,0.0,,,,,
3421,rxn01859_c3,-0.008586001768502216,0.0,0.0,-0.004177980644732793,-0.0005515557967358461,-0.003695297892642499,-0.00527114214265284,,,,0.0,0.0
3422,rxn05328_c3,-0.023398218331585778,-0.00018195084249631057,-0.15867146168124793,-0.010674323907361597,-0.01179896233768463,-0.012068053452920871,0.0,,,,0.0,0.0
3423,rxn05024_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3424,rxn05361_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3425,rxn01851_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3426,rxn05323_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3427,rxn05538_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3428,rxn10306_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3429,rxn08805_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3430,rxn05651_c3,0.0015213684666705181,0.002183410109955727,0.0021385050462436714,0.002905644050313959,0.00038358837808933905,0.005139909084754129,,,,,0.0037052687207944223,0.0
3431,rxn00077_c3,0.001521368466670503,0.002183410109955708,0.0021385050462434663,0.002905644050314307,0.0003835883780893279,0.002569954542377073,0.0036659008519983986,,,,0.0037052687207943524,0.0
3432,rxn01388_c3,-0.09148043087056207,0.0,0.0,0.5814176916277792,0.0,0.0,0.08486683615233565,,,,0.0,0.0
3433,rxn03638_c3,0.0,0.0632483092241727,0.06194751404032661,0.08416974555154064,0.01111166255096498,0.07444560178922491,0.10619261567724948,,,,0.10733301121162821,0.0
3434,rxn05438_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3435,rxn01541_c3,0.0,0.0,0.0,0.2952371736654358,0.0,,0.0,,,,0.0,0.0
3436,rxn01446_c3,0.010773553959063674,-0.017319641535138732,0.0,0.0,0.0,0.0,-0.005271142142652839,,,,0.0,0.0
3437,rxn10309_c3,0.0006862763739514962,0.0009849177276486608,0.0009646614353884345,0.001310711314535914,0.00017303345440122006,0.0011592846330136747,0.0016536566907298573,,,,0.0016714152014650609,0.0
3438,rxn01068_c3,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0
3439,rxn10223_c3,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
3440,rxn10260_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3441,rxn03075_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3442,rxn01368_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3443,rxn00851_c3,0.0006862763739514962,0.0009849177276486608,0.0009646614353884345,0.0013107113145359145,0.00017303345440122006,0.0011592846330136747,0.0016536566907298573,,,,0.0016714152014650609,0.0
3444,rxn00301_c3,0.0,,,,,0.0,,,,,,
3445,rxn05233_c3,0.002187552190561458,0.0,0.015056930424139437,0.00417798064473275,0.0,0.0036952978926424974,0.0,,,,0.016749081026203184,0.0
3446,rxn09109_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3447,rxn01200_c3,-0.007809149882557802,1.3443628247401078,0.1437573866639857,-1.7127860568185644,0.01665475625651936,0.0,-2.146820276882166,,,,0.018047237753458678,0.0
3448,rxn01241_c3,3.5983870774177813,0.0,0.0,0.0,0.0,,,,,,0.10731201651518181,0.0
3449,rxn05332_c3,0.023398218331585778,0.00018195084249631057,0.15867146168124793,0.010674323907361597,0.01179896233768463,0.012068053452920871,0.0,,,,0.0,0.0
3450,rxn00288_c3,3.695035747157525,,,,,,0.0,,,,,
3451,rxn08811_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3452,rxn08656_c3,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0
3453,rxn10315_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3454,rxn08819_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3455,rxn08898_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3456,rxn00122_c3,0.0,0.002183410109955727,0.002138505046243672,0.0029056440503139594,0.00038358837808934176,0.0025699545423770644,0.0036659008519983466,,,,0.0037052687207944227,0.0
3457,rxn06076_c3,-0.002187552190561458,-0.0031394916310974715,-0.0038005387542370374,-0.00417798064473275,-0.0005515557967358463,-0.003695297892642499,-0.005271142142652839,,,,-0.005327748592378367,0.0
3458,rxn12849_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3459,rxn08890_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3460,rxn10259_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3461,rxn01602_c3,-0.004564105400011556,-0.006550230329867189,-0.00641551513873103,-0.008716932150941867,-0.0011507651342680184,-0.007709863627131164,-0.010997702555995081,,,,-0.011115806162383274,0.0
3462,rxn05223_c3,0.0015213684666705181,0.002183410109955727,0.0021385050462436714,0.002905644050313959,0.00038358837808933905,0.0025699545423770644,0.003665900851998347,,,,0.0037052687207944223,0.0
3463,rxn05433_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3464,rxn05344_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3465,rxn00114_c3,0.014713888868253373,0.0,0.16491887852164344,0.0,0.0,,0.0,,,,0.25438888914866853,0.0
3466,rxn12636_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3467,rxn03394_c3,0.0015213684666705181,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3468,rxn05144_c3,0.0015213684666705181,0.002183410109955727,0.0021385050462436714,0.002905644050313959,0.00038358837808933905,0.0025699545423770644,0.0,,,,0.0037052687207944223,0.0
3469,rxn01649_c3,0.0,0.0,0.0,0.011213741204852641,0.0,-1.2543157303543977,0.0,,,,0.2987786574958817,0.0
3470,rxn00119_c3,0.03804728558260424,0.0438727649336719,0.10771910201782198,0.0726660709786042,0.007707705788512299,-0.1565034254568461,-0.046302387340436034,,,,0.10729093892898275,0.0
3471,rxn07432_c3,0.0,0.0,0.0,,0.0,,,,,,0.10731201651518181,0.0
3472,rxn00063_c3,0.0,,,,,0.0,,,,,,
3473,rxn05149_c3,0.0015213684666705181,0.0,0.0,0.0,0.0,,0.003665900851998347,,,,0.0,0.0
3474,rxn08549_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3475,rxn05447_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3476,rxn00974_c3,0.09148043087056207,0.0,0.0,-0.5814176916277792,0.0,0.0,-0.08486683615233565,,,,0.0,0.0
3477,rxn02008_c3,0.0006862763739514962,0.0009849177276486608,0.0009646614353884345,0.0013107113145359145,0.00017303345440122006,0.0011592846330136747,0.0016536566907298573,,,,0.0016714152014650609,0.0
3478,rxn03904_c3,0.0006862763739514962,0.0009849177276486608,0.0009646614353884345,0.0013107113145359145,0.00017303345440122006,0.0011592846330136747,0.0016536566907298573,,,,0.0016714152014650609,0.0
3479,rxn02288_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3480,rxn10199_c3,0.0006862763739514962,0.0009849177276486608,0.0009646614353884345,0.0013107113145359145,0.00017303345440122006,0.0011592846330136747,0.0016536566907298573,,,,0.0016714152014650609,0.0
3481,rxn00409_c3,0.06252744395877724,0.26474831580427277,0.1976296522959202,0.3380414745066809,0.0465118195606891,0.5941929044720665,0.670642704484144,,,,0.4217698600060378,0.0
3482,rxn02831_c3,0.0030427369333410363,0.004366820219911454,0.004277010092487343,0.005811288100627918,0.0007671767561786781,0.005139909084754129,0.007331801703996694,,,,0.0074105374415888445,0.0
3483,rxn10192_c3,0.0020588291218544886,0.002954753182945982,0.0028939843061653037,0.003932133943607742,0.0005191003632036602,0.0034778538990410243,0.004960970072189572,,,,0.005014245604395183,0.0
3484,rxn08015_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3485,rxn05534_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3486,rxn01258_c3,0.0030427369333410363,0.004366820219911454,0.004277010092487343,0.005811288100627918,0.0007671767561786781,0.005139909084754129,0.007331801703996694,,,,0.0074105374415888445,0.0
3487,rxn08842_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3488,rxn05295_c3,0.01326673770983021,0.019039916940810024,0.018648332840598702,0.02533798901327721,0.0033449926905528247,0.02241068721144143,0.0319676305505009,,,,0.03231092883816394,0.0
3489,rxn00840_c3,-0.002187552190561458,0.0,1.3904122058923485,1.181553470292716,0.0,0.0,1.875744243314771,,,,1.4578322320000945,0.0
3490,rxn02128_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3491,rxn02518_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3492,rxn03901_c3,0.0006862763739514961,0.0009849177276486608,0.0009646614353884345,0.0013107113145359145,0.00017303345440122006,0.0011592846330136747,0.0016536566907298573,,,,0.0016714152014650609,0.0
3493,rxn01985_c3,0.0,0.0,-0.07459028086915499,0.0,-0.0026724281048733367,0.0,0.0,,,,0.0,0.0
3494,rxn02832_c3,-0.0030427369333410363,-0.004366820219911454,-0.004277010092487343,-0.005811288100627918,-0.0007671767561786781,-0.005139909084754129,-0.007331801703996694,,,,-0.0074105374415888445,0.0
3495,rxn01747_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3496,rxn10052_c3,0.0015213684666705181,-0.8636184859872262,-1.0229543558784073,0.002905644050313959,-0.12570946664414823,0.0025699545423770644,0.0,,,,-1.9202549736830765,0.0
3497,rxn05540_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3498,rxn00193_c3,0.0006862763739514962,0.0009849177276486608,0.0009646614353884345,0.0013107113145359145,0.00017303345440122006,0.0011592846330136747,0.0,,,,0.0016714152014650609,0.0
3499,rxn02517_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3500,rxn05326_c3,0.0,0.0,0.0,0.0,-0.0034618231941506705,0.0,0.0,,,,0.0,0.0
3501,rxn05114_c3,0.0,0.11229223826808182,0.1896688753699285,0.06670328425939351,0.0,0.0,,,,,0.4031917038535965,0.0
3502,rxn00653_c3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
3503,rxn03164_c3,0.0006862763739514962,0.0009849177276486608,0.0009646614353884345,0.0013107113145359145,0.00017303345440122006,0.0011592846330136747,0.0016536566907298573,,,,0.0016714152014650609,0.0
3504,rxn08800_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3505,rxn00256_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3506,rxn03004_c3,0.0,0.0823736143198038,0.1896688753699285,0.06670328425939351,0.0,0.049078827536371494,0.07000828719494545,,,,0.0,0.0
3507,rxn00138_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3508,rxn05536_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3509,rxn06729_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3510,rxn07977_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3511,rxn05546_c3,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3512,rxn00347_c3,-4.655067558652389,0.0,0.0,-0.0987108970793812,0.0,0.0,-0.39443681847093753,,,,-0.3994864351328021,0.0
3513,rxn10044_c3,0.0,,,,,,,,,,,
3514,rxn01799_c3,-0.002187552190561458,-1.9181516778166912,-1.1963686516209173,-0.00417798064473275,-0.0031421758944363124,-0.003695297892642499,-0.005271142142652839,,,,-3.027748602654849,0.0
3515,rxn00504_c3,-2.591571888739806,,,,,,,,,,,
3516,rxn08021_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3517,rxn08396_c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3518,rxn01485_c3,0.0,-0.0632483092241727,-0.06194751404032661,-0.08416974555154064,-0.01111166255096498,-0.07444560178922491,-0.10619261567724948,,,,-0.10733301121162821,0.0
3519,rxn05206_c3,0.0015213684666705181,0.0,0.0,0.0,0.0,,,,,,0.0,0.0
3520,rxn09296_c3,0.0,,,,,0.0,0.0,,,,,
3521,rxn00239_c3,0.012294922425734192,0.0,0.0,-37.05935519008848,0.0,-31.42351510106807,-46.41135097005477,,,,0.0,0.0
3522,rxn00441_c3,3.5983870774177813,,,,,,,,,,,
3523,rxn00302_c3,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0
3524,rxn00467_c3,0.0,,,,,0.0,0.0,,,,,
3525,rxn00183_c3,0.0,,,,,0.0,0.0,,,,,
