ASV,cpd35610,cpd01242,cpd01293,cpd00035,cpd01055,cpd00224,cpd00132,cpd00041,cpd00158,cpd00526,cpd00137,cpd00084,cpd01107,cpd02733,cpd01741,cpd01171,cpd00082,cpd00751,cpd00106,cpd00108,cpd00027,cpd00023,cpd00033,cpd01113,cpd00119,cpd00359,cpd00322,cpd00107,cpd01122,cpd02475,cpd00039,cpd00130,cpd03198,cpd00060,cpd03847,cpd00122,cpd00218,cpd03846,cpd00064,cpd00214,cpd00066,cpd07053,cpd00129,cpd00020,cpd00382,cpd00396,cpd00105,cpd00550,cpd00036,cpd00076,cpd00161,cpd00069,cpd04945,cpd00597,cpd00156,cpd00024,cpd00536,cpd00392,cpd00121,cpd00851,cpd00029,cpd00211,cpd00141
Streptococcus.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stenotrophomonas.1,0.0,0.0,0.0,0.2929503720757831,0.0,0.0,0.0,1.4106397272738938,2.3801553420556227,0.0,0.764438207938978,0.20783393951556106,0.0,0.0,0.0,0.0,2.343602976606255,0.0,1.4106397272738962,0.0,1.1900776710278067,1.216837092717981,0.0,0.0,0.7065744208570266,0.0,0.0,0.0,0.0,0.0,0.0,1.6927676727286727,0.0,0.0,0.0,1.5342000959073105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20641265196271794,0.0,0.0,1.190077671027804,0.20641265196271782,0.1441821766028275,0.0,0.0,0.0,0.0,0.0,0.0,1.9701171977338687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactococcus.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corynebacterium.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium.8,0.0,2.3539258707781756,0.0,1.4121455494492359,0.0,2.913522771943461,1.6715068652691676,2.4785908038800932,8.060412830240573,0.0,3.7439488278862103,0.4984925068890468,0.2651693177291416,0.0,0.7051017879230006,3.467727576672945,4.439509640932386,2.924574566724448,2.4785908038800617,2.353925870778437,4.439509640932414,2.2615416432867965,0.8169706620160984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.478590803880029,6.633791090374971,0.0,0.9979915484229,4.92184500253625,0.0,0.0,0.0,1.0266355984365936,0.0,0.0,0.0,1.6087734107649214,10.343007614026304,2.6392502187513127,3.8155232628289917,1.6087734107648768,1.8316365940537431,8.06041283024064,2.505376696849379,0.0,0.0,0.0,0.0,3.21462088554073,0.0,0.0,0.0,0.0,0.6077588440679151,1.1783402928534778e-12,1.1783402928534778e-12
Clostridium.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrobacterium.1,0.0,1.4087701286555117,0.0,0.29783822562459716,0.0,0.0,1.149002796834369,0.5703517515701059,0.0,0.0,0.7886261868421599,0.0,0.0,0.0,0.0,0.0,1.8330140463610374,0.0,1.3818033359062594,0.0,1.5275117053008533,0.3554195350818782,0.0,0.0,0.17441407117996777,0.0,0.0,0.0,0.0,0.0,0.0,1.6581640030875184,1.8330140463610434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20125287552221494,3.6170216278344083,0.0,1.6293458189875913,0.5031321888055419,0.7468761131245593,3.6660280927220765,0.20310046024107278,0.0,0.0,0.0,0.0,1.9401102871772873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weissella.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkholderiales.1,0.0,0.0,0.0,0.8964521782311468,0.0,0.0,0.8220540204282938,0.8867208787605136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867208787605076,0.0,2.800104239003819,0.5301595982342776,0.0,0.0,0.633907194579863,0.0,0.0,0.0,0.0,0.0,0.0,0.886720878760511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8964521782311486,0.0,0.0,1.4932551234282607,0.0,0.26204180536404154,0.0,0.0,0.0,0.0,0.0,0.0,1.0603191964685592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eubacterium.3,0.0,1.1679644186332228,0.0,0.5839822093166103,0.0,1.7519466279498284,1.7363243980322638,2.0439377326081205,7.007786511799398,0.0,2.951593374481324,0.0,0.0,0.0,0.0,2.9199110465830644,3.503893255899675,1.7519466279498423,2.043937732608146,1.1679644186332288,3.5038932558996896,1.849461035018409,0.5947432149976246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3359288372664593,5.543779115415074,0.0,0.0,3.787590442512452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1679644186332188,9.307582514849221,1.7519466279498412,2.9199110465830693,1.4599555232915258,1.419612505777079,7.007786511799375,1.4868580374940639,0.0,0.0,0.0,0.0,2.9008610184477712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicobacter.2,0.0,0.0,0.0,0.30481700302958625,0.0,0.0,1.6062705513586157,1.4277871953254906,2.4781019065529697,0.0,1.615378279243818,0.6102284459569234,0.0,0.0,0.0,0.0,2.4385360242367016,0.0,1.4277871953254881,0.0,1.2390509532765188,1.2521335821083206,0.0,0.0,0.6916579063910202,0.0,0.0,0.0,0.0,0.0,0.0,1.4277871953254866,0.0,0.0,0.0,1.5488136915956376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6096340060591734,0.0,0.0,2.4781019065530465,0.6096340060591744,0.33793444684263513,0.0,0.0,0.0,0.0,0.0,0.0,1.7368304526018696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactobacillus.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia.1,0.0,2.3799514286263417,0.0,0.5967491945518726,0.0,2.705958187427522,1.5449044988595841,2.0886221809315577,6.897113166304849,0.0,2.9054743035250197,0.8381528597147369,0.0,0.0,0.0,2.9837459727593645,3.569927142939545,1.4918729863796727,2.088622180931551,2.098414263721567,3.597281594951368,2.122201282184284,0.3867157303862579,0.0,0.39225043463994796,0.0,0.0,0.0,0.0,0.0,0.0,2.0886221809315475,5.3949010183407395,0.5987582511458264,0.0,3.879855798120767,0.0,0.0,0.4814396050287838,0.0,0.0,0.0,0.6063432234812229,1.085674891098687,8.845814219044746,1.4918729863796718,1.8039721249516927,1.0856748910986949,1.491872986379683,6.897113166304882,1.1315374390422954,0.0,0.0,0.0,0.0,2.728544505665531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eubacterium.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brachybacterium.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faecalibacterium.1,0.0,4.723468978286897,0.0,2.4750910240967343,0.0,0.0,2.360459937914303,3.171696227269324,8.580668006270633,0.0,1.6420779121925542,0.0,0.0,0.0,0.0,0.0,5.538341361984394,0.0,3.171696227269307,3.643818926107129,5.538341361984424,2.673072027120299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1716962272693334,7.126317496733282,0.0,0.0,6.073031543511868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.214555126823396,9.74414841390056,0.0,4.944947644628901,2.4750910240967468,3.171696227269302,7.417187598640742,0.0,0.0,0.0,0.0,0.0,3.0878590658114504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agathobacter.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coprobacillus.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Synergistes.1,0.0,2.1929860384267603,0.0,0.0,0.0,0.0,0.6028709079261022,1.1302029595410927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8720467031667881,0.0,3.31322675084753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8720467031667787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9018435885762421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proteus.1,0.0,2.3574938685958773,0.0,0.8376806936858529,0.0,0.0,1.707134866142198,1.6753613873717095,0.0,0.0,2.9631096595544615,0.0,0.0,0.0,0.0,0.0,3.015707570430027,0.0,2.233815183162283,3.037272714995112,3.037272714995112,2.018840122389006,0.42761188703710684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2338151831622763,0.0,0.0,0.0,3.7629270669113444,0.0,0.0,0.0,0.0,0.0,0.0,1.187931366539156,1.0735658857521528,3.356985632363017,0.0,1.5452791006115405,1.0735658857521542,1.9545882852669911,0.0,0.0,0.0,0.0,0.0,0.0,2.747865722140726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerotruncus.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Methylobacterium.1,0.0,1.7499085646746877,0.0,0.29165142744577766,0.0,0.0,1.4097499585718662,0.5833028548915569,0.0,0.0,1.4679697025473761,0.5863002028756354,0.0,0.0,0.0,0.0,2.3332114195662186,0.0,1.4582571372288686,0.0,2.414894105085411,0.41377468784063415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4582571372288913,2.6935357325953073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833028548915528,0.0,0.0,2.2291330200788644,0.8749542823373396,0.8749542823373275,2.9721773601051042,0.0,0.0,0.0,0.0,0.0,2.0688734392031694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alistipes.1,0.0,2.1747868994127852,0.0,0.707054074755369,0.0,0.0,1.4295393725567291,1.973984451594302,5.476050137815859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2621803491192094,0.0,1.9739844515943037,0.0,3.2856300826895244,0.0,0.6668584265967505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9739844515943106,3.2856300826895053,0.0,0.0,3.1702961344032476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0240457656683013,0.0,0.7737677950603945,2.841011269758872,0.0,0.267845002215681,5.476050137815887,0.27938854550489317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruminococcus.1,0.0,0.7082766677339539,0.0,0.38534759000394114,0.0,1.0624150016009337,0.5587091853744175,0.7259965748708869,4.60379834027073,0.0,0.23055198500808263,0.0,0.0,0.0,0.0,2.0635425019772375,2.4789683370688484,0.0,0.7259965748708924,0.354138333866978,2.478968337068833,0.0,0.7799263838648297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0488627254877014,3.275779588269535,0.0,0.0,2.6743561888383063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0156085471978729,5.666213341871626,0.0,2.1248300032018648,0.0,0.0,4.603798340270717,1.299877306441385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides.5,0.0,2.272774498764097,0.0,0.8483850889281143,0.0,2.556065622215724,1.5035600399146487,2.314428127684994,7.99687027564113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.286163720939123,0.0,2.025124611724382,0.0,4.0381218389403495,0.0,0.6727477785416557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3144281276850083,4.873565119691287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0713433973253472,0.0,0.0,2.849161146896434,0.0,0.9745867271772483,0.0,1.4082178510326824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraclostridium.1,0.0,1.1464047059864626,0.0,0.5187785903491178,0.0,0.0,1.6650211808819053,2.006208235476326,6.584200469414321,0.0,0.0,0.0,0.0,0.0,0.0,2.8660117649661636,3.439214117959414,0.0,0.8213994347194294,2.326607764038848,3.4769231170117303,0.0,0.3757700689650267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.146404705986463,5.106976005122678,0.0,0.0,3.629593540740395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0608942584311318,8.357145413279662,0.0,1.7384615585058594,0.0,0.0,6.584200469414331,1.3650914885605234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium.10,0.0,2.8099877542980463,0.0,1.264924108676762,0.0,0.0,1.4930303729780368,2.108206847794604,0.0,0.0,0.0,0.4894111600381016,0.0,0.0,0.0,0.0,3.853216740923674,0.0,1.0069868649190645,2.8384345231701418,3.8922245856644344,0.08932149481288948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0069868649190759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8532042497604367,0.0,0.0,3.3044250212355104,0.0,0.12818278358527715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cupriavidus.1,0.0,0.0,0.0,0.5434037215106235,0.0,0.0,1.4325636007053697,0.5809935070915025,2.854195287040637,0.0,1.3084781855164946,0.0,0.0,0.0,0.0,0.0,2.5625635943716967,0.0,1.4260337429882528,0.0,1.42709764352032,0.21836142636241407,0.467792105298218,0.0,0.3464972090356016,0.0,0.0,0.0,0.0,0.0,0.0,1.4260337429882537,0.0,0.0,0.0,0.0,0.0,0.0,0.1513358224942236,0.0,0.0,0.0,0.15094278407392858,0.7656649666817348,0.0,0.0,0.0,1.0601514923285589,0.5492653339431963,0.0,0.0,0.0,0.0,0.0,0.0,1.5994061722711397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stenotrophomonas.2,0.0,0.0,0.0,0.29118593940316023,0.0,0.0,0.0,1.3740826036648455,2.3655975066039283,0.0,0.744733810924728,0.20104977023548126,0.0,0.0,0.0,0.0,0.0,0.0,1.3740826036648612,0.0,1.1827987533019633,1.187026484592106,0.0,0.0,0.5474815379188599,0.0,0.0,0.0,0.0,0.0,0.0,1.648899124397821,0.0,0.0,0.0,1.4784984416274605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1996013762607123,0.0,0.0,1.1827987533019608,0.19960137626071198,0.4499669768100277,0.0,0.0,0.0,0.0,0.0,0.0,1.9218524036253024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alistipes.2,0.0,1.0824925857883958,0.0,0.0,0.0,0.0,0.0,0.0,5.900937753808144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1649851715768014,1.2776391825118143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.247477757365186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8041543096473327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.277639182511819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides.6,0.0,2.35762200155737,0.0,0.8378010314691169,0.0,2.3852654569954765,1.7362709613049254,2.234136083917632,7.8353971436499545,0.0,3.101124453439885,0.8905903645971572,0.0,0.0,0.5222020494074341,0.0,3.016110614089329,0.0,2.2341360839176465,2.758379606693088,3.8777220557859367,2.210820913985513,0.4276755781972076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2341360839176496,6.716054694557057,0.0,0.923406184163859,3.7641360414376965,0.0,0.0,0.44039746946238756,0.941861694831861,0.0,0.0,1.1881795597300506,1.0736873347592368,10.393894170147894,0.0,1.545758620175833,1.0736873347592364,1.9548690734279417,0.0,0.0,0.0,0.0,0.0,0.0,2.763526142481903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proteus.2,0.0,2.0074995028073612,0.0,0.6473272394444868,0.0,0.0,1.7034842431437878,1.5104302253704647,0.0,0.0,2.5010552843115845,0.0,0.0,0.0,0.0,0.0,2.810499303930323,0.0,2.0858322159877836,2.832373878700499,2.832373878700499,1.607886961193515,0.38456558028179455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0858322159877787,0.0,0.0,0.0,3.123297148729695,0.0,0.0,0.0,0.0,0.0,0.0,0.2968004363637639,1.0711735380648364,2.832373878700515,0.0,2.427749038886156,1.0711735380648353,1.582355474197629,0.0,0.0,0.0,0.0,0.0,0.0,2.270089260542282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactobacillus.3,0.0,2.3092106280761127,0.0,1.271594759990026,0.0,2.411087567550048,1.743490525678718,2.445374538442364,5.569272691242405,0.0,3.36197642235279,1.0895427872970629,0.0,0.0,0.0,0.0,3.1242261438676935,0.0,2.44537453844237,3.1242261438676757,3.1242261438676784,0.0,0.7953106605677046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4453745384423597,5.874903509664239,0.0,0.0,3.4298569622895227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4941951122845414,8.319950057039032,1.4941951122845416,2.7167183859718937,1.49419511228454,1.8584846492161962,5.569272691242374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3912599261507888,0.0,0.0
Lachnospiraceae.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruthenibacterium.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leuconostoc.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides.7,0.0,2.3164862632263445,0.0,0.8493031986886356,0.0,2.9177345997853332,1.500752396760655,2.316486263226345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5012815197424074,0.0,2.026925480323055,0.0,3.501281519742427,0.0,0.6690670386249056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3164862632263588,3.5006764817516034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.069561197332608,6.924415018849364,0.0,2.917734599785361,0.0,0.2558636364931478,6.951111783819219,1.3982765915544142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium.11,0.0,1.158676100935848,0.0,0.5660819702678426,0.0,1.7380141514037635,1.69257001002668,2.027683176637743,6.896226630655114,0.0,2.7200625933431946,0.0,0.0,0.0,0.0,2.8966902523396207,3.4760283028075434,1.7372860466840898,0.8588829893719079,1.1586761009358464,3.476028302807547,0.48688766533563066,0.3833757830091217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8690070757018868,5.446085516732257,0.0,0.0,3.728332976591666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0772532530261116,9.152001696757253,1.7372860466840838,2.896690252339622,1.077253253026111,0.0,6.89622663065509,1.3914731816959935,0.0,0.0,0.0,0.0,1.4606629960068804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muribaculum.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1593868218636814,1.2050292606788884,2.2939754748390992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8217140942638876,0.0,1.2050292606788862,0.0,1.0699788843324038,0.7656101342233439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1183707176668374,2.2939754748391032,0.0,0.0,0.0,0.0,0.0,0.9226475948849712,0.0,0.0,0.0,0.7195375016793596,0.0,0.0,0.0,0.0,0.0,0.9811191050056174,0.0,0.0,0.0,0.0,0.0,0.0,0.957012667779182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leuconostoc.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pantoea.1,0.0,2.390135182051675,0.0,0.5975337955129132,0.0,2.6889020798081105,1.4666497426002791,2.09136828429518,7.170405546154953,0.0,3.0195627526848305,0.0,0.0,0.0,0.0,0.0,3.585202773077485,0.0,2.0913682842951897,3.286435875321017,3.5852027730774725,1.5260724081022046,0.597533795512909,0.0,0.24090872498348098,0.0,0.0,0.0,0.0,0.0,0.0,2.091368284295182,0.0,0.0,0.0,3.753403104738362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1950675910258217,3.585202773077486,1.4938344887822896,1.7926013865387347,0.0,1.4938344887822816,0.0,0.0,0.0,0.0,0.0,0.0,2.136501371343084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides.8,0.0,2.213660300339569,0.0,0.8635593831868807,0.0,2.6235591786296864,1.4888267044682635,2.3028250218316955,5.413166406539708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0220744969025564,0.0,2.014971894102726,0.0,2.723188008197885,0.0,0.6683962538552789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3028250218316804,3.320960985607183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0619830396682883,0.0,0.7306114168335687,2.6235591786296633,0.0,1.4392656386448,0.0,1.3968890569479635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
