id,equation,name,Lactobacillus.3_RC_-1.5,Lactobacillus.3_RC_1.5,Lactobacillus.3_RC_4,Lactobacillus.3_RC_6,Lactobacillus.3_RC_9,Lactobacillus.3_RC_12.5,Lactobacillus.3_WD_-1.5,Lactobacillus.3_WD_9,Lactobacillus.3_WD_12.5,Nosocomiicoccus.1_RC_-1.5,Nosocomiicoccus.1_RC_1.5,Staphylococcus.3_RC_-1.5,Staphylococcus.3_RC_1.5,Staphylococcus.3_RC_4,Turicibacter.1_RC_-1.5,Turicibacter.1_RC_1.5,Turicibacter.1_RC_6,Turicibacter.1_RC_9,Turicibacter.1_RC_12.5,Lactobacillus.1_RC_-1.5,Lactobacillus.1_RC_1.5,Lactobacillus.1_RC_4,Lactobacillus.1_RC_6,Lactobacillus.1_RC_9,Lactobacillus.1_RC_12.5,Muribaculum.1_RC_-1.5,Muribaculum.1_RC_6,Muribaculum.1_RC_9,Muribaculum.1_RC_12.5,Muribaculum.1_WD_-1.5,Lactobacillus.4_RC_-1.5,Lactobacillus.4_RC_1.5,Lactobacillus.4_WD_-1.5,Clostridium.7_RC_-1.5,Clostridium.7_RC_1.5,Alloiococcus.1_RC_-1.5,Alloiococcus.1_RC_1.5,Lactobacillus.5_RC_-1.5,Desulfovibrio.1_RC_-1.5,Burkholderiales.1_RC_-1.5,Staphylococcus.4_RC_-1.5,Staphylococcus.4_RC_1.5,Bacillus.4_RC_-1.5,Bacillus.4_RC_1.5,Enterococcus.2_RC_1.5,Enterococcus.2_RC_4,Enterococcus.2_RC_6,Enterococcus.2_RC_9,Enterococcus.2_WD_9,Enterococcus.2_WD_12.5,Enterococcus.1_RC_1.5,Enterococcus.1_RC_4,Enterococcus.1_WD_9,Enterococcus.1_WD_12.5,Acinetobacter.1_RC_1.5,Acinetobacter.1_RC_4,Acinetobacter.1_WD_6,Acinetobacter.1_WD_9,Acinetobacter.1_WD_12.5,Clostridium.21_RC_4,Clostridium.21_RC_6,Clostridium.21_RC_9,Clostridium.21_RC_12.5,Akkermansia.1_RC_6,Akkermansia.1_RC_9,Akkermansia.1_RC_12.5,Akkermansia.1_WD_-1.5,Eubacterium.5_RC_6,Alistipes.2_RC_6,Alistipes.2_RC_9,Alistipes.2_RC_12.5,Bifidobacterium.1_RC_9,Bifidobacterium.1_RC_12.5,Bifidobacterium.1_WD_-1.5,Ruminococcus.3_RC_9,Ruminococcus.3_RC_12.5,Ruminococcus.3_WD_-1.5,Acetivibrio.1_RC_9,Acetivibrio.1_RC_12.5,Eubacterium.7_RC_9,Eubacterium.7_RC_12.5,Clostridium.23_RC_9,Clostridium.23_RC_12.5,Alistipes.4_RC_9,Blautia.1_RC_9,Blautia.1_RC_12.5,Clostridium.16_RC_9,Clostridium.16_RC_12.5,Murimonas.1_RC_12.5,Oscillibacter.1_RC_12.5,Lachnospiraceae.1_RC_12.5,Lactococcus.1_WD_-1.5,Lactococcus.1_WD_1.5,Lactococcus.1_WD_4,Lactococcus.1_WD_6,Lactococcus.1_WD_9,Lactococcus.1_WD_12.5,Paraclostridium.1_WD_-1.5,Bacteroides.3_WD_-1.5,Clostridium.11_WD_-1.5,Agrobacterium.1_WD_9,Agrobacterium.1_WD_12.5,Stenotrophomonas.1_WD_9,Merdibacter.1_RC_-1.5,Merdibacter.1_RC_1.5,Merdibacter.1_RC_4,Merdibacter.1_RC_9,Merdibacter.1_RC_12.5,Merdibacter.1_WD_-1.5,Merdibacter.1_WD_1.5,Enterococcus.3_RC_1.5,Enterococcus.3_RC_4,Enterococcus.3_RC_6,Enterococcus.3_RC_9,Oscillibacter.3_RC_12.5
rxn02474,rxn02474_c1: cpd00006_c1 + cpd02720_c1 <=> cpd00005_c1 + cpd00067_c1 + cpd00931_c1,5-amino-6-(5-phosphoribitylamino)uracil:NADP+ 1'-oxidoreductase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034263366577878,-0.0034263366577878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032850550534792,-0.0033419389639092,-0.00326838164212,-0.0032057291538347,-0.0032333321451051,0.0,0.0,0.0,0.0,-0.0033940575345713,-0.0033961176912979,-0.0033102173555221,-0.0033297757881812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033297757881812,0.0,-0.0032057291538348,-0.0032333321451039,-0.0032057291538345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn03246,rxn03246_c1: cpd00003_c1 + cpd03120_c1 <=> cpd00004_c1 + cpd00067_c1 + cpd03121_c1,(S)-hydroxyoctanoyl-CoA:NAD+ oxidoreductase [c0],0.0,0.0,0.0,0.0,0.0,0.0,4.7201394661485,0.5165921802801151,0.4753130387836094,,,0.905127439416908,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,1.007323655648801,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.190650548712993,1.5357356269324194,3.998983162345753,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,1.814456728413532,0.0,,,,,,,,,,2.3636644195826704,3.9370055557819055,3.2437743837270943,0.0,0.0,0.0,0.0,0.0,0.7068311866363315,0.0,,,,,0.72838922005973
rxn00604,rxn00604_c1: cpd00006_c1 + cpd00079_c1 --> cpd00005_c1 + cpd00067_c1 + cpd00911_c1,D-glucose-6-phosphate:NADP+ 1-oxidoreductase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,
rxn08657,rxn08657_c1: cpd00139_c1 + cpd15352_c1 --> cpd00040_c1 + cpd15353_c1,Glycolate oxidase [c0],0.0213704448173015,0.0204892556551929,0.02084404696447,0.0211691163168225,0.0,0.0206461957463139,0.0,0.0199944911500511,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0204892556551929,0.0213704448173015,0.0204892556551929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02084404696447,0.0199944911500511,0.020166654092759,,,,,,0.02084404696447,0.0211691163168225,0.0211819657446624,0.0,,,,,0.0211691163168226,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211819657446626,0.0206461957463139,,0.0211819657446625,0.0206461957463139,0.0211819657446625,0.0206461957463139,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048499982176555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
rxn12645,rxn12645_c1: cpd00001_c1 + cpd11581_c1 <=> cpd00033_c1 + cpd00132_c1,methionyl aminopeptidase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn10312,rxn10312_c1: 24 cpd00037_c1 + cpd15751_c1 <=> 24 cpd00014_c1 + cpd15769_c1,"isotetradecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted [c0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn11342,rxn11342_c1: cpd00061_c1 + cpd00108_e0 <=> cpd00020_c1 + cpd00818_c1,rxn11342 [c0],0.0,0.0,0.0,0.0,0.0,9.445912199010571,0.0,0.0,0.0,11.298692808496927,0.0,,,,,,,,,,,,,,,,,,,,-4.209780032421176,0.0,15.70518341534872,,,0.1544942143840899,1.4540205296854578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.726201351413466,0.0,13.49237229706116,0.5512992404396466,-0.0081536746004463,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
rxn05605,rxn05605_c1: cpd00067_e0 + cpd00130_e0 <=> cpd00067_c1 + cpd00130_c1,Maltose permease MAL31 [c0],0.0,0.0,0.0,0.2971273817247947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1056664513978576,0.0,-0.0990103407557402,-0.1039762525292872,0.0,0.0,0.0,0.0,0.0,0.0,72.46158409486294,16.290632430681974,-5.768790638066624,0.0,0.0,0.0,0.0,0.0,70.17150968299546,-0.3703051157247536,0.9150134644991134,8.00089923578199,0.0,0.0,0.0,-0.1571661998231792,-11.636827770203322,-3.299647603629745,-0.7143639608271358,0.8928932418972831,0.0,0.3932704022812122,0.0,0.3640630905284765,0.0,0.0,0.1198561364356886,-0.2867062393851612,-5.033345161210574,0.0,0.0,0.0,0.0,0.0,0.435634324537439,0.0467017425885546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2006602162256333,0.0,0.0,-0.0167809579746308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7930085569396526,0.0,0.0,0.0,0.0,0.0
rxn02929,rxn02929_c1: cpd00006_c1 + cpd02465_c1 <=> cpd00005_c1 + cpd00067_c1 + cpd02120_c1,"2,3,4,5-Tetrahydrodipicolinate:NADP+ oxidoreductase [c0]",-0.0032133419572017,-0.0030808429787742,-0.0031341907593139,-0.0031830694325397,-0.0031850015217385,-0.0031044410921442,0.0,0.0,-0.0030323353718951,-0.3247927665456603,-0.3302041616489776,-0.0032133419572017,0.0,0.0,0.0,-0.0030808429787742,-0.0031830694325397,0.0,-0.0031044410921442,0.0,-0.6324220988881112,0.0,-0.0562266980453834,-0.0031850015217385,-0.0542256567245496,-0.0343473953184114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032133419572017,0.0,-0.3293217129618541,-0.0032133419572017,-0.0030808429787742,-0.0032133419572017,-0.0030808429787742,0.0,0.0,0.0,0.0,0.0,0.0,-0.3302041616489775,-0.3359219665713094,0.0,0.0,0.0,0.0,0.0,0.0,-0.0390227884609067,0.0,0.0,0.0,0.0,-0.3262192110152355,-0.0340444645524623,-0.318160927741531,0.0,-0.0031830694325397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031044410921442,0.0,-0.0031850015217385,-0.0031044410921442,0.0,0.0,0.0,0.0,0.0,-0.0031227836949172,0.0,0.0,0.0,0.0,0.0,0.0,-0.0333794185280602,0.0,0.0,-0.0324126168779073,-0.0321359100193031,0.0,-0.3302041616489775,0.0,0.0,-0.3327334029298626,-0.3346993595894121,0.0,0.0,0.0,0.0,0.0,-0.3327334029298625
rxn00104,rxn00104_c1: cpd00002_c1 + cpd00012_c1 + cpd00067_c1 <=> cpd00008_c1 + cpd00421_c1,polyphosphate kinase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0096940038675409,0.0,0.0,0.0,0.0,0.0,0.0,0.0030917517415513,0.0030135499426516,0.0,0.0,,0.0,-0.0068820652487713,0.0641212624932958,0.0624993993898301,0.0,0.0,0.0,,,,,,,0.0,0.0048756404643377,0.0421004934668459,0.0,0.0,0.0,0.0,0.0029906427297001,0.0030424286055517,0.0030917517415513,0.0030135499426516,0.0030313555146995,0.0029377240490646,0.0,0.0,0.0,0.0,
rxn00715,rxn00715_c1: cpd00068_c1 + cpd00249_c1 <=> cpd00067_c1 + cpd00090_c1 + cpd00091_c1,ITP:uridine 5'-phosphotransferase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.079137373444391,0.0660538274823757,0.0039944376870228,0.0006127266048435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0860122662718449,0.0,0.0,0.0,0.0,0.0,0.0688946294067004,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0324862528784158,0.0,0.0,0.0,-0.3668108172922295,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0877259604659428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1453529556217083,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
rxn01019,rxn01019_c1: cpd00064_c1 + cpd00146_c1 --> cpd00009_c1 + cpd00067_c1 + cpd00274_c1,Carbamoyl-phosphate:L-ornithine carbamoyltransferase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9614710831259028,0.198830164788939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2549388018322422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73161141709084,1.1465355744648562,0.2020535525919643,0.196942873401776,0.2559311102630587,0.2560864577175353,0.249609087171178,0.251083903474222,0.2019309826390551,0.0,0.0,0.0,0.0,0.0,0.0,0.2020535525919643,0.196942873401776,0.1981065111673438,0.0,0.0,0.0,0.0,1.8759668469964756,0.7299305107835511,0.0,0.2020535525919643,0.196942873401776,0.0,0.0,0.0,0.0,0.196942873401776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2477541276860408,0.0,0.0,0.0,,0.3778799240801387,0.0,0.2982631047893906,0.0,0.0,0.0,0.0,0.0,0.2401460574338999,0.0,0.0,0.0
rxn05518,rxn05518_c1: cpd00061_c1 + cpd00158_e0 <=> cpd00020_c1 + cpd02760_c1,cellobiose transport via PEP:Pyr PTS [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3196157750385116,0.0,0.0,0.0,0.0,0.0,3.983550237156542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.796046261277151,0.0,0.0,0.0,0.0629874495202703,0.0645132857657029,0.0600168470205525,0.1361947517448276,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4986888370178977,0.0,0.0
rxn08849,rxn08849_c1: cpd00001_c1 + cpd15347_c1 <=> cpd00067_c1 + cpd02090_c1 + cpd15237_c1,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:1) [c0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn09448,rxn09448_c1: cpd00002_c1 + cpd00010_c1 + cpd15269_c1 --> cpd00012_c1 + cpd00018_c1 + cpd15274_c1,fatty-acid--CoA ligase (octadecenoate) [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
rxn09208,rxn09208_c1: cpd00054_c1 + cpd15419_c1 --> cpd00046_c1 + 2 cpd00067_c1 + cpd15555_c1,Phosphatidylserine syntase (n-C16:0) [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0234946176427088,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
rxn05439,rxn05439_c1: cpd00004_c1 + cpd00067_c1 + cpd11523_c1 --> cpd00003_c1 + cpd11524_c1,5-methyl-trans-hex-2-enoyl-ACP:NAD+ oxidoreductase (A-specific) [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,
rxn05305,rxn05305_c1: cpd00039_c1 + cpd00067_e0 --> cpd00039_e0 + cpd00067_c1,L-lysine transport out via proton antiport reversible [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.1996365032395972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00014,rxn00014_c1: cpd00025_c1 + 2 cpd00067_c1 + 2 cpd00110_c1 <=> 2 cpd00001_c1 + 2 cpd00109_c1,ferrocytochrome-c:hydrogen-peroxide oxidoreductase [c0],54.94619132825464,64.03788439184603,48.32856430737737,48.9420800991424,54.92406689040003,49.198387517008925,35.701873837497004,27.178876162397646,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,50.29335951291246,0.0,0.0,,,0.3998549239350083,0.5140023982682739,,,,,,,81.93621578877602,96.15442628685754,0.0,0.0,,,,,,,,,,57.82380271407834,57.69161236016835,55.47124448135679,68.21572793225131,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rxn08295,rxn08295_c1: cpd00002_c1 + cpd15307_c1 --> cpd00008_c1 + cpd15522_c1,diacylglycerol kinase (n-C14:0) [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,
rxn05638,rxn05638_c1: cpd00067_e0 + cpd00129_e0 <=> cpd00067_c1 + cpd00129_c1,TRANS-RXNBWI-115637.ce.maizeexp.PRO_PRO [c0],0.1697322401346198,0.0560682426632263,0.2102453287159724,0.0,0.0,0.1639799772180042,0.0,0.1588038902448326,0.1601712741333666,,,-3.342206243039458,4.784373868250713,-4.706511944032116,0.1697322401346198,0.1627334990346707,0.0,0.1682352673064449,0.1639799772180042,0.1697322401346198,0.1627334990346707,0.1655513872077395,0.1681332122397217,0.1682352673064449,0.1639799772180041,5.918515587589553,0.1887190249631656,0.1888335753986683,0.1840572781654901,8.168399553284567,7.873083165530167,1.2326633179478972,-2.51553266846272,0.1697322401346198,0.4028889370642973,0.1697322401346198,0.0,0.0,,,-9.545248437462616,0.2492354305293162,8.331300942189175,5.225624064358738,0.4172272853387471,0.1655513872077395,0.0,0.0,0.1588038902448326,0.0,0.0,-3.943228331988865,0.1588038902448326,0.1601712741333666,0.1826581842906812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2348123451826716,0.9416152964000968,1.4760388737564385,-0.9990146637365984,,-1.418012833327565,-1.0421961196742828,0.1840572781654901,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.226020954993558,-7.27885666937886,28.062154227791662,6.488024259052072,4.988372937055753,0.1655513872077395,0.0705882942201965,0.1639799772180042,0.0,0.0,8.743799964048383,3.252456882906824,0.1065261227302436,0.1682352673064449,
rxn02914,rxn02914_c1: cpd00024_c1 + cpd00738_c1 <=> cpd00023_c1 + cpd02069_c1,3-Phosphoserine:2-oxoglutarate aminotransferase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5297420055575728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2744313436004704,-0.0791614274282619,-0.0898403863885964,-0.2144811219080769,-0.3779838828847954,-0.3627849020569204,-0.2025869058042317,-2.319161675422828,0.0,-1.0055151967825542,-1.859209653344068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
